Topic,Count,Name,Representation,Representative_Docs
9,525,9_week_vorige_sinds_weken,"['week', 'vorige', 'sinds', 'weken', 'afgelopen', 'laatste', 'gehad', 'last', 'geleden', 'gestopt']","['/  Ben vorige week maandag bij  geweest.', 'Vorige week maandag bij  geweest.', 'Vorige week ben ik bij   geweest.']"
10,429,10_mg_tabletten_per_prednisolon,"['mg', 'tabletten', 'per', 'prednisolon', 'prednison', 'dag', '20', 'daags', 'tablet', 'gebruik']","['Ik heb nog voor 18 dagen tabletten.', 'Ik gebruik tot nu steeds 1,5 tablet per dag.', 'Ik gebruik 1 tablet per dag.']"
11,417,11_hoop_wacht_wachten_hopelijk,"['hoop', 'wacht', 'wachten', 'hopelijk', 'afwachten', 'verwacht', 'af', 'hopen', 'even', 'lang']","['Dat is goed, dan wacht ik het even af!', 'Is goed, ik wacht het af.', 'ik hoop dat het eerder kan, ik wacht het af.']"
12,420,12_sessie_afspraak_gemaakt_uitnodiging,"['sessie', 'afspraak', 'gemaakt', 'uitnodiging', 'nieuwe', 'maken', 'klaar', 'ontvangen', 'staat', 'gekregen']","['Ik krijg de afgelopen dagen steeds een melding dat er een nieuwe sessie klaar staat, als ik dan inlog is er geen sessie beschikbaar?', 'Ik heb de uitnodiging voor een nieuwe afspraak al ontvangen.', 'deze sessie is reeds geweest.']"
13,317,13_week_volgende_komende_weekend,"['week', 'volgende', 'komende', 'weekend', 'vorige', 'weken', 'mailen', 'vakantie', 'hoop', 'zal']","['Ja zeker dat kan ik deze week doen.', 'Ik mail volgende week.', 'Ik zal er volgende week gewoon zijn.']"
14,295,14_maanden_maand_maandelijks_vragenlijst,"['maanden', 'maand', 'maandelijks', 'vragenlijst', 'geleden', 'drie', 'maandelijkse', 'paar', 'deze', 'over']","['Zou dit recept dan alvast voor 6 maanden kunnen zijn?', 'Zal dit deze maand doen!', 'Dit weer voor de afgelopen maand.']"
15,305,15_mis_gegaan_verkeerd_iets,"['mis', 'gegaan', 'verkeerd', 'iets', 'zekerheid', 'fout', 'vinden', 'zie', 'gelezen', 'er']","['Is er iets mis gegaan?', 'Is er iets mis gegaan ?', 'Misschien is daar iets mis gegaan.']"
16,389,16_arts_dokter_mdl_huisarts,"['arts', 'dokter', 'mdl', 'huisarts', 'behandelend', 'overleg', 'dr', 'overleggen', 'artsen', 'heeft']","['Dit wil ik dan ook bespreken bij de dokter.', 'Deze heb ik van de dokter gekregen.', 'Heeft mijn arts.Dr.']"
17,284,17_afspraken_langere_tijd_zorgen,"['afspraken', 'langere', 'tijd', 'zorgen', 'moment', 'zoontje', 'zoon', 'lang', 'meer', 'gaat']","['Ik begin me namelijk een beetje zorgen te maken.', 'Ik begin me nu wel een beetje zorgen te maken.', 'Nu begin ik me toch wat zorgen te maken.']"
18,329,18_gebruiken_gebruik_gebruikt_zetpillen,"['gebruiken', 'gebruik', 'gebruikt', 'zetpillen', 'pentasa', 'colitis', 'klysma', 'mag', 'blijven', 'crème']","['Mag ik deze gewoon gebruiken?', 'Ik kan die misschien gebruiken?', 'Mag ik dit gewoon gebruiken?']"
19,411,19_weken_twee_geleden_ruim,"['weken', 'twee', 'geleden', 'ruim', 'last', 'ongeveer', 'sinds', 'over', 'bijna', 'drie']","['Heb dit nu ongeveer 2 weken.', 'dan zijn twee weken voorbij.', 'Ben al 2 weken aan het wachte.']"
20,375,20_dag_keer_per_toilet,"['dag', 'keer', 'per', 'toilet', 'dagen', 'diarree', 'gemiddeld', '2x', '3x', 'ontlasting']","['Verder ongeveer 3 keer per dag.', 'Ik ga gemiddeld 5 keer per dag naar het toilet.', 'Ik ga gemdiddeld 3 keer per dag naar de wc']"
21,243,21_dermatoloog_huid_dermatologie_gezicht,"['dermatoloog', 'huid', 'dermatologie', 'gezicht', 'droge', 'doorverwijzing', 'huiduitslag', 'rode', 'hoofdhuid', 'jeuk']","['Vandaag bij de dermatoloog  geweest  i.v.m.', 'Of naar de dermatoloog.', 'Ik moest toch naar dermatoloog.']"
22,272,22_morgen_vandaag_vanmorgen_morgenvroeg,"['morgen', 'vandaag', 'vanmorgen', 'morgenvroeg', 'zal', 'ophalen', 'inleveren', 'ochtend', 'weten', 'langs']","['Ik moet morgen in  zijn.', 'Dit zal ik morgen doen', 'Dat zou dus al morgen kunnen?']"
23,208,23_gelukkig_blij_gelukt_tevreden,"['gelukkig', 'blij', 'gelukt', 'tevreden', 'heel', 'beter', 'gaat', 'ben', 'mee', 'goed']","['Gelukkig niet al te ergen klachten.', 'Heb/ben ik gelukkig geen van beide.', 'Nu gelukkig weer minder aan het worden.']"
24,205,24_hoor_graag_indien_wanneer,"['hoor', 'graag', 'indien', 'wanneer', 'resultaten', 'mogelijkheden', 'ondernomen', 'succes', 'mogelijk', 'horen']","['Ik hoor het graag wat ik moet ..', 'Als het anders is hoor ik het graag.', 'Als ik iets kan doen, dan hoor ik het graag.']"
25,237,25_last_rustig_voldoende_steeds,"['last', 'rustig', 'voldoende', 'steeds', 'nooit', 'ogen', 'rechteroog', 'verleden', 'erg', 'veel']","['Daarnaast heb ik veel last van jeuk in mijn bilspleet.', 'I still have complaints and they are getting worse.', 'However, I am afraid the complaints are getting worse.']"
26,204,26_buikpijn_last_week_weken,"['buikpijn', 'last', 'week', 'weken', 'pijn', 'maanden', 'sinds', 'gevoel', 'laatste', 'afgelopen']","['De afgelopen week heb ik steeds meer last van buikpijn.', 'Gedurende de afgelopen week heb ik steeds meer last van buikpijn.', 'Ik had de laatste weken veel last van buikpijn.']"
27,202,27_coach_ibd_ibdcoach_mijnibdcoach,"['coach', 'ibd', 'ibdcoach', 'mijnibdcoach', 'via', 'periodieke', 'vullen', 'sessie', 'vragen', 'mijnbiologicalcoach']","['ibd coach,  Op 7 aug.j.l.', 'IBD Coach, ik heb op 18 oktober j.l.', 'Mag via de IBD-coach.']"
28,207,28_huisarts_ziekenhuis_cardioloog_hart,"['huisarts', 'ziekenhuis', 'cardioloog', 'hart', 'morgen', 'geweest', 'vandaag', 'anesthesist', 'dokter', 'bij']","['Ik denk nog steeds aan de conditie van mijn hart (waarvan de cardioloog nu ook niet meer weet waarom ik klachten blijf houden) en aan de hevige zenuwpijnen die ik nu een aantal keer dit jaar heb gehad (en waar evenmin een verklaring voor is gevonden).', 'Vandaag weer naar de huisarts geweest.', 'Ik heb voor vandaag bij de huisarts een agspraak gemaakt.']"
29,206,29_huisarts_specialist_dokter_the,"['huisarts', 'specialist', 'dokter', 'the', 'ziekenhuis', 'doktersverklaring', 'via', 'mogelijk', 'of', 'arts']","['Kan dit alles bij de huisarts?', 'Zou ik naar de huisarts moeten?', 'Of had de huisarts dit moeten doen?']"
30,214,30_plannen_inplannen_plan_afspraak,"['plannen', 'inplannen', 'plan', 'afspraak', 'mogelijk', 'planning', 'termijn', 'aanpak', 'korte', 'nieuwe']","['Is het mogelijk een afspraak te plannen voor mijn eigenlijke afspraak op 26 november met ?', 'Moet ik een afspraak plannen als ik voor de polispreekuur wil komen?', 'Kunnen we daar een nieuwe afspraak voor plannen?']"
31,206,31_antibiotica_kuur_antibioticakuur_bacterie,"['antibiotica', 'kuur', 'antibioticakuur', 'bacterie', 'antibioticum', 'antistoffen', 'gekregen', 'voorgeschreven', 'huisarts', 'preventief']","['Ik ben nog bezig met de antibiotica kuur.', 'Nee geen antibiotica kuur gehad.', 'Oh mag ik dan toch weer antibiotica   apotheek is  in  haalbrugkensweg .']"
32,239,32_thuis_huis_thuistest_werk,"['thuis', 'huis', 'thuistest', 'werk', 'liggen', 'gedaan', 'nee', 'calpro', 'calprotectine', 'nog']","['Ik heb nog 1 thuistest thuis liggen.', 'Nee  ik heb niks meer in huis heb wel nog thuistest hier', 'Ik heb deze thuistest nog niet in huis.']"
33,274,33_weten_laat_laten_wilde,"['weten', 'laat', 'laten', 'wilde', 'hoe', 'jullie', 'even', 'vroeg', 'af', 'iets']","['Ik zal daarna wat laten weten.', 'Ik zou nog iets laten weten i.v.m.', 'Dit zou ik aan jullie laten weten!']"
34,173,34_bericht_dankjewel_dank_je,"['bericht', 'dankjewel', 'dank', 'je', 'bedankt', 'berichtje', 'uw', 'voor', 'mededeling', 'zal']","['dank voor je bericht.', 'Dank u wel voor het bericht.', 'Dank je wel voor het bericht.']"
35,267,35_zorgen_maak_idee_denk,"['zorgen', 'maak', 'idee', 'denk', 'me', 'nagedacht', 'klachten', 'dat', 'over', 'lactose']","['Ik maak me er wat zorgen over.', 'En maak me toch wel zorgen.', 'maar mij echter wel zorgen over mijzelf.']"
36,193,36_stoppen_bedoeling_betekenen_tussentijd,"['stoppen', 'bedoeling', 'betekenen', 'tussentijd', 'tijdelijk', 'moet', 'tijd', 'stop', 'mag', 'iets']","['Moet ik hiermee doorgaan of moet ik hiermee stoppen als ze op zijn?', 'Is het de bedoeling dat ik hiermee doorga of mag ik er (eindelijk) mee stoppen?', 'Is het wel de bedoeling dat ik doorga met de spuiten of kan ik hiermee stoppen?']"
37,247,37_klachten_hetzelfde_minder_dezelfde,"['klachten', 'hetzelfde', 'minder', 'dezelfde', 'hoog', 'blijven', 'blijft', 'momenten', 'verandert', 'steeds']","['Steeds op dezelfde plek en dit komt vaak terug.', 'De klachten blijven maar aanhouden.', 'Zowel bij zitten, staan als liggen blijven de klachten aanwezig.']"
38,233,38_contact_opnemen_telefonisch_hebben,"['contact', 'opnemen', 'telefonisch', 'hebben', 'even', 'met', 'hierover', 'zou', 'elkaar', 'jullie']","['Ja ze mag zeker contact met mij opnemen.', 'En moet met jullie contact opnemen over hoe nu verder.', 'Ik zal dan wel telefonisch contact opnemen.']"
39,181,39_mri_scan_ct_dunne,"['mri', 'scan', 'ct', 'dunne', 'darm', 'gemaakt', 'uitslag', 'zondag', 'zaterdag', 'gehad']","['Afgelopen zaterdag heb ik de MRi scan gehad.', 'agelopen zaterdag  ben ik voor de MRI scan geweest!', 'Zondag  om 10.30u heb ik de MRI scan.']"
40,187,40_hele_ochtend_dag_fijne,"['hele', 'ochtend', 'dag', 'fijne', 'bereikbaar', 'echo', 'vandaag', 'morgens', 'eerste', 'vanmorgen']","['Fijne dag verder.', 'Fijne dag nog verder', 'Nog een fijne dag,']"
41,128,41_hoor_graag_het_ik,"['hoor', 'graag', 'het', 'ik', '90mg', 'her', 'arcoxia', 'bezorgd', 'feb', '2020']","['Ik hoor het graag.', 'Ik hoor het graag.', 'Ik hoor het graag.']"
42,226,42_eten_eet_voeding_probeer,"['eten', 'eet', 'voeding', 'probeer', 'voedsel', 'dietiste', 'eetlust', 'misselijk', 'drinken', 'voedingsmiddelen']","['En weet vaak niet wat ik dan moet eten.', 'ook na het eten.', 'Wat mag ik wel/ niet eten?']"
43,207,43_toilet_energie_vaker_naar,"['toilet', 'energie', 'vaker', 'naar', 'vaak', 'moet', 'meer', 'ophouden', 'krampen', 'minder']","['Weinig energie en moe.', 'Wel iets meer energie.', 'wel heb ik iets meer energie.']"
44,197,44_operatie_verzekering_aanvraag_chirurg,"['operatie', 'verzekering', 'aanvraag', 'chirurg', 'medische', 'behandeling', 'gegevens', 'team', 'verzekeringsarts', 'zorgverzekering']","['- Er is een aanvraag gedaan vanuit de verzekeraar Allianz voor een overlijdensrisico verzekering, hiervoor is informatie opgevraagd bij het ziekenhuis maar hier is geen reactie op gekomen.', 'Ik wacht eigenlijk op een operatie oproep van .', 'Graag zou ik nu weten wat dat voor een operatie zou zijn.']"
45,160,45_advies_graag_uw_jullie,"['advies', 'graag', 'uw', 'jullie', 'overleg', 'overleggen', 'volgen', 'wat', 'mening', 'raakte']","['Graag een advies van', 'Graag jullie advies.', 'Graag jullie advies...']"
46,219,46_weet_waarde_niet_wat,"['weet', 'waarde', 'niet', 'wat', 'doen', 'goed', 'moet', 'zo', 'of', 'belang']","['Ik weet niet zo goed wat ik moet doen', 'Ik weet niet goed wat ik nu moet doen.', 'Ik weet nu even niet goed wat ik moet doen.']"
47,169,47_vanmiddag_infuus_maandag_donderdag,"['vanmiddag', 'infuus', 'maandag', 'donderdag', 'zondag', 'aanstaande', 'woensdag', 'zaterdag', 'injectie', 'middag']","['Gisteren heb ik de laatste injectie gehad, mijn vraag is hoe krijg ik nieuwe voorraad injecties humera.', 'Aanstaande Maandag mag ik mijn infuus weer halen.', 'Aangezien het morgen 1,5 week geleden is dat ik mijn laatste injectie heb gezet wilde ik informeren of het mogelijk is om morgen te starten met de nieuwe interval van wekelijks.']"
48,174,48_vakantie_vertrek_ga_buitenland,"['vakantie', 'vertrek', 'ga', 'buitenland', 'op', 'vrijdag', 'week', 'terug', 'weekje', 'zaterdag']","['Ik ben dan eigenlijk al op vakantie.....', 'Ik ben vanaf dinsdag op vakantie.', 'Die vakantie heeft hij wel verdiend.']"
49,165,49_formulieren_opsturen_formulier_toesturen,"['formulieren', 'opsturen', 'formulier', 'toesturen', 'buisje', 'papieren', 'benodigde', 'sturen', 'post', 'kunt']","['Kunt u me de formulieren voor labonderzoek sturen?', 'Zou u me wel nog nieuwe formulieren op willen sturen voor de controle later?', 'Zouden jullie mij nieuwe formulieren kunnen sturen?']"
50,160,50_echt_gekozen_kweek_rede,"['echt', 'gekozen', 'kweek', 'rede', 'bijna', 'beangstigend', 'gedaald', 'geval', 'namelijk', 'haha']","['Dit was best beangstigend.', 'Wel  beangstigend.', 'Wel  beangstigend.']"
51,156,51_b12_ijzer_laag_hb,"['b12', 'ijzer', 'laag', 'hb', 'ijzergehalte', 'vit', 'magnesium', 'hoog', '12', 'waardes']","['ijzer, magnesium enz.', 'Hb ijzer, magnesium enz.', 'Hb/ijzer en Calprotectine.']"
52,135,52_40_40mg_mg_esomeprazol,"['40', '40mg', 'mg', 'esomeprazol', 'capsules', 'aristo', 'pantazol', 'omeprazol', 'losec', '1x']","['Voor de Esomeprazol Aristo, 40 mg.', 'heer, mevrouw,   De Esomeprazol Aristo, 40 mg. capsules.', 'Esomeprazol Aristo, 40 mg. capsules.']"
53,166,53_verstandig_slikken_ziektebeeld_veranderingen,"['verstandig', 'slikken', 'ziektebeeld', 'veranderingen', 'idee', 'om', 'darmonderzoek', 'vocht', 'mogelijk', 'verzetten']","['Is het verstandig om die te nemen?', 'Maar de uiteindelijke afweging voor het zetten vd humira ligt toch bij de ibd?', 'Maar de uiteindelijke afweging voor het zetten vd humira ligt toch bij de ibd?']"
54,157,54_bekend_al_uitslag_uitslagen,"['bekend', 'al', 'uitslag', 'uitslagen', 'inmiddels', 'iets', 'hier', 'zijn', 'is', 'daarvan']","['Is deze al bekend?', 'Is er al iets bekend over de uitslag?', 'Is er misschien al iets bekend over de uitslag?']"
55,175,55_hoogte_hoe_verder_houd,"['hoogte', 'hoe', 'verder', 'houd', 'denkt', 'informeren', 'kijken', 'vragenlijsten', 'hou', 'uwv']","['Kunt u dit corrigeren svp en mij ook op de hoogte stellen van deze uitslag.', 'De vraag nu aan jullie is, hoe nu verder en hoe lang de prednisolon en hoeveelheid  er genomen moet worden.', 'De vraag nu aan jullie is, hoe nu verder en hoe lang de prednisolon en hoeveelheid  er genomen moet worden.']"
56,117,56_zwangerschap_zwanger_borstvoeding_tijdens,"['zwangerschap', 'zwanger', 'borstvoeding', 'tijdens', 'medicijngebruik', 'gynaecoloog', 'medicatiegebruik', 'baby', 'waterpokken', 'omtrent']","['mijn zwangerschap.', 'Dit mag gewoon tijdens de zwangerschap.', 'Dit vanwege mijn zwangerschap.']"
57,201,57_jaar_vorig_jaren_half,"['jaar', 'vorig', 'jaren', 'half', 'geleden', 'gezondheidscheck', 'toen', 'controles', 'per', 'begin']","['Dit is elk jaar hetzelfde.', 'Afgelopen jaar voor het eerst niet.', 'Als deze afbetaald is ben ik er vanaf voor dit jaar.']"
58,145,58_geregeld_opgelost_komt_worden,"['geregeld', 'opgelost', 'komt', 'worden', 'dit', 'afbouw', 'gevolg', 'alsnog', 'orde', 'poliepen']","['Zou dit geregeld kunnen worden?', 'Zou dit alsnog geregeld kunnen worden?', 'Zou dit geregeld kunnen worden?']"
59,169,59_merk_onrustig_behoorlijk_aandrang,"['merk', 'onrustig', 'behoorlijk', 'aandrang', 'darmen', 'verschil', 'stijging', 'rommelen', 'buikkrampen', 'meer']","['Ik merk dat mijn darmen wat onrustig zijn.', 'Ik merk dat mijn darmen wat onrustig zijn.', 'Ik merk dat mijn darmen wat onrustig zijn.']"
60,178,60_onderzoek_onderzoeken_meedoen_mee,"['onderzoek', 'onderzoeken', 'meedoen', 'mee', 'wil', 'doe', 'aan', 'graag', 'darm', 'staat']","['Ja ik doe graag mee met het onderzoek.', 'Ik ga zeker mee doen met dit onderzoek.', 'Zou graag mijn bijdrage aan dit onderzoek willen doen.']"
61,137,61_apotheek_recept_medicatie_veranderen,"['apotheek', 'recept', 'medicatie', 'veranderen', 'margraten', 'aanpassen', 'ontvangen', 'aangekomen', 'infusen', 'medicijnen']","['De apotheek heeft geen recept ontvangen.', 'De apotheek heeft geen recept ontvangen.', 'De apotheek in  heeft nog geen recept mogen ontvangen.']"
62,125,62_telefoontje_telefoon_vandaag_telefonisch,"['telefoontje', 'telefoon', 'vandaag', 'telefonisch', 'phone', 'gebeld', 'contact', 'gisteren', 'not', 'bereikbaar']","['Voor vandaag 10:45 stond de bel afspraak gepland maar heb geen telefoontje ontvangen.', 'Ik heb vandaag ook nog telefonisch contact gehad met .', 'Sorry ik had het telefoontje gemist maar ik ben vandaag gewoon telefonisch bereikbaar.']"
63,127,63_hieraan_doen_wat_actie,"['hieraan', 'doen', 'wat', 'actie', 'verandering', 'hier', 'betekent', 'vervolgstappen', 'we', 'mee']","['Als dat zo is wat kan ik of kunnen wij hieraan doen?', 'Wat kunnen we hieraan doen?', 'Wat kan ik hieraan doen ?']"
64,164,64_formulier_formulieren_potje_ontvangen,"['formulier', 'formulieren', 'potje', 'ontvangen', 'bezit', 'prikformulieren', 'buisje', 'stuur', 'potjes', 'zie']","['Ik heb van beide nog een formulier.', 'Had formulier nog.', 'Ik heb nog een formulier hier.']"
65,123,65_doorgeven_jaarwisseling_fijne_bedankt,"['doorgeven', 'jaarwisseling', 'fijne', 'bedankt', 'dank', 'goede', 'feestdagen', 'alvast', 'moeite', 'zorgen']","['en een fijne jaarwisseling', 'Fijne jaarwisseling alvast.', 'Alvast bedankt en een fijne jaarwisseling!']"
66,191,66_contact_gehad_nemen_opnemen,"['contact', 'gehad', 'nemen', 'opnemen', 'met', 'huisarts', 'opgenomen', 'geadviseerd', 'arts', 'vond']","['zojuist contact gehad met de huisarts.', 'ik heb contact gehad met de huisarts.', 'Ik neem dan contact met huisarts op.']"
67,140,67_vertellen_kun_ontstekingswaarden_hiervan,"['vertellen', 'kun', 'ontstekingswaarden', 'hiervan', 'ontstekingswaarde', 'waarden', 'weten', 'kunt', 'ontstekingen', 'hoe']","['Kunnen jullie me daar iets over vertellen?', 'Kunt U mij daar meer over vertellen.', 'Kun u mij vertellen wat de uitslagen hiervan zijn?']"
68,157,68_nacht_avond_vannacht_wakker,"['nacht', 'avond', 'vannacht', 'wakker', 'slaap', 'slapen', 'uur', 'nachts', 'vanavond', 'vooral']","['Daarnaast slaap ik de ene nacht heel vast, andere nacht lig ik uren klaar wakker.', 'Tot nu toe alleen in de nacht.', 'In de nacht is het hefstige.']"
69,237,69_vraag_vraagje_daarnaast_nog,"['vraag', 'vraagje', 'daarnaast', 'nog', 'andere', 'een', 'even', 'heb', 'verder', 'belangrijke']","['Verder heb ik nog een vraag.', 'Nog een andere vraag.', 'Dan nog een vraag.']"
70,199,70_huisarts_geweest_arts_doorverwezen,"['huisarts', 'geweest', 'arts', 'doorverwezen', 'bij', 'ben', 'heeft', 'gekregen', 'huisartsenpost', 'naar']","['Ja bij mijn huisarts.', 'Ja bij mijn huisarts.', 'Ik ben net bij de huisarts geweest.']"
71,237,71_beter_gaat_stuk_lijkt,"['beter', 'gaat', 'stuk', 'lijkt', 'slechter', 'maar', 'fistel', 'het', 'iets', 'gaan']","['Het gaat wat beter.', 'Verder gaat het wel weer wat beter.', 'Ja, het gaat beter.']"
72,108,72_alvast_hartelijk_dank_bedankt,"['alvast', 'hartelijk', 'dank', 'bedankt', 'hartstikke', 'dankjewel', 'erg', 'heel', 'harte', 'mvrgr']","['Dank je wel alvast.', 'Dank u wel alvast.', 'Dank u wel alvast.']"
73,97,73_snelle_reactie_dank_bedankt,"['snelle', 'reactie', 'dank', 'bedankt', 'hulp', 'handelen', 'hartelijk', 'voor', 'reageren', 'je']","['Wederom dank voor de snelle reactie.', 'Dank je wel voor de snelle reactie.', 'Dank je wel voor de snelle reactie.']"
74,197,74_goed_alles_fijn_super,"['goed', 'alles', 'fijn', 'super', 'gaat', 'gegaan', 'algemeen', 'oke', 'fantastisch', 'ging']","['fijn dat het goed was .', 'fijn dat het goed was .', 'fijn dat het goed was .']"
75,117,75_id_bereikbaar_nummer_geb,"['id', 'bereikbaar', 'nummer', 'geb', 'telefoonnummer', 'tel', '06', 'gsm', 'bereiken', 'telefonisch']","['Ik ben bereikbaar op [ID]', 'Ja ik ben bereikbaar op [ID]', 'Ik ben bereikbaar op [ID].']"
76,119,76_nachts_gisteravond_vannacht_nacht,"['nachts', 'gisteravond', 'vannacht', 'nacht', 'wakker', 'pijn', 'buikpijn', 'jeuk', 'avond', 'gevoel']","['Ik ben zojuist voor het eerst s’nachts wakker geworden met ontzettende winderigheid en buikpijn.', 'Ik ben nu wederom in de nacht wakker geworden met een enorm opgeblazen gevoel.', 'Afgelopen nacht weer wakker geworden vanwege de buikpijn.']"
77,130,77_periodieke_ijzerinfuus_check_controle,"['periodieke', 'ijzerinfuus', 'check', 'controle', 'ijzer', 'gezondheidscheck', 'invullen', 'vullen', 'laatste', 'ingevuld']","['De “Periodieke check 3.0” zal ik pas invullen nadat ik gestart ben met mijn eerste infuus.', 'Zoals ik net in de periodieke check heb aangegeven.', 'De periodieke check zal ik uiteraard invullen!']"
78,110,78_spiegel_bekend_dalspiegel_spiegels,"['spiegel', 'bekend', 'dalspiegel', 'spiegels', 'ustekinumab', 'geprikt', 'humira', 'prikken', 'antistoffen', 'humiraspiegels']","['Is de uitslag van mijn spiegel al bekend?', 'Hoe zit het met de spiegel?', 'En wb de spiegel, is dat erg?']"
79,155,79_bellen_nummer_iemand_je,"['bellen', 'nummer', 'iemand', 'je', 'mij', 'telefoonnummer', 'mobiel', 'even', 'bereiken', 'kunnen']","['Zou u mij even kunnen bellen ?', 'zou je me even kunnen bellen aub?', 'Is het mogelijk, dat ik u kan bellen of dat u mij zou kunnen bellen?']"
80,118,80_vrijdag_daarvoor_maandag_terug,"['vrijdag', 'daarvoor', 'maandag', 'terug', 'spreekuur', 'scopie', 'afgelopen', 'vrijdagavond', 'bellen', 'injectie']","['Kun je daarvoor zorgen,ik zou vrijdag terug bellen of die er was.', 'Kun je daarvoor zorgen,ik zou vrijdag terug bellen of die er was.', 'Kun je daarvoor zorgen,ik zou vrijdag terug bellen of die er was.']"
81,83,81_voorbaat_dank_bij_bijvoorbaat,"['voorbaat', 'dank', 'bij', 'bijvoorbaat', 'hartelijke', 'ontzettend', 'mogelijkheid', 'ieder', 'geval', 'bedankt']","['Dank bij voorbaat.', 'Dank bij voorbaat.', 'Dank bij voorbaat.']"
82,81,82_hoor_wel_hoe_verder,"['hoor', 'wel', 'hoe', 'verder', 'echo', 'mooie', 'gehoord', 'prima', 'tree', 'graag']","['Ik hoor het wel.', 'Ik hoor het wel.', 'Ik hoor het wel,']"
83,226,83_nieuw_nethol_puri_recept,"['nieuw', 'nethol', 'puri', 'recept', 'aanvragen', 'purinethol', 'bestellen', 'voorraad', 'graag', 'pentasa']","['Ik wil graag weer een nieuw recept puri-nethol aanvragen.', 'En graag een nieuw recept voor de purinetrol .mvr', 'Zou dus graag een nieuw recept willen.']"
84,118,84_middag_maandag_vrijdag_bel,"['middag', 'maandag', 'vrijdag', 'bel', 'komende', 'afspraak', 'vervoer', 'maagdrankje', 'staan', 'aanstaande']","['Ik heb bericht ontvangen dat  op  dinsdag , in de middag een bel afspraak heb staan.', 'Is dat in middag ?', 'de afspraak van deze middag.']"
85,175,85_crohn_ziekte_van_ulcerosa,"['crohn', 'ziekte', 'van', 'ulcerosa', 'reuma', 'colitis', 'pfeiffer', 'matige', 'voeding', 'verklaring']","['of , Sinds een tijdje heb ik weer meer klachten door de ziekte van Crohn.', 'Het gaat niet goed met mijn Ziekte van Crohn.', 'Heeft dit soms met mijn ziekte van crohn te maken.']"
