Topic,Count,Name,Representation,Representative_Docs
9,429,9_ontlasting_dunne_dun_waterige,"['ontlasting', 'dunne', 'dun', 'waterige', 'aandrang', 'vaste', 'waterig', 'soms', 'normale', 'hard']","['En mijn ontlasting?', 'Heb wel een pluiziger ontlasting.', 'en heel veel ontlasting.']"
10,423,10_uitslag_resultaten_hiervan_bekend,"['uitslag', 'resultaten', 'hiervan', 'bekend', 'daarvan', 'resultaat', 'benieuwd', 'weten', 'duurt', 'wachten']","['Heeft u voor mij de uitslag?', 'Heeft u de uitslag voor mij?', 'Hebben jullie daar de uitslag al van binnen?']"
11,400,11_test_thuistest_testen_thuistesten,"['test', 'thuistest', 'testen', 'thuistesten', 'zelftest', 'gedaan', 'thuis', 'negatief', 'nieuwe', 'uitvoeren']","['1x te veel, dus verprutste test.', 'Ik heb nog een test.', 'Hij scande de test niet.']"
12,397,12_prednison_prednisolon_afgebouwd_afbouwschema,"['prednison', 'prednisolon', 'afgebouwd', 'afbouwschema', 'afbouwen', 'starten', 'gestart', 'slikken', 'gebruik', 'slik']","['ik heb 10 dagen prednison gehad.', 'Ben ik hier weg kan ik weer aan de prednison.', 'Ik neem nog 10 mg prednison.']"
13,393,13_formulieren_formulier_potje_toestemmingsformulier,"['formulieren', 'formulier', 'potje', 'toestemmingsformulier', 'toestemming', 'papieren', 'toesturen', 'opsturen', 'potjes', 'post']","['Hallo [PERSOON],  Ik heb  formulieren en een potje.', 'Verder heb ik geen formulieren of potje.', 'Ja ik heb alle formulieren en potje.']"
14,385,14_infuus_infuuscentrum_volgende_gepland,"['infuus', 'infuuscentrum', 'volgende', 'gepland', 'toegediend', 'biological', 'aanstaande', 'staat', 'krijg', 'operatie']","['Wanneer mag ik mijn infuus weer hebben?', 'Ik heb 9 augustus wel mijn infuus gehad.', 'Mag dit samen met mijn infuus?']"
15,374,15_klachten_verergerd_verminderd_toenemen,"['klachten', 'verergerd', 'verminderd', 'toenemen', 'erger', 'verbeterd', 'verergeren', 'contact', 'klachtenvrij', 'verminderen']","['Verder geen klachten.', 'Ik heb verder geen klachten.', 'Veel meer klachten.']"
16,367,16_mail_ontvangen_post_bericht,"['mail', 'ontvangen', 'post', 'bericht', 'email', 'verzonden', 'gestuurd', 'versturen', 'opsturen', 'verstuurd']","['bericht ontvangen!', 'Zij hebben daar een mail over ontvangen.', 'Hallo, Dit is de mail die ik heb ontvangen.']"
17,342,17_crohn_ziekte_bechterew_rustig,"['crohn', 'ziekte', 'bechterew', 'rustig', 'combinatie', 'gerelateerd', 'ontstekingen', 'verklaring', 'actief', 'medicatie']","['Maar ik vraag me nu af of het met Crohn te maken heeft.', 'Beste [PERSOON], In de afgelopen 24u is mijn Crohn opgevlamd.', 'Kan dit iets met de crohn te maken hebben en is hier iets aan te doen?']"
18,310,18_poli_poliafspraak_polie_polibezoek,"['poli', 'poliafspraak', 'polie', 'polibezoek', 'afspraak', 'interne', 'bellen', 'gesloten', 'plannen', 'staan']","['Er zou dan een afspraak gemaakr worden op de poli.', 'Ik heb morgenvrowg een afspraak op de poli', '5 juli heb ik toch n poli-afspraak bij [PERSOON].']"
19,288,19_moeite_bedankt_alvast_hartelijk,"['moeite', 'bedankt', 'alvast', 'hartelijk', 'dankjewel', 'dank', 'medewerking', 'hulp', 'super', 'oke']","['alvast bedankt weer voor de moeite.', 'Alvast bedankt voor de moeite.', 'Alvast bedankt voor de moeite.']"
20,268,20_datum_gepland_ochtend_middag,"['datum', 'gepland', 'ochtend', 'middag', 'verzet', 'half', 'laat', 'tijdstip', 'erna', 'mogelijk']","['Dat is [DATUM] om 15:50.', 'Is het mogelijk om dit op vrijdag [DATUM] om 13.30 te doen?', 'Er is nog geen datum gepland.']"
21,251,21_vraagje_vraag_vragen_vraagjes,"['vraagje', 'vraag', 'vragen', 'vraagjes', 'tweetal', 'vandaar', 'aantal', 'daarnaast', 'hallo', 'stellen']","['Hallo, Ik heb een vraagje.', 'Hallo, ik heb een vraagje.', 'Hallo,  Ik heb even een vraagje.']"
22,246,22_darmen_darm_darmklachten_rustig,"['darmen', 'darm', 'darmklachten', 'rustig', 'dikke', 'onrustig', 'last', 'rustiger', 'darmproblemen', 'onrust']","['Ik heb sinds een week of twee/drie meer last van mijn darmen.', 'Ik heb de afgelopen dagen steeds meer last van mijn darmen.', 'Ik heb weer last van mijn darmen.']"
23,234,23_operatie_geopereerd_chirurg_chirurgie,"['operatie', 'geopereerd', 'chirurg', 'chirurgie', 'anesthesist', 'anesthesie', 'opereren', 'gesprek', 'plaatsvinden', 'hechtingen']","['[PERSOON] en [PERSOON] ivm een operatie.', 'Nu hoor ik net dat mijn operatie pas over 3 weken.', 'Hoi [PERSOON] of [PERSOON] afgelopen maandag mijn operatie gehad.']"
24,233,24_purinethol_nieuw_puri_nethol,"['purinethol', 'nieuw', 'puri', 'nethol', 'recept', 'herhaalrecept', 'allopurinol', 'aanvragen', 'herhaal', 'bestellen']","['Beste,  Zou ik weer een recept mogen krijgen voor de purinethol?', 'Het gaat om de purinethol.', 'Dat is purinethol 50mg naar apotheek de [LOCATIE].']"
25,231,25_ibdcoach_ibd_periodieke_gezondheidscheck,"['ibdcoach', 'ibd', 'periodieke', 'gezondheidscheck', 'check', 'vragenlijst', 'vullen', 'team', 'invullen', 'sessie']","['[PERSOON]/[PERSOON],  ik kom inmiddels weer in mijn IBDcoach.', 'Beste IBDcoach, beste [PERSOON],  Dit weekend zijn mijn klachten geëscaleerd.', 'Na 2 weken zou de uitslag bekend zijn in mijn ibdcoach.']"
26,220,26_uitslagen_bekend_hiervan_doorgefaxt,"['uitslagen', 'bekend', 'hiervan', 'doorgefaxt', 'inzien', 'horen', 'zien', 'goed', 'vertellen', 'zijner']","['Zijn hier al uitslagen van binnen?', 'Ik vroeg mij af of de uitslagen al binnen zijn.', 'Ik vroeg mij af wat daar de uitslagen van zijn.']"
27,219,27_vakantie_vertrek_nederland_zuid,"['vakantie', 'vertrek', 'nederland', 'zuid', 'afrika', 'griekenland', 'terug', 'camping', 'plan', 'turkije']","['Ik ga over 2 weken op vakantie.', 'Ik ben namelijk op vakantie dan.', 'Vrijdag ga ik voor 4 eken met vakantie.']"
28,218,28_hiermee_hieraan_mee_weet,"['hiermee', 'hieraan', 'mee', 'weet', 'eraan', 'belangrijker', 'kanmoet', 'ermee', 'ondernemen', 'gedaan']","['Ik weet even niet wat ik hiermee moet?', 'Ik weet niet wat ik hiermee moet?', 'Weet niet zo goed wat hiermee te doen?']"
29,216,29_buik_onderbuik_pijn_opgezette,"['buik', 'onderbuik', 'pijn', 'opgezette', 'bovenbuik', 'navel', 'stekende', 'links', 'gevoel', 'zeurende']","['Beste,  Sinds deze week heb ik veel last van mijn buik.', 'Mijn buik doet al drie weken heel naar.', 'Ik heb veel pijn in mijn buik.']"
30,216,30_spuit_spuiten_zetten_vloeistof,"['spuit', 'spuiten', 'zetten', 'vloeistof', 'gezet', 'gespoten', 'zet', 'blood', 'naald', 'nieuwe']","['[PERSOON], Ik heb afgelopen maandag de tweede spuit om de zes weken gehad.', 'Dan spuit ik a.s. maandag weer.', 'Aangezien het ook een spuit is.']"
31,214,31_beter_gaat_slechter_vanzelf,"['beter', 'gaat', 'slechter', 'vanzelf', 'rustig', 'ging', 'begint', 'stuk', 'slecht', 'langzaam']","['[PERSOON], het gaat wel wat beter iedere dag.', 'Het gaat wat beter.', 'Gaat wat beter nu.']"
32,210,32_waardes_waarde_waarden_hoog,"['waardes', 'waarde', 'waarden', 'hoog', 'gedaald', 'gemeten', 'verhoogd', 'norm', 'gestegen', 'hoger']","['Zijn deze waardes al binnen?', 'Zo ja, wat zijn deze waardes?', 'Zo ja, wat zijn daar de waardes van geweest?']"
33,209,33_bericht_dank_beste_heer,"['bericht', 'dank', 'beste', 'heer', 'bedankt', 'reactie', 'hartelijk', 'uitleg', 'informatie', 'geachte']","['Beste [PERSOON],  Dank je wel voor het bericht.', 'Beste [PERSOON],   Dank voor het bericht.', 'Beste [PERSOON],   Dank voor jouw bericht!']"
34,205,34_pentasa_korrels_granulaat_pentaza,"['pentasa', 'korrels', 'granulaat', 'pentaza', 'zetpillen', 'gram', 'sachet', 'recept', 'herhaalrecept', 'compact']","['Graag had ik weer een nieuw herhaar recept Pentasa 2gr [PERSOON]', 'Pentasa granulated 2gr [PERSOON]', 'Ik zou graag een nieuw recept willen voor de pentasa 1 x 4 g per dag.']"
35,205,35_vaccin_vaccinatie_vaccinaties_gevaccineerd,"['vaccin', 'vaccinatie', 'vaccinaties', 'gevaccineerd', 'vaccineren', 'mensen', 'immuunsysteem', 'covid', 'pfizer', 'moderna']","['Dan ga ik de vaccinatie afspraak maken.', '12 mei heb ik mijn tweede vaccinatie met het Moderna vaccin in het [ZIEKENHUIS].', 'Ja, de vaccinatie inderdaad']"
36,203,36_geregeld_klopt_optie_verantwoord,"['geregeld', 'klopt', 'optie', 'verantwoord', 'kloppen', 'verstandig', 'nodig', 'probleem', 'wijs', 'doorgaan']","['Kan dat geregeld worden?', 'Zou dat alsnog geregeld kunnen worden?', 'Zou dit alsnog geregeld kunnen worden?']"
37,201,37_toilet_vaker_gemiddeld_keer,"['toilet', 'vaker', 'gemiddeld', 'keer', 'toiletbezoeken', 'dringend', 'rennen', 'aandrang', 'nacht', 'drang']","['Kan sinds maandag niet naar het toilet.', 'Ik ga weer iets minder naar het toilet.', 'Meestal maar 1x per dag naar toilet.']"
38,194,38_lang_jaar_maanden_interval,"['lang', 'jaar', 'maanden', 'interval', 'tussenperiode', 'duurt', 'aankomen', 'duren', 'vind', 'wachten']","['Er is inderdaad te lang gestuwd.', 'Ik vind het geen bezwaar een kortere tussenperiode te hebben maar kan niet inschatten wat het risico is de periode te lang te maken.', 'Ik vind drie weken vanaf nu wachten weer heel lang.']"
39,193,39_wacht_hoop_afwachten_wachten,"['wacht', 'hoop', 'afwachten', 'wachten', 'lukken', 'hopen', 'gebeuren', 'snel', 'hopelijk', 'jaa']","['Ik wacht dit even af.', 'Dan wacht ik nog even af.', 'ik hoop dat het eerder kan, ik wacht het af.']"
40,190,40_feestdagen_fijne_weekend_gewenst,"['feestdagen', 'fijne', 'weekend', 'gewenst', 'alvast', 'wens', 'wensen', 'fijn', 'gezond', 'prettige']","['Alvast bedankt en fijne Feestdagen.', 'Fijne feestdagen alvast!', 'Fijne feestdagen alvast!']"
41,186,41_pijn_zenuwpijn_erger_pijnlijk,"['pijn', 'zenuwpijn', 'erger', 'pijnlijk', 'zeurende', 'verga', 'voelt', 'verdragen', 'heftig', 'pijnen']","['Deze doet niet pijn, het groeit wel.', 'Is er iets wat ik kan doen tegen de pijn?', 'En deze pijn heb ik nooit eerder gehad.']"
42,182,42_bloed_ontlasting_helder_rood,"['bloed', 'ontlasting', 'helder', 'rood', 'zit', 'gevonden', 'soms', 'afvegen', 'donker', 'keer']","['Ik heb geen bloed meer bij de ontlasting.', 'ik heb weer veel Bloed tussen mijn ontlasting  wat moet ik nu doen', 'Af en toe alleen wat bloed bij de ontlasting.']"
43,181,43_endoscopie_afdeling_gepland_ingepland,"['endoscopie', 'afdeling', 'gepland', 'ingepland', 'voorbereiding', 'plaatsvinden', 'staat', 'anesthesie', 'datum', 'afspraak']","['Beste   ik heb 9 september a.s. een endoscopie bij [PERSOON].', 'Ik heb 7 April een endoscopie gehad.', 'Op 19 juni heb ik een endoscopie gehad.']"
44,179,44_vriendelijke_groet_alvast_groeten,"['vriendelijke', 'groet', 'alvast', 'groeten', 'voorbaat', 'dank', 'bedankt', 'mvrgr', 'hartelijk', 'groetjes']","['Alvast bedankt..  Vriendelijke groet,  [PERSOON]', 'Alvast bedankt en met vriendelijke groet,  [PERSOON]', 'alvast bedankt , met vriendelijke groet, [PERSOON]']"
45,177,45_hoi_bericht_dankjewel_bedankt,"['hoi', 'bericht', 'dankjewel', 'bedankt', 'info', 'dank', 'fijn', 'hallo', 'berichtje', 'nieuws']","['Hoi [PERSOON], Ok bedankt voor het bericht.', 'Hoi [PERSOON],  Bedankt voor het bericht  [PERSOON]', 'Hoi [PERSOON] bedankt voor uw bericht!']"
46,177,46_formulieren_formulier_prikken_bloedprik,"['formulieren', 'formulier', 'prikken', 'bloedprik', 'bloedprikken', 'bloedafname', 'papieren', 'bloed', 'sturen', 'bloedprikbriefjes']","['Ik had graag nieuwe formulieren gehad om bloed te laten prikken', 'Ik zal dan zodra Ik de formulieren heb, bloed gaan prikken.', 'Ik heb geen formulieren meer voor het prikken van het bloed.']"
47,177,47_koorts_griep_verkoudheid_verhoging,"['koorts', 'griep', 'verkoudheid', 'verhoging', 'lichte', 'koude', 'ziek', 'hoofdpijn', 'rillingen', 'verschijnselen']","['Nu heb ik geen koorts meer.', 'Ik heb verder geen koorts.', 'Ik heb geen koorts.']"
48,176,48_eten_eet_gegeten_voeding,"['eten', 'eet', 'gegeten', 'voeding', 'voedsel', 'voedingsmiddelen', 'drinken', 'avondeten', 'brood', 'maaltijden']","['Meestal na het eten.', 'Wat mag ik wel/ niet eten?', 'Eten gaat nog redelijk goed, ik eet misschien iets minder.']"
49,175,49_voel_slecht_moedeloos_lekker,"['voel', 'slecht', 'moedeloos', 'lekker', 'serieus', 'echt', 'voelen', 'voelt', 'prima', 'totaal']","['Ik voel mij niet goed.', 'Verder voel ik mij goed !', 'Ik voel me redelijk.']"
50,172,50_buikpijn_last_buikpijnklachten_ontzettende,"['buikpijn', 'last', 'buikpijnklachten', 'ontzettende', 'hele', 'hevige', 'erge', 'vaker', 'vrijwel', 'avond']","['heb geen buikpijn.', 'Wel nog buikpijn.', 'Ik heb ook sinds een paar dagen weer meer buikpijn.']"
51,171,51_klysmas_klysma_schuimklysmas_klismas,"['klysmas', 'klysma', 'schuimklysmas', 'klismas', 'gebruikt', 'budenofalk', 'gebruiken', 'salofalk', 'proberen', 'bestellen']","['Zou ik nog een recept kunnen krijgen voor de klysmas ?', 'Ik heb mijn klysmas weer en neem deze vandaag weer in.', 'Ik heb nu geen klysmas meer.']"
52,169,52_zwanger_zwangerschap_bevallen_zwangerschapstest,"['zwanger', 'zwangerschap', 'bevallen', 'zwangerschapstest', 'miskraam', 'ongesteld', 'dochter', 'baby', 'kinderwens', 'keizersnede']","['Ik ben dan 38 weken zwanger.', 'Ik ben donderdag 32 weken zwanger.', 'Ik ben nu 28,5 zwanger.']"
53,168,53_darmonderzoek_darm_maagonderzoek_onderzoek,"['darmonderzoek', 'darm', 'maagonderzoek', 'onderzoek', 'darmspecialist', 'gepland', 'maag', 'dikke', 'darmonderzoeken', 'regie']","['Beste,   Afgelopen vrijdag heb ik een darmonderzoek gehad.', '9 september heb ik een darmonderzoek.', 'Ook al heb ik dan het darmonderzoek nog niet gehad?']"
54,166,54_antibiotica_kuur_bacterie_antibioticakuur,"['antibiotica', 'kuur', 'bacterie', 'antibioticakuur', 'probiotica', 'gekregen', 'wand', 'infectie', 'longontsteking', 'voorgeschreven']","['Hoi [PERSOON],  ik ben bij de huisarts geweest en heb een antibiotica kuur van 5 dagen gekregen.', 'Nee geen antibiotica kuur gehad.', 'Ik heb antibiotica gekregen.']"
55,156,55_ijzer_ijzerinfuus_ijzergehalte_ijzertekort,"['ijzer', 'ijzerinfuus', 'ijzergehalte', 'ijzertekort', 'laag', 'tekort', 'ijzertabletten', 'infuus', 'gehalte', 'gecontroleerd']","['Als het ijzer te laag wordt, heeft [PERSOON] me de vorige keer een ijzer infuus voorgeschreven.', 'Ik heb vorige week mijn ijzer infuus gehad.', 'Hallo,   Op 6 augustus heb ik mijn ijzer infuus gehad.']"
56,156,56_slijm_soms_bloed_afvegen,"['slijm', 'soms', 'bloed', 'afvegen', 'slijmbeursontsteking', 'normaal', 'dun', 'bloedverlies', 'slijmerig', 'waterig']","['Slijm en bloed dus.', 'Bloed en slijm is nog hetzelfde als twee weken geleden.', 'en heb meestal bloed en slijm.']"
57,155,57_gewrichten_handen_vingers_arm,"['gewrichten', 'handen', 'vingers', 'arm', 'pijn', 'knien', 'knie', 'last', 'spierpijn', 'linker']","['- Pijn in gewrichten/peesaanhechtingen.', 'Ik heb wel heel veel kaat van mijn handen en andere gewrichten.', 'Sinds 10 dagen heb ik veel last van mijn gewrichten in mijn handen en doen mijn ellebogen veel pijn.']"
58,153,58_vitamine_vitamines_doorsturen_spuit,"['vitamine', 'vitamines', 'doorsturen', 'spuit', 'vitaminen', 'injecties', 'injectie', 'laag', 'spuiten', 'gehalte']","['De vitamine B12 die ook geprikt was, was 220.', 'Ook zou ik graag nog nieuwe herhalingsrecepten willen hebben voor mijn vitamine B12.', 'vitamine B12 in (25 ug).']"
59,151,59_bloedverlies_helder_bloedingen_bloed,"['bloedverlies', 'helder', 'bloedingen', 'bloed', 'verlies', 'rood', 'klein', 'spoortje', 'erbij', 'pus']","['En veel bloedverlies.', 'Dan wel met veel bloedverlies.', 'Ik heb nog steeds bloedverlies.']"
60,150,60_slijm_ontlasting_bloed_zit,"['slijm', 'ontlasting', 'bloed', 'zit', 'soms', 'spoortje', 'prop', 'vermengd', 'zichtbaar', 'ruikt']","['Ik heb geen bloed of slijm bij de ontlasting.', 'Ik heb slijm en bloed bij en na de ontlasting.', 'ik heb geen bloed, wel slijm bij de ontlasting.']"
61,147,61_paracetamol_tramadol_amitriptyline_helpt,"['paracetamol', 'tramadol', 'amitriptyline', 'helpt', 'ibuprofen', 'onderdrukken', 'arcoxia', 'pijn', 'gepakt', 'slik']","['En is er, buiten paracetamol, iets tegen de pijn te doen?', 'mag ik paracetamol/ibubrofen?', '[PERSOON] iedere dag vier paracetamol van 500mg.']"
62,146,62_apotheek_locatie_zorginstelling_telefoonnummer,"['apotheek', 'locatie', 'zorginstelling', 'telefoonnummer', 'fax', 'zorginstellingpersoonlocatie', 'emailadres', 'margraten', 'gegevens', 'provincie']","['Apotheek [LOCATIE] inderdaad.', 'Mijn apotheek is: Apotheek de [LOCATIE] [LOCATIE].', 'De apotheek is inmiddels niet meer in De [LOCATIE].']"
63,139,63_reactie_antwoord_bedankt_dank,"['reactie', 'antwoord', 'bedankt', 'dank', 'dankjewel', 'hartelijk', 'antwoorden', 'toelichting', 'oke', 'alvast']","['Bedankt voor de reactie.', 'Bedankt voor uw reactie.', 'Bedankt voor de reactie.']"
64,136,64_coloscopie_colonscopie_colonoscopie_gastroscopie,"['coloscopie', 'colonscopie', 'colonoscopie', 'gastroscopie', 'gepland', 'ondergaan', 'beelden', 'staat', 'gat', 'team']","['Beste, Op 9 juni had ik een coloscopie.', 'Ik heb de afspraak met [PERSOON] dat zij of [PERSOON] de coloscopie doet.', 'Ik heb 7 mei een coloscopie gehad.']"
65,135,65_advies_adviseren_tips_adviezen,"['advies', 'adviseren', 'tips', 'adviezen', 'graag', 'raad', 'hiermee', 'adviseert', 'geven', 'hieraan']","['Graag uw advies.', 'Graag advies wat te doen.', 'Graag jullie advies.']"
66,134,66_hoor_mvg_groet_vriendelijke,"['hoor', 'mvg', 'groet', 'vriendelijke', 'groetjes', 'graag', 'vrgr', 'groeten', 'mvrgr', 'hartelijke']","['Ik hoor het graag  [PERSOON]', 'Ik hoor het graag   [PERSOON]', 'Ik hoor graag van u. M.vr.gr [PERSOON]']"
67,133,67_gebeld_mogelijkheden_spreken_belt,"['gebeld', 'mogelijkheden', 'spreken', 'belt', 'persoonlijk', 'bellen', 'hoopte', 'gesprek', 'bereid', 'schrijven']","['Maar ze heeft niet gebeld.', 'Zij heeft mij toen niet gebeld.', 'ze zou mij daar donderdag voor terug bellen maar ik ben niet gebeld.']"
68,129,68_zetpillen_pillen_herhaal_gebruiken,"['zetpillen', 'pillen', 'herhaal', 'gebruiken', 'gebruik', 'gestopt', 'herhaalrecept', 'doosje', 'spanje', 'meenemen']","['Mijn zetpillen zijn bijna op.', 'Ik heb nu nog 13 zetpillen.', 'Zelfde dan de zetpillen.']"
69,128,69_werk_werken_werkgever_stage,"['werk', 'werken', 'werkgever', 'stage', 'onderwijs', 'thuis', 'fulltime', 'uren', 'school', 'zorg']","['Ben eigenlijk weer veel te veel aan het werk.', 'Wel ben ik weer meer aan het werk in mijn horecazaak.', 'Ik werk namelijk van ma t/m vr.']"
70,127,70_keel_hoesten_keelpijn_hoest,"['keel', 'hoesten', 'keelpijn', 'hoest', 'oor', 'keelontsteking', 'oorontsteking', 'droge', 'stem', 'stemband']","['Beste [PERSOON],  Ik heb al een paar dagen keelpijn en een rode keel.', 'Ik heb wel nog last van een pijnlijke keel en hoesten.', 'Ik hoest nog steeds, geen keelpijn, maar wel door het hoesten een geirriteerde  keel.']"
71,126,71_lab_labformulieren_chemie_biologicals,"['lab', 'labformulieren', 'chemie', 'biologicals', 'klinische', 'labformulier', 'bureau', 'labbriefjes', 'potje', 'labuitslagen']","['(Ik heb nog hematologie lab 1 en klinische chemie lab 1 thuis).', 'Hallo [PERSOON]/[PERSOON],  Hoe was mijn lab van afgelopen dinsdag?', 'Wel een lab 4 en lab 1 formulier.']"
72,124,72_moe_energie_vermoeid_voel,"['moe', 'energie', 'vermoeid', 'voel', 'merk', 'suf', 'energielevel', 'doodmoe', 'uitgeput', 'ontzettend']","['Ik heb nog altijd heel weinig energie en ben snel erg moe.', 'Beste,   De laatste tijd heb ik weinig energie en voel ik me vaak moe.', 'Weinig energie en moe.']"
73,122,73_calprotectine_thuistest_test_gedaan,"['calprotectine', 'thuistest', 'test', 'gedaan', 'calprotectinetest', 'bepalen', 'testen', 'thuistesten', 'meten', 'calprotectinewaardes']","['Beste [PERSOON] of [PERSOON],  De calprotectine test heb ik deze week gedaan.', '[PERSOON],   De calprotectine test is gedaan.', 'Ik heb hier een calprotectine test instaan.']"
74,121,74_gaat_goed_gelukkig_kant,"['gaat', 'goed', 'gelukkig', 'kant', 'rest', 'prima', 'algemeen', 'orde', 'goede', 'ging']","['Het gaat op zich wel goed.', 'Alles gaat goed.', 'Met mij gaat het goed.']"
75,120,75_ziekenhuis_ontslagen_ambulance_opgenomen,"['ziekenhuis', 'ontslagen', 'ambulance', 'opgenomen', 'locatie', 'lig', 'steden', 'vanmiddag', 'komen', 'heerlen']","['Hij moet dan toch om 12 uur in het ziekenhuis zijn.', 'Moet woensdag namelijk ook al weer naar t ziekenhuis.', 'Dan ben ik maandag gewoon in het ziekenhuis.']"
76,120,76_hoor_graag_kim_her,"['hoor', 'graag', 'kim', 'her', 'groetjes', 'terug', '', '', '', '']","['Ik hoor het graag.', 'Ik hoor het graag.', 'Ik hoor het graag.']"
77,119,77_onderzoek_meedoen_genteresseerd_roesje,"['onderzoek', 'meedoen', 'genteresseerd', 'roesje', 'onderzoeken', 'akkoord', 'mee', 'plaats', 'studie', 'vindt']","['Zelf zou ik graag een onderzoek willen en welke maakt mij niet uit.', 'Zou graag mijn bijdrage aan dit onderzoek willen doen.', 'Wat heeft dit onderzoek uitgewezen?']"
78,118,78_dermatoloog_dermatologie_doorverwijzing_verwijzing,"['dermatoloog', 'dermatologie', 'doorverwijzing', 'verwijzing', 'verwijsbrief', 'vervolgafspraak', 'langsgaan', 'kalknagels', 'doorverwezen', 'huid']","['Morgen ga ik wederom naar mijn dermatoloog!', 'Ik moest toch naar dermatoloog.', 'Of naar de dermatoloog.']"
79,118,79_kilo_gewicht_afgevallen_weeg,"['kilo', 'gewicht', 'afgevallen', 'weeg', 'gewichtsverlies', 'afvallen', 'woog', 'verliezen', 'roken', 'weegt']","['Ik wil nog graag vijf kilo afvallen en dan zit ik op mijn ideale gewicht.', 'Ben nu al een paar kilo afgevallen.', 'Toen ben ik ook 3 kilo afgevallen.']"
80,118,80_gezicht_huid_jeuk_acne,"['gezicht', 'huid', 'jeuk', 'acne', 'vlekken', 'jeukende', 'rode', 'droge', 'huiduitslag', 'benen']","['mijn vragen zijn, wat kan ik doen aan de jeuk en roodheid van mijn gezicht?', 'Verder heb ik een ontzettend droge huid gekregen vooral mijn gezicht en hals.', 'Daarnaast merk ik op dat ik op mijn huid wat uitslag heb en sinds kort rode vlekken in mijn gezicht begin te krijgen.']"
