Topic,Count,Name,Representation,Representative_Docs
16,233,16_crohn_ziekte_verklaring_combinatie,"['crohn', 'ziekte', 'verklaring', 'combinatie', 'ontstekingen', 'gerelateerd', 'voeding', 'patint', 'gezegd', 'actief']","['Ik ben patiënt van [PERSOON] i.v.m. de ziekte van Crohn.', 'Zou het kunnen dat dit te maken heeft met Crohn?', 'Zou het van de Crohn kunnen zijn.']"
17,228,17_huis_liggen_thuis_potje,"['huis', 'liggen', 'thuis', 'potje', 'buisje', 'zakjes', 'laatste', 'ingeleverd', 'gebruikt', 'doosje']","['En de laatste vraag, ik heb een buisje thuis gekregen voor mijn ontlasting.', 'Ik heb nog een buisje thuis liggen, als het goed is, ook een formulier.', 'Vandaag de laatste van wat ik thuis heb liggen.']"
18,223,18_zwangerschap_zwanger_bevallen_bevalling,"['zwangerschap', 'zwanger', 'bevallen', 'bevalling', 'miskraam', 'geboren', 'baby', 'kinderwens', 'verloskundige', 'dochter']","['Het gaat om een prille zwangerschap van ongeveer 4 weken.', 'Dit vanwege mijn zwangerschap.', 'Dit mag gewoon tijdens de zwangerschap.']"
19,217,19_eten_eet_voeding_eetlust,"['eten', 'eet', 'voeding', 'eetlust', 'gegeten', 'voedsel', 'voedingsmiddelen', 'knoflook', 'probeer', 'ontbijt']","['Meestal na het eten.', 'ook na het eten.', 'Eten gaat nog redelijk goed, ik eet misschien iets minder.']"
20,207,20_vakantie_vertrek_camping_weekje,"['vakantie', 'vertrek', 'camping', 'weekje', 'turkije', 'reizen', 'terug', 'gaan', 'weekend', 'rijden']","['Ik ben dan eigenlijk al op vakantie.....', 'Ga 5 oktober voor een week op vakantie.', 'Vanaf 17.07 ben ik op vakantie.']"
21,196,21_voel_klachten_probleem_prima,"['voel', 'klachten', 'probleem', 'prima', 'goed', 'gelukkig', 'gaat', 'moment', 'ziek', 'momenteel']","['Ik ga er wel van uit dat ook nu weer alles goed gaat, voel me prima, dus ....:-).', 'Verder voel ik me nog steeds goed en heb ik geen andere klachten.', 'Ik voel mij verder goed en heb geen klachten.']"
22,188,22_infuus_periode_duurde_schema,"['infuus', 'periode', 'duurde', 'schema', 'duurt', 'alweer', 'lang', 'wachten', 'langer', 'interval']","['Is het dan een probleem om de infuus dan met een tussen periode van 7 weken te nemen, anders worden het 10 weken er tussen.', 'Hoelang duurde ontlasting ook alweer 1 of 2 weken voor de uitslag er is ?', 'Ik heb regelmatig een periode waarin het wat minder gaat, maar deze keer duurde het langer dan twee weken.']"
23,186,23_diarree_diaree_slijm_waterdunne,"['diarree', 'diaree', 'slijm', 'waterdunne', 'soms', 'buikpijn', 'overgegeven', 'krampen', 'water', 'ontlasting']","['Ik ga nu de elfde dag met onverminderde diarree in; ik ben nu ca.', 'Af en toe heb ik ook wat diarree.', 'En heb nog diarree.']"
24,182,24_mri_scan_mriscan_ctscan,"['mri', 'scan', 'mriscan', 'ctscan', 'scans', 'gemaakt', 'uitslag', 'dunne', 'bespreken', 'persoonpersoon']","['Hallo [PERSOON]/[PERSOON]  Ik heb op 8 april a.s een MRI scan.', 'Beste [PERSOON]/[PERSOON],  ik heb a.s. donderdag 12 aug. een Mri scan.', 'Uitslag mri scan.']"
25,181,25_antibiotica_kuur_antibioticakuur_probiotica,"['antibiotica', 'kuur', 'antibioticakuur', 'probiotica', 'antibioticum', 'bacterie', 'voorgeschreven', 'infectie', 'gekregen', 'wand']","['Hoi [PERSOON],  ik ben bij de huisarts geweest en heb een antibiotica kuur van 5 dagen gekregen.', 'Ik heb antibiotica gekregen.', 'Nee geen antibiotica kuur gehad.']"
26,181,26_apotheek_recept_sturen_locatie,"['apotheek', 'recept', 'sturen', 'locatie', 'nieuw', 'faxen', 'gestuurd', 'doorsturen', 'wilt', 'gefaxt']","['Zouden jullie dit recept naar apotheek [LOCATIE] willen sturen?', 'Zouden jullie dit recept naar apotheek [LOCATIE] kunnen sturen?', 'Sturen jullie dan een recept naar mijn apotheek [PERSOON] in [LOCATIE]?']"
27,173,27_ophalen_zsm_oke_halen,"['ophalen', 'zsm', 'oke', 'halen', 'jazeker', 'regel', 'prima', 'meenemen', 'slag', 'top']","['Hoi [PERSOON],   Oke top, dan ga ik die straks halen.', 'Oke bedankt zal de klisma’s ophalen.', 'Dat is goed, ik zal ze zsm gaan ophalen.']"
28,173,28_vaccinatie_vaccin_vaccinaties_vaccineren,"['vaccinatie', 'vaccin', 'vaccinaties', 'vaccineren', 'gevaccineerd', 'mensen', 'moderna', 'aanmerking', 'hepatitis', 'pfizer']","['Dan ga ik de vaccinatie afspraak maken.', '12 mei heb ik mijn tweede vaccinatie met het Moderna vaccin in het [ZIEKENHUIS].', 'Ja, de vaccinatie inderdaad']"
29,169,29_calprotectine_thuistest_calpro_test,"['calprotectine', 'thuistest', 'calpro', 'test', 'gedaan', 'calprosmart', 'zelftest', 'meten', 'bepaling', 'bepalen']","['Beste [PERSOON] of [PERSOON],  De calprotectine test heb ik deze week gedaan.', '[PERSOON],   De calprotectine test is gedaan.', 'Hallo, daar ben ik weer ..... Ik kan de calprotectine thuistest nog niet doen.']"
30,165,30_gebeld_uwv_vragen_bellen,"['gebeld', 'uwv', 'vragen', 'bellen', 'persoonlijk', 'denkt', 'spreken', 'eiland', 'bespreken', 'papieren']","['Beste [PERSOON] wil je aan [PERSOON] het nog eens willen vragen over  de brief van het UWV  of ze nog eens denkt aan mij   [PERSOON].', 'Beste [PERSOON], Wil je aan [PERSOON] nog eens vragen of ze nog eens aan mij denkt voor de papieren van het UWV.', 'Wil je aan [PERSOON] eens vragen of denkt aan mijn papieren wat mij zou sturen van het UWV 9 juni ben ik bij haar geweest.']"
31,164,31_calprotectine_waarde_bekend_uitslag,"['calprotectine', 'waarde', 'bekend', 'uitslag', 'calproteine', 'gestegen', 'gezakt', 'verhoogd', 'calprotectinewaarde', 'gemeten']","['En de calprotectine is ook al binnen?', 'Calprotectine was 48.', 'En de calprotectine?']"
32,164,32_gehoord_vernomen_heden_ontvangen,"['gehoord', 'vernomen', 'heden', 'ontvangen', 'helaas', 'bevestiging', 'kloppen', 'gekregen', 'feedback', 'verwijzing']","['Tot op heden heb ik niks gehoord.', 'Tot op heden heb ik hier nog niets over gehoord.', 'Tot op heden nog steeds niks gehoord.']"
33,164,33_volgende_komende_vorige_weekje,"['volgende', 'komende', 'vorige', 'weekje', 'ingeleverd', 'ustekinimab', 'erna', 'inleveren', 'hou', 'verzorgen']","['dan is het beste volgende week.', 'Ik zal er volgende week gewoon zijn.', 'Volgende week vrijdag om 8:30.']"
34,160,34_operatie_chirurg_chirurgie_anesthesist,"['operatie', 'chirurg', 'chirurgie', 'anesthesist', 'tofacitinib', 'opereren', 'geopereerd', 'plaatsvinden', 'scopie', 'ingreep']","['Graag zou ik nu weten wat dat voor een operatie zou zijn.', 'Hoi [PERSOON] of [PERSOON] afgelopen maandag mijn operatie gehad.', '[PERSOON] en [PERSOON] ivm een operatie.']"
35,157,35_absoluut_lukt_geval_red,"['absoluut', 'lukt', 'geval', 'red', 'volhouden', 'helaas', 'spoed', 'houd', 'beantwoorden', 'gek']","['Jullie hoeven ook zeker geen excuus aan te bieden omdat dat voor mij absoluut niet aan de orde is.', 'Hij wilt absoluut niet naar de poli in het [ZIEKENHUIS] komen.', 'Ik wil absoluut niet aan de remicade infuzen.']"
36,149,36_buikpijn_buik_last_darmen,"['buikpijn', 'buik', 'last', 'darmen', 'ontzettende', 'maagzuur', 'buikkrampen', 'brandend', 'laatste', 'maag']","['Ik had de laatste weken veel last van buikpijn.', 'Beste,  Gedurende de afgelopen week heb ik steeds meer last van buikpijn.', 'De afgelopen week heb ik steeds meer last van buikpijn.']"
37,142,37_onderzoek_onderzoeken_ontlastingsonderzoek_meedoen,"['onderzoek', 'onderzoeken', 'ontlastingsonderzoek', 'meedoen', 'genteresseerd', 'toestemming', 'deelnemen', 'aanvullend', 'succes', 'informatiefolder']","['Zou graag mijn bijdrage aan dit onderzoek willen doen.', 'Zelf zou ik graag een onderzoek willen en welke maakt mij niet uit.', 'Wat heeft dit onderzoek uitgewezen?']"
38,141,38_gebeld_gemist_gemiste_helaas,"['gebeld', 'gemist', 'gemiste', 'helaas', 'oproep', 'lijn', 'telefoontje', 'anoniem', 'telefoon', 'phone']","['Helaas ben ik niet meer terug gebeld.', 'Hallo,  Vandaag ben ik helaas niet gebeld.', 'Helaas ben ik niet gebeld...']"
39,141,39_dermatoloog_dermatologie_doorverwijzing_verwijzing,"['dermatoloog', 'dermatologie', 'doorverwijzing', 'verwijzing', 'huid', 'verwijsbrief', 'ketoconazol', 'pedicure', 'kalknagels', 'langsgaan']","['Morgen ga ik wederom naar mijn dermatoloog!', 'Ik moest toch naar dermatoloog.', 'Of naar de dermatoloog.']"
40,141,40_snelle_reactie_dank_antwoord,"['snelle', 'reactie', 'dank', 'antwoord', 'bedankt', 'handelen', 'hartelijk', 'beste', 'reageert', 'snel']","['Beste [PERSOON],  Dank voor uw snelle reactie!!!', 'Beste [PERSOON],  Dank u wel voor uw snelle reactie!', 'Beste [PERSOON],  Dank voor de snelle reactie.']"
41,136,41_endoscopie_gepland_afdeling_plaatsvinden,"['endoscopie', 'gepland', 'afdeling', 'plaatsvinden', 'staat', 'voorbereiding', 'datum', 'woensdagmiddag', 'functieafdeling', 'ingepland']","['Beste   ik heb 9 september a.s. een endoscopie bij [PERSOON].', 'Op 19 juni heb ik een endoscopie gehad.', 'Ik heb 7 April een endoscopie gehad.']"
42,131,42_injectie_injecties_stelara_ustekinumab,"['injectie', 'injecties', 'stelara', 'ustekinumab', 'zetten', 'biologicals', 'gezet', 'infusen', 'volgende', 'spuit']","['Hallo, Maandag 23 mrt om 9h30 heb ik een afspraak voor een injectie met ustekinemab.', '[PERSOON], Ik heb inmiddels een afspraak voor de injectie as vrijdag.', 'Heb 18 april de 2e injectie gehad.']"
43,130,43_apotheek_recept_ontvangen_aangekomen,"['apotheek', 'recept', 'ontvangen', 'aangekomen', 'zojuist', 'zeggen', 'vergeten', 'picoprep', 'apotheken', 'calciumtabletten']","['Om 14.00 uur had de apotheek nog geen recept ontvangen.', 'Echter hebben ze bij de apotheek geen recept ontvangen.', 'De apotheek heeft geen recept ontvangen.']"
44,129,44_doorgaan_mee_nodig_stoppen,"['doorgaan', 'mee', 'nodig', 'stoppen', 'doorga', 'rekening', 'hiermee', 'ondernemen', 'verstandig', 'zinvol']","['Dit mag gewoon doorgaan?', 'Kan dit gewoon doorgaan?', 'Moet ik hier nog mee doorgaan nu ik het infuus heb gehad?']"
45,128,45_paracetamol_tramadol_helpt_ibuprofen,"['paracetamol', 'tramadol', 'helpt', 'ibuprofen', 'onderdrukken', 'pijn', 'pijnstiller', 'gepakt', 'slik', 'pijnstillers']","['Kan ik paracetamol nemen tegen de pijn?', '[PERSOON] iedere dag vier paracetamol van 500mg.', 'mag ik paracetamol/ibubrofen?']"
46,127,46_keel_mond_neus_keelpijn,"['keel', 'mond', 'neus', 'keelpijn', 'oor', 'tong', 'oorontsteking', 'hoesten', 'ontstoken', 'hoest']","['Hallo [PERSOON]/[PERSOON],   Ik heb sinds vorige week dinsdag een keel/amandelontsteking.', 'Beste [PERSOON]/[PERSOON],  Ik heb al een paar dagen last van mijn keel.', 'Verder heb ik nog altijd heel veel last van slijm in mijn keel, droge mond en het gevoel dat mijn keel is opgezet.']"
47,125,47_voldoende_informatie_genformeerd_info,"['voldoende', 'informatie', 'genformeerd', 'info', 'hopende', 'geinformeerd', 'hoop', 'hiermee', 'ter', 'bekend']","['Hopende u via deze weg voldoende te hebben geinformeerd.', 'Hoop u hiermee voldoende ingelicht te hebben  M.vr.gr.', 'Uw informatie is voor mij echter voldoende.']"
48,123,48_wacht_afwachten_wachten_geduld,"['wacht', 'afwachten', 'wachten', 'geduld', 'afwachting', 'oke', 'beslissingen', 'vergadering', 'ritje', 'overgaat']","['Dan wacht ik nog even af.', 'Dan wacht ik het nog even af.', 'Ik wacht dus nog even af.']"
49,119,49_lab_biologicals_labformulieren_laboratorium,"['lab', 'biologicals', 'labformulieren', 'laboratorium', 'bureau', 'labformulier', 'biological', 'formulieren', 'potje', 'formulier']","['Wel een lab 4 en lab 1 formulier.', 'Heb twee formulieren LAB 1 en LAB 4 maar weet niet welke het beste is.', 'Hallo [PERSOON]/[PERSOON],  Hoe was mijn lab van afgelopen dinsdag?']"
50,119,50_bereikbaar_werken_middag_werk,"['bereikbaar', 'werken', 'middag', 'werk', 'lukken', 'school', 'half', 'ochtend', 'beschikbaar', 'lockdown']","['Tegen 16 uur ben ik bereikbaar', 'Ik moet a.s. vrijdag namelijk werken en ben dan van 8.30 tot 12.00 telefonisch niet bereikbaar.', 'Hallo, Ik ben morgen middag vrij en dan het beste bereikbaar.']"
51,118,51_mogelijk_optie_mogelijkheden_alternatief,"['mogelijk', 'optie', 'mogelijkheden', 'alternatief', 'alternatieven', 'indien', 'hoor', 'uiteraard', 'vergoed', 'reiskosten']","['Is dit mogelijk?', 'Is dit nog steeds mogelijk?', 'Is dit niet mogelijk via jullie?']"
52,117,52_afspraak_inplannen_plannen_nieuwe,"['afspraak', 'inplannen', 'plannen', 'nieuwe', 'termijn', 'korte', 'zorgdragen', 'afspraken', 'ingepland', 'verzetten']","['Kunnen we daar een nieuwe afspraak voor plannen?', 'Zeker kunnen we nieuwe afspraak inplannen.', 'Graag een nieuwe afspraak inplannen met [PERSOON].']"
53,117,53_feestdagen_fijne_wensen_wens,"['feestdagen', 'fijne', 'wensen', 'wens', 'gezond', 'prettige', 'allereerst', 'gewenst', 'paasdagen', 'alvast']","['Alvast bedankt en fijne feestdagen!', 'Fijne feestdagen alvast!', 'Fijne feestdagen alvast!']"
54,117,54_keer_maal_gemiddeld_volle,"['keer', 'maal', 'gemiddeld', 'volle', 'ontlastingsfrequentie', 'minstens', 'daags', 'max', 'normaal', 'frequentie']","['Ik heb nu ongeveer 6 keer ontlasting per dag.', 'Gemiddeld elk uur minstens een keer.', 'Op dit moment is de frequentie nog altijd verhoogd, gemiddeld 8 keer per dag ontlasting.']"
55,116,55_gewicht_kilo_afgevallen_weeg,"['gewicht', 'kilo', 'afgevallen', 'weeg', 'gewichtsverlies', 'afvallen', 'verliezen', 'kilos', 'gewichtstoename', 'halve']","['Toen ben ik ook 3 kilo afgevallen.', 'Ik wil nog graag vijf kilo afvallen en dan zit ik op mijn ideale gewicht.', 'Ben nu al een paar kilo afgevallen.']"
56,114,56_corona_positief_coronatest_getest,"['corona', 'positief', 'coronatest', 'getest', 'maatregelen', 'negatief', 'milde', 'coronavrij', 'positieve', 'zelftest']","['Als ik corona had dan is de quarantainetijd 10 dagen.', 'Ergens in mei/juni heb ik Corona gehad.', 'Dus geen Corona.']"
57,114,57_hoor_graag_her_lezen,"['hoor', 'graag', 'her', 'lezen', 'fijn', '', '', '', '', '']","['Ik hoor het graag.', 'Ik hoor het graag.', 'Ik hoor het graag.']"
58,114,58_reactie_alvast_bedankt_dank,"['reactie', 'alvast', 'bedankt', 'dank', 'reaktie', 'hartelijk', 'dankjewel', 'voorbaat', 'reacties', 'iig']","['Alvast bedankt voor uw reactie.', 'Alvast bedankt voor jullie reactie.', 'Alvast bedankt voor de reactie.']"
59,114,59_werk_werken_werkgever_baan,"['werk', 'werken', 'werkgever', 'baan', 'onderwijs', 'uren', 'fulltime', 'zorg', 'thuis', 'bso']","['Ik werk in het basisonderwijs.', 'Wel ben ik weer meer aan het werk in mijn horecazaak.', 'Ik werk namelijk van ma t/m vr.']"
60,113,60_app_telefoon_downloaden_ondersteund,"['app', 'telefoon', 'downloaden', 'ondersteund', 'scannen', 'gsm', 'werkt', 'samsung', 'quanton', 'code']","[""Ik heb zo'n app (nog) niet.....?"", 'App is inmiddels gedownload.', 'grtheb geen app op mijntelefoon [PERSOON]']"
61,109,61_griep_griepprik_buikgriep_griepspuit,"['griep', 'griepprik', 'buikgriep', 'griepspuit', 'griepklachten', 'jaarlijkse', 'griepverschijnselen', 'oproep', 'ziek', 'halen']","['Hallo, ik heb een paar dagen griep gehad.', 'Lijkt op de griep?', 'Lijkt meer op griep.']"
62,109,62_uitslagen_bekend_uitslag_resultaten,"['uitslagen', 'bekend', 'uitslag', 'resultaten', 'hiervan', 'daarvan', 'onverwachts', 'biopten', 'resultaat', 'mislukte']","['Is hier de uitslag al van bekend?', 'Ik vroeg me af of de uitslagen hiervan al bekend waren?', 'Ik vroeg mij af of deze uitslagen bekend zijn?']"
63,109,63_ibd_ibdcoach_team_sessie,"['ibd', 'ibdcoach', 'team', 'sessie', 'mijnbiologicalcoach', 'periodieke', 'procedure', 'vragenlijst', 'aanmelden', 'geplaatst']","['Hallo IBD Coach, ik heb op 18 oktober j.l.', 'Beste ibd coach,  Op 7 aug.j.l.', 'Mag via de IBD-coach.']"
64,108,64_advies_adviseren_graag_raad,"['advies', 'adviseren', 'graag', 'raad', 'adviseert', 'kinderen', 'stellen', 'groet', 'adviseerd', 'toepassen']","['Graag advies wat te doen.', 'Graag jullie advies verder.', 'Wil graag advies']"
65,107,65_waardes_waarde_waarden_gemeten,"['waardes', 'waarde', 'waarden', 'gemeten', 'allemaal', 'goed', 'benieuwd', 'orde', 'blij', 'bekend']","['Zijn deze waardes al binnen?', 'Zo ja, wat zijn daar de waardes van geweest?', 'Wat zijn de afgelopen waardes van mijn Hb geweest?']"
66,107,66_ijzer_ijzerinfuus_ijzergehalte_laag,"['ijzer', 'ijzerinfuus', 'ijzergehalte', 'laag', 'ijzertekort', 'tekort', 'ijzertabletten', 'oorzaak', 'geholpen', 'bijgezet']","['Ik heb vorige week mijn ijzer infuus gehad.', 'Als het ijzer te laag wordt, heeft [PERSOON] me de vorige keer een ijzer infuus voorgeschreven.', 'Hallo,   Op 6 augustus heb ik mijn ijzer infuus gehad.']"
67,107,67_vind_gaat_vervelend_lekker,"['vind', 'gaat', 'vervelend', 'lekker', 'vertrouwen', 'goed', 'echt', 'genant', 'eerlijk', 'kant']","['Ik vind dit erg vervelend, zeker omdat ik nu voldoende vragen heb.', 'Ik vind dit erg vervelend.', 'Dat vind ik erg vervelend.']"
68,105,68_morgen_morgenvroeg_morgenochtend_ophalen,"['morgen', 'morgenvroeg', 'morgenochtend', 'ophalen', 'langs', 'vandaag', 'kom', 'haal', 'inleveren', 'brengen']","['Ik moet morgen in [LOCATIE] zijn.', 'Dit zal ik morgen doen gr [PERSOON]', 'Daar moet ik toch zijn morgen.']"
69,103,69_apotheek_ophalen_afhalen_halen,"['apotheek', 'ophalen', 'afhalen', 'halen', 'locatie', 'opgehaald', 'doorsturen', 'haal', 'kopen', 'ingeschreven']","['zodat ik dit deze al kan ophalen bij de apotheek in het [ZIEKENHUIS].', 'En moet ik deze dan ophalen op het ziekenhuis of bij mijn eigen apotheek ([PERSOON])?', 'Kan ik deze ophalen bij mijn apotheek in [LOCATIE]?']"
70,101,70_crp_verhoogd_verhoging_waarde,"['crp', 'verhoogd', 'verhoging', 'waarde', 'ontstekingswaarde', 'ontstekingswaarden', 'stijgen', 'getal', 'gestegen', 'toegenomen']","['En hoe is het CRP?', 'Beste [PERSOON], [PERSOON] of [PERSOON], is de crp waarde al binnen.', 'Vandaag alle uitslagen binnen, alleen CRP verhoogd 105.']"
71,100,71_vitamine_vitaminen_vitamines_multivitamine,"['vitamine', 'vitaminen', 'vitamines', 'multivitamine', 'foliumzuur', 'vit', 'calcium', 'mineralen', 'gehalte', 'visolie']","['Hallo, Ik zou graag een herhaalrecept willen voor mijn vitamine B12.', 'De vitamine B12 die ook geprikt was, was 220.', 'vitamine B12 in (25 ug).']"
72,100,72_formulieren_formulier_benodigde_opsturen,"['formulieren', 'formulier', 'benodigde', 'opsturen', 'toesturen', 'papieren', 'buisje', 'sturen', 'hiervoor', 'leggen']","['Bedankt voor de formulieren.', 'Zouden jullie mij nieuwe formulieren kunnen sturen?', 'Zo ja, zou u mij die formulieren dan kunnen sturen?']"
73,100,73_darmen_rustig_rustiger_buikpijn,"['darmen', 'rustig', 'rustiger', 'buikpijn', 'gelukkig', 'voel', 'darm', 'buik', 'goed', 'geheel']","['Nee, ik heb nog altijd geen klachten van mijn darmen.', 'Verder met mijn darmen gaat het wel goed.', 'De afgelopen dagen gaat het weer goed met mijn darmen.']"
74,99,74_vedolizumab_hyrimoz_vedoluzimab_infuus,"['vedolizumab', 'hyrimoz', 'vedoluzimab', 'infuus', 'remsima', 'medicijnspiegel', 'geplend', 'vedoluzomab', 'entyvio', 'medicatiespiegel']","['Op maandag 1 december krijg ik de tweede infuus van de Vedolizumab.', '[PERSOON], Afgelopen dinsdag heb ik een infuus gehad van Vedolizumab.', 'woensdag heb ik weer een infuus vedolizumab.']"
75,97,75_uitslag_bekend_uitslagen_botscan,"['uitslag', 'bekend', 'uitslagen', 'botscan', 'goedemorgen', 'ontlasting', 'goedemiddag', 'calprotest', 'ingeleverd', 'ingeleverde']","['Hallo, is de uitslag van mijn ontlasting al bekend?', 'Hallo, is de uitslag van de ontlasting al bekend?', 'Hallo [PERSOON] en [PERSOON],  Is de uitslag van de ontlasting al bekend?']"
76,97,76_arts_doorgekregen_huisarts_dokter,"['arts', 'doorgekregen', 'huisarts', 'dokter', 'endoscopie', 'vergeten', 'gehoord', 'afdeling', 'verpleegkundige', 'verteld']","['De endoscopie was gepland voor deze vrijdag, maar de afdeling was vergeten om dit door te geven.', 'Endoscopie afdeling zegt dat zij niets van [PERSOON] hebben doorgekregen en dat ik dus wel de voorbereiding moet doen.', 'Ik ben op de afdeling endoscopie geweest hiervoor maar ze konden nog geen afspraak maken want ze hadden die dag mijn gegevens nog niet doorgekregen.']"
