Topic,Count,Name,Representation,Representative_Docs
9,437,9_humira_spuiten_spuit_zetten,"['humira', 'spuiten', 'spuit', 'zetten', 'gespoten', 'injectie', 'gebruik', 'prik', 'injecties', 'gestart']","['Ik kan elke week humira niet aan.', 'Kan dit te maken hebben met de Humira?', 'Mijn eigen prikschema met Humira is om de twee weken op de donderdag en wel op op 8 april en 20 mei.']"
10,332,10_snelle_reactie_bedankt_dank,"['snelle', 'reactie', 'bedankt', 'dank', 'dankjewel', 'antwoord', 'handelen', 'hartelijk', 'reageren', 'hulp']","['Bedankt voor de snelle reactie.', 'Bedankt voor de snelle reactie!', '[PERSOON], bedankt voor de snelle reactie!']"
11,303,11_goed_prima_nieuws_blij,"['goed', 'prima', 'nieuws', 'blij', 'fijn', 'orde', 'gaat', 'tevreden', 'gelukkig', 'horen']","['Dat is fijn nieuws!', 'Dit gaat goed, ik ben er erg blij mee.', 'Hoi [PERSOON],  Heel fijn nieuws, het gaat echt goed met mij gelukkig!']"
12,295,12_recept_nieuw_uitschrijven_herhaal,"['recept', 'nieuw', 'uitschrijven', 'herhaal', 'herhaalrecept', 'sturen', 'krijgen', 'aub', 'versturen', 'cholestagel']","['Graag had ik inderdaad een recept?', 'Kunnen jullie een recept voor mij maken?', 'Kunnen jullie het recept a.u.b. z.s.m.']"
13,272,13_klachten_verergerd_erger_toegenomen,"['klachten', 'verergerd', 'erger', 'toegenomen', 'toenemen', 'verergeren', 'verminderen', 'worse', 'dezelfde', 'contact']","['Ik heb ook klachten.', 'Zelfde klachten als in maart.', 'Mijn klachten zijn nog hetzelfde.']"
14,260,14_poli_polie_afspraak_interne,"['poli', 'polie', 'afspraak', 'interne', 'bezoek', 'bellen', 'gebeld', 'gesloten', 'komen', 'telefonisch']","['Ik ben op maandag 1 feb op de poli geweest.', 'Gewoon op de poli?', 'Maandag 5 maart op de poli.']"
15,244,15_liggen_buisje_thuis_potje,"['liggen', 'buisje', 'thuis', 'potje', 'huis', 'gebruikt', 'zakjes', 'laatste', 'begonnen', 'ingeleverd']","['Ik heb nog vezelszakjes thuis liggen.', 'En de laatste vraag, ik heb een buisje thuis gekregen voor mijn ontlasting.', 'Vandaag de laatste van wat ik thuis heb liggen.']"
16,234,16_crohn_ziekte_verklaring_combinatie,"['crohn', 'ziekte', 'verklaring', 'combinatie', 'ontstekingen', 'gerelateerd', 'ivm', 'voeding', 'patint', 'gezegd']","['Ik ben patiënt van [PERSOON] i.v.m. de ziekte van Crohn.', 'Zou het kunnen dat dit te maken heeft met Crohn?', 'Zou het van de Crohn kunnen zijn.']"
17,221,17_zwangerschap_zwanger_bevallen_zwangerschapstest,"['zwangerschap', 'zwanger', 'bevallen', 'zwangerschapstest', 'geboren', 'bevalling', 'miskraam', 'dochter', 'baby', 'kinderwens']","['Dit mag gewoon tijdens de zwangerschap.', 'Dit had ik ook tijdens de zwangerschap.', 'Dit vanwege mijn zwangerschap.']"
18,205,18_voel_klachten_prima_probleem,"['voel', 'klachten', 'prima', 'probleem', 'goed', 'gelukkig', 'gaat', 'last', 'moment', 'ziek']","['dat is prima, zelf voel ik me goed!', 'Ik ga er wel van uit dat ook nu weer alles goed gaat, voel me prima, dus ....:-).', 'Verder voel ik me nog steeds goed en heb ik geen andere klachten.']"
19,204,19_vakantie_vertrek_weekend_camping,"['vakantie', 'vertrek', 'weekend', 'camping', 'weekje', 'turkije', 'gaan', 'terug', 'reizen', 'genieten']","['Over 2 weken ga ik met vakantie.', 'Ik ben echter op vakantie van 26 december tot 8 januari.', 'Ik ben vanaf dinsdag op vakantie.']"
20,201,20_dun_stukjes_ophouden_fistel,"['dun', 'stukjes', 'ophouden', 'fistel', 'borrelt', 'ontlasting', 'beetjes', 'slijm', 'druk', 'vaker']","['De ontlasting is ook dun!', 'De ontlasting was ook heel dun.', 'De ontlasting is daarbei ook nog erg.dun.']"
21,198,21_infuus_periode_schema_interval,"['infuus', 'periode', 'schema', 'interval', 'duurt', 'alweer', 'lang', 'inschatten', 'wachten', 'duurde']","['laatste infuus is alweer een paar weken geleden.', 'Het 6e infuus stond geplend voor 6 april  (dus een maand na het vorige infuus) maar die datum heb ik laten verplaatsen naar 22 april (7 1/2 week na vorige infuus) omdat 1 maand na het laatste infuus mij te snel leek en omdat die datum slecht uitkwam.', 'Is het dan een probleem om de infuus dan met een tussen periode van 7 weken te nemen, anders worden het 10 weken er tussen.']"
22,198,22_vraag_vraagje_vragen_navragen,"['vraag', 'vraagje', 'vragen', 'navragen', 'vandaar', 'daarnaast', 'aantal', 'hallo', 'medewerker', 'ster']","['Dan heb ik nog een vraag.', 'Verder heb ik nog een vraag.', 'En dan heb ik nog een vraag....']"
23,197,23_eten_eet_voeding_voedsel,"['eten', 'eet', 'voeding', 'voedsel', 'gegeten', 'eetlust', 'voedingsmiddelen', 'maaltijden', 'reageer', 'avondeten']","['Wat mag ik wel/ niet eten?', 'Meestal na het eten.', 'ook na het eten.']"
24,196,24_vaccinatie_vaccin_vaccinaties_vaccineren,"['vaccinatie', 'vaccin', 'vaccinaties', 'vaccineren', 'gevaccineerd', 'astrazeneca', 'mensen', 'pfizer', 'aanmerking', 'moderna']","['18 mei krijg ik mijn 1e vaccinatie.', 'Dan ga ik de vaccinatie afspraak maken.', 'Ja, de vaccinatie inderdaad']"
25,193,25_moe_vermoeid_slaap_slapen,"['moe', 'vermoeid', 'slaap', 'slapen', 'vermoeidheid', 'extreem', 'energie', 'nachten', 'voel', 'slap']","['Ik was ook heel moe.', 'Ook heel erg moe.', 'Ik ben dan ook vaak moe.']"
26,186,26_prednisolon_prednison_afbouwen_gestart,"['prednisolon', 'prednison', 'afbouwen', 'gestart', 'afbouwschema', 'mgkg', 'afgebouwd', 'zit', 'dosering', 'komende']","['Sinds afgelopen maandag moet ik afbouwen naar 30 mg prednison.', 'Met de Prednison ben ik aan het afbouwen, ik zit nu nog een paar dagen op 10mg Maar de klachten lijken toch weer toe te nemen.', 'Met 5mg prednisolon.']"
27,183,27_afspraak_staan_gepland_aanstaande,"['afspraak', 'staan', 'gepland', 'aanstaande', 'vervroegen', 'opstaan', 'staat', 'gemaakt', 'mdo', 'hallo']","['Ik heb dinsdag 2 juni om 10.30 uur een afspraak staan bij [PERSOON].', 'Hallo,  op 10 januari om 09:30 uur, heb ik een afspraak staan bij [PERSOON].', 'Hallo [PERSOON], ik heb 27 augustus om 10.50 een afspraak staan bij [PERSOON].']"
28,183,28_volgende_komende_weekje_vorige,"['volgende', 'komende', 'weekje', 'vorige', 'ingeleverd', 'erna', 'infuus', 'ustekinimab', 'aanstaande', 'hou']","['dan is het beste volgende week.', 'Ik zal er volgende week gewoon zijn.', 'Volgende week vrijdag om 8:30.']"
29,182,29_mri_scan_mriscan_ctscan,"['mri', 'scan', 'mriscan', 'ctscan', 'scans', 'uitslag', 'gemaakt', 'dunne', 'bespreken', 'persoonpersoon']","['Hallo [PERSOON]/[PERSOON]  Ik heb op 8 april a.s een MRI scan.', 'Beste [PERSOON]/[PERSOON],  ik heb a.s. donderdag 12 aug. een Mri scan.', 'Uitslag mri scan.']"
30,182,30_antibiotica_kuur_antibioticakuur_probiotica,"['antibiotica', 'kuur', 'antibioticakuur', 'probiotica', 'bacterie', 'antibioticum', 'voorgeschreven', 'infectie', 'gekregen', 'wand']","['Hoi [PERSOON],  ik ben bij de huisarts geweest en heb een antibiotica kuur van 5 dagen gekregen.', 'Ik heb antibiotica gekregen.', 'Nee geen antibiotica kuur gehad.']"
31,174,31_operatie_chirurg_chirurgie_anesthesist,"['operatie', 'chirurg', 'chirurgie', 'anesthesist', 'opereren', 'tofacitinib', 'geopereerd', 'scopie', 'ingreep', 'plaatsvinden']","['Graag zou ik nu weten wat dat voor een operatie zou zijn.', '[PERSOON] en [PERSOON] ivm een operatie.', 'Hoi [PERSOON] of [PERSOON] afgelopen maandag mijn operatie gehad.']"
32,174,32_formulieren_formulier_toestemmingsformulier_toesturen,"['formulieren', 'formulier', 'toestemmingsformulier', 'toesturen', 'opsturen', 'benodigde', 'papieren', 'ondertekenen', 'post', 'sturen']","['Mocht dit niet goed zijn kunt u mij dan een nieuw formulier toesturen.', 'Zo ja, zou u mij die formulieren dan kunnen sturen?', 'Zouden jullie mij hiervoor een formulier kunnen toesturen?']"
33,169,33_pentasa_granulaat_pentaza_zetpillen,"['pentasa', 'granulaat', 'pentaza', 'zetpillen', 'sachet', 'gram', 'herhaalrecept', 'recept', 'korrels', 'aanvragen']","['Graag had ik weer een nieuw herhaar recept Pentasa 2gr [PERSOON]', 'Ik zou graag een nieuw recept willen voor de pentasa 1 x 4 g per dag.', 'Pentasa granulated 2gr [PERSOON]']"
34,164,34_gehoord_heden_vernomen_ontvangen,"['gehoord', 'heden', 'vernomen', 'ontvangen', 'helaas', 'bevestiging', 'gekregen', 'kloppen', 'feedback', 'verwijzing']","['Tot op heden heb ik niks gehoord.', 'Tot op heden nog steeds niks gehoord.', 'Tot op heden heb ik hier nog niets over gehoord.']"
35,164,35_gebeld_vragen_bellen_uwv,"['gebeld', 'vragen', 'bellen', 'uwv', 'persoonlijk', 'denkt', 'spreken', 'eiland', 'bespreken', 'papieren']","['Beste [PERSOON], Wil je aan [PERSOON] nog eens vragen of ze nog eens aan mij denkt voor de papieren van het UWV.', 'ze zou mij daar donderdag voor terug bellen maar ik ben niet gebeld.', 'Wil je aan [PERSOON] eens vragen of denkt aan mijn papieren wat mij zou sturen van het UWV 9 juni ben ik bij haar geweest.']"
36,156,36_wacht_afwachten_wachten_geduld,"['wacht', 'afwachten', 'wachten', 'geduld', 'stellen', 'wijs', 'afwachting', 'prednisonkuur', 'verstandig', 'oke']","['Ik wacht dan nog even af.', 'Ik wacht het gewoon af.', 'Dan wacht ik nog even af.']"
37,149,37_doorgaan_mee_rekening_hieraan,"['doorgaan', 'mee', 'rekening', 'hieraan', 'nodig', 'ondernemen', 'stoppen', 'zinvol', 'verstandig', 'hiermee']","['Kan dat doorgaan?.', 'Dit mag gewoon doorgaan?', 'Moet ik hier nog mee doorgaan nu ik het infuus heb gehad?']"
38,148,38_voel_lekker_slecht_voelde,"['voel', 'lekker', 'slecht', 'voelde', 'totaal', 'echt', 'serieus', 'langzaam', 'perfect', 'goed']","['Ik voel me nog altijd niet goed.', 'Ik voel mij niet goed.', 'Ik voel me niet goed.']"
39,148,39_telefoonnummer_bellen_nummer_bereikbaar,"['telefoonnummer', 'bellen', 'nummer', 'bereikbaar', 'opnemen', 'bereiken', 'telefonisch', 'contact', 'rechtstreeks', 'telnr']","['U mag mij ook bellen,  [TELEFOONNUMMER] [PERSOON].', '[TELEFOONNUMMER] Op dit nummer ben ik bereikbaar.', 'Mocht U toch nog telefonisch contact met mij willen hebben dan ben ik gewoon bereikbaar onder nummer [TELEFOONNUMMER] Met vriendelijke groet, [PERSOON]']"
40,146,40_endoscopie_gepland_staat_afdeling,"['endoscopie', 'gepland', 'staat', 'afdeling', 'plaatsvinden', 'voorbereiding', 'datum', 'ingepland', 'afspraak', 'woensdagmiddag']","['Beste   ik heb 9 september a.s. een endoscopie bij [PERSOON].', 'Ik heb 7 April een endoscopie gehad.', 'Op 19 juni heb ik een endoscopie gehad.']"
41,142,41_gebeld_gemiste_gemist_oproep,"['gebeld', 'gemiste', 'gemist', 'oproep', 'helaas', 'telefoontje', 'telefoon', 'lijn', 'anoniem', 'bellen']","['Ja ik ben telefonisch bereikbaar sorry ik zag net pas de gemiste oproep [ID] ik ben eventueel morgen hele dag bereikbaar', 'Beste [PERSOON],  Ik zie helaas geen gemiste oproep op mijn telefoon, wellicht is ergens iets mis gegaan.', 'Hallo [PERSOON],  Sorry ik had het telefoontje gemist maar ik ben vandaag gewoon telefonisch bereikbaar.']"
42,142,42_dermatoloog_dermatologie_doorverwijzing_verwijzing,"['dermatoloog', 'dermatologie', 'doorverwijzing', 'verwijzing', 'huid', 'verwijsbrief', 'pedicure', 'ketoconazol', 'langsgaan', 'kalknagels']","['Morgen ga ik wederom naar mijn dermatoloog!', 'Ik moest toch naar dermatoloog.', 'Of naar de dermatoloog.']"
43,136,43_fijne_feestdagen_wensen_wens,"['fijne', 'feestdagen', 'wensen', 'wens', 'gewenst', 'gezond', 'prettige', 'allereerst', 'alvast', 'paasdagen']","['Alvast bedankt en fijne Feestdagen.', 'Fijne feestdagen alvast!', 'Fijne feestdagen alvast!']"
44,135,44_afspraak_plannen_inplannen_nieuwe,"['afspraak', 'plannen', 'inplannen', 'nieuwe', 'ingepland', 'termijn', 'korte', 'gepland', 'afspraken', 'mogelijk']","['Ik zou zelf een afspraak maken.', 'Kan ik een afspraak maken bij [PERSOON]', 'Kunnen we daar een nieuwe afspraak voor plannen?']"
45,133,45_hoor_graag_her_lezen,"['hoor', 'graag', 'her', 'lezen', 'fijn', 'datum', '', '', '', '']","['Ik hoor het graag.', 'Ik hoor het graag.', 'ik hoor het graag.']"
46,130,46_reactie_alvast_bedankt_dank,"['reactie', 'alvast', 'bedankt', 'dank', 'dankjewel', 'reaktie', 'hartelijk', 'voorbaat', 'hoi', 'reacties']","['Bedankt voor de reactie.', 'Bedankt voor uw reactie', 'Bedankt voor de reactie.']"
47,128,47_onderzoek_onderzoeken_meedoen_genteresseerd,"['onderzoek', 'onderzoeken', 'meedoen', 'genteresseerd', 'ontlastingsonderzoek', 'toestemming', 'deelnemen', 'mee', 'aanvullend', 'informatiefolder']","['Zelf zou ik graag een onderzoek willen en welke maakt mij niet uit.', 'Zou graag mijn bijdrage aan dit onderzoek willen doen.', 'Wat heeft dit onderzoek uitgewezen?']"
48,128,48_injectie_injecties_stelara_ustekinumab,"['injectie', 'injecties', 'stelara', 'ustekinumab', 'zetten', 'gezet', 'volgende', 'injecteren', 'infusen', 'mtx']","['Hallo, Maandag 23 mrt om 9h30 heb ik een afspraak voor een injectie met ustekinemab.', '[PERSOON], Ik heb inmiddels een afspraak voor de injectie as vrijdag.', 'Heb 18 april de 2e injectie gehad.']"
49,126,49_corona_positief_coronatest_getest,"['corona', 'positief', 'coronatest', 'getest', 'maatregelen', 'negatief', 'milde', 'coronavrij', 'positieve', 'zelftest']","['Dus geen Corona.', 'Maar vanwege corona kon ik niet.', 'Ergens in mei/juni heb ik Corona gehad.']"
50,126,50_keel_mond_neus_keelpijn,"['keel', 'mond', 'neus', 'keelpijn', 'oor', 'tong', 'oorontsteking', 'hoesten', 'ontstoken', 'hoest']","['Hallo [PERSOON]/[PERSOON],   Ik heb sinds vorige week dinsdag een keel/amandelontsteking.', 'Beste [PERSOON]/[PERSOON],  Ik heb al een paar dagen last van mijn keel.', 'Verder heb ik nog altijd heel veel last van slijm in mijn keel, droge mond en het gevoel dat mijn keel is opgezet.']"
51,125,51_apotheek_ontvangen_recept_zojuist,"['apotheek', 'ontvangen', 'recept', 'zojuist', 'zeggen', 'vergeten', 'picoprep', 'apotheken', 'aangekomen', 'calciumtabletten']","['Om 14.00 uur had de apotheek nog geen recept ontvangen.', 'Echter hebben ze bij de apotheek geen recept ontvangen.', 'De apotheek heeft geen recept ontvangen.']"
52,124,52_waardes_waarde_waarden_crp,"['waardes', 'waarde', 'waarden', 'crp', 'gemeten', 'cijfers', 'goed', 'allemaal', 'benieuwd', 'weten']","['Zo ja, wat zijn daar de waardes van geweest?', 'Zo ja, wat zijn deze waardes?', 'Zijn deze waardes al binnen?']"
53,124,53_gewicht_kilo_afgevallen_weeg,"['gewicht', 'kilo', 'afgevallen', 'weeg', 'gewichtsverlies', 'afvallen', 'verliezen', 'weegt', 'kilos', 'gewichtstoename']","['Zo ben ik na ongeveer een jaar tien kilo afgevallen.', 'Ben nu al een paar kilo afgevallen.', 'Toen ben ik ook 3 kilo afgevallen.']"
54,122,54_paracetamol_helpt_tramadol_ibuprofen,"['paracetamol', 'helpt', 'tramadol', 'ibuprofen', 'pijn', 'onderdrukken', 'pijnstiller', 'gepakt', 'slik', 'pijnstillers']","['Mag nu 4x 1000mg paracetamol nemen tegen de pijn.', '[PERSOON] iedere dag vier paracetamol van 500mg.', 'mag ik paracetamol/ibubrofen?']"
55,122,55_absoluut_volhouden_lukt_houd,"['absoluut', 'volhouden', 'lukt', 'houd', 'gek', 'langer', 'helaas', 'beginnen', 'deel', 'plaspillen']","['Hij wilt absoluut niet naar de poli in het [ZIEKENHUIS] komen.', 'Nu lukt het mij niet om ze [PERSOON] te krijgen.. het lijkt erop dat ze niet willen blijven zitten.', 'Ik wil absoluut niet aan de remicade infuzen.']"
56,118,56_keer_maal_gemiddeld_volle,"['keer', 'maal', 'gemiddeld', 'volle', 'ontlastingsfrequentie', 'daags', 'minstens', 'max', 'normaal', 'ontlasting']","['Ik heb nu nog 5-6 keer per dag ontlasting, tegen 25 a 30 keer een week geleden.', 'Ik heb nu ongeveer 6 keer ontlasting per dag.', 'Ik heb tussen de 1 en 2 keer ontlasting per dag.']"
57,117,57_mogelijk_optie_mogelijkheden_alternatief,"['mogelijk', 'optie', 'mogelijkheden', 'alternatief', 'alternatieven', 'indien', 'hoor', 'vergoed', 'reiskosten', 'rele']","['Is dit mogelijk?', 'Of is er iets anders mogelijk.', 'Is dat mogelijk?']"
58,116,58_hoor_vriendelijke_groet_groetjes,"['hoor', 'vriendelijke', 'groet', 'groetjes', 'groeten', 'graag', 'verblijf', 'afwachting', 'verneem', 'partner']","['Ik hoor graag van u.. met vriendelijke groet [PERSOON]', 'graag hoor ik van U. met vriendelijke groet, [PERSOON]', 'graag hoor ik van u  met vriendelijke groet, [PERSOON]']"
59,115,59_lab_biologicals_laboratorium_labformulieren,"['lab', 'biologicals', 'laboratorium', 'labformulieren', 'bureau', 'labformulier', 'biological', 'potje', 'labbriefjes', 'formulieren']","['Wel een lab 4 en lab 1 formulier.', 'Hallo [PERSOON]/[PERSOON],  Hoe was mijn lab van afgelopen dinsdag?', 'Heb twee formulieren LAB 1 en LAB 4 maar weet niet welke het beste is.']"
60,114,60_app_telefoon_downloaden_ondersteund,"['app', 'telefoon', 'downloaden', 'ondersteund', 'scannen', 'gsm', 'code', 'werkt', 'samsung', 'quanton']","['grtheb geen app op mijntelefoon [PERSOON]', 'App is inmiddels gedownload.', ""Ik heb zo'n app (nog) niet.....?""]"
61,109,61_hiervan_uitslagen_uitslag_resultaten,"['hiervan', 'uitslagen', 'uitslag', 'resultaten', 'weten', 'doorgeven', 'vernemen', 'resultaat', 'aangeven', 'bekend']","['Kunt u mij de uitslagen doorgeven hiervan.', 'Ik vroeg me af of de uitslagen hiervan al bekend waren?', 'Als jullie de uitslagen hiervan hebben dan hoor ik dit graag.']"
62,108,62_ibd_ibdcoach_team_sessie,"['ibd', 'ibdcoach', 'team', 'sessie', 'mijnbiologicalcoach', 'periodieke', 'vragenlijst', 'procedure', 'vragen', 'bericht']","['Hallo IBD Coach, ik heb op 18 oktober j.l.', 'Beste ibd coach,  Op 7 aug.j.l.', 'Mag via de IBD-coach.']"
63,108,63_oke_ophalen_halen_zsm,"['oke', 'ophalen', 'halen', 'zsm', 'prima', 'regel', 'slag', 'top', 'afhalen', 'doengroetjes']","['Hoi [PERSOON],   Oke top, dan ga ik die straks halen.', 'Oke bedankt zal de klisma’s ophalen.', 'Dat is goed, ik zal ze zsm gaan ophalen.']"
64,106,64_telefonische_gebeld_telefonisch_bel,"['telefonische', 'gebeld', 'telefonisch', 'bel', 'gisteren', 'morgenmiddag', 'morgen', 'contact', 'bellen', 'vandaag']","['Hallo,  Afgelopen maandag had ik een telefonische afspraak met [PERSOON].', '[PERSOON], Ik heb vandaag alleen om 9.00 uur een telefonische afspraak.', 'Beste [PERSOON], [PERSOON] of [PERSOON],  Ik had vandaag een telefonische afspraak met [PERSOON].']"
65,106,65_ijzer_ijzerinfuus_ijzergehalte_laag,"['ijzer', 'ijzerinfuus', 'ijzergehalte', 'laag', 'ijzertekort', 'tekort', 'ijzertabletten', 'geholpen', 'oorzaak', 'bijgezet']","['Ik heb vorige week mijn ijzer infuus gehad.', 'Als het ijzer te laag wordt, heeft [PERSOON] me de vorige keer een ijzer infuus voorgeschreven.', 'Hallo,   Op 6 augustus heb ik mijn ijzer infuus gehad.']"
66,105,66_werk_werken_baan_werkgever,"['werk', 'werken', 'baan', 'werkgever', 'onderwijs', 'uren', 'bso', 'thuis', 'woon', 'zorg']","['Ben nu op mijn werk.', 'Ik werk namelijk van ma t/m vr.', 'Wel ben ik weer meer aan het werk in mijn horecazaak.']"
67,105,67_griepprik_griep_buikgriep_griepspuit,"['griepprik', 'griep', 'buikgriep', 'griepspuit', 'jaarlijkse', 'griepverschijnselen', 'griepklachten', 'oproep', 'halen', 'uitstellen']","['Hallo, ik heb een paar dagen griep gehad.', 'Lijkt op de griep?', 'Lijkt meer op griep.']"
68,104,68_vitamine_vitamines_vitaminen_multivitamine,"['vitamine', 'vitamines', 'vitaminen', 'multivitamine', 'foliumzuur', 'multivitaminen', 'vit', 'fosfatase', 'ferritine', 'lipase']","['De vitamine B12 die ook geprikt was, was 220.', 'Ook zou ik graag nog nieuwe herhalingsrecepten willen hebben voor mijn vitamine B12.', 'vitamine B12 in (25 ug).']"
69,103,69_bereikbaar_werk_half_middag,"['bereikbaar', 'werk', 'half', 'middag', 'werken', 'lukken', 'school', 'beschikbaar', 'bereiken', 'lockdown']","['Hallo, Ik ben morgen middag vrij en dan het beste bereikbaar.', 'Eerder ben ik niet bereikbaar omdat ik dan buitendienst heb ivm mijn werk .', 'Tegen 16 uur ben ik bereikbaar']"
70,99,70_arts_huisarts_endoscopie_doorgekregen,"['arts', 'huisarts', 'endoscopie', 'doorgekregen', 'dokter', 'vergeten', 'ontvangen', 'gehoord', 'afdeling', 'vernomen']","['De endoscopie was gepland voor deze vrijdag, maar de afdeling was vergeten om dit door te geven.', 'Er zou een afspraak voor me gepland worden met een arts maar ik heb hier nog geen bericht over ontvangen.', 'Mijn eigen arts was er niet.']"
71,98,71_morgen_morgenvroeg_morgenochtend_ophalen,"['morgen', 'morgenvroeg', 'morgenochtend', 'ophalen', 'langs', 'kom', 'haal', 'brengen', 'regelen', 'langskomen']","['Ik moet morgen in [LOCATIE] zijn.', 'Daar moet ik toch zijn morgen.', 'Dit zal ik morgen doen gr [PERSOON]']"
72,97,72_vedolizumab_hyrimoz_vedoluzimab_infuus,"['vedolizumab', 'hyrimoz', 'vedoluzimab', 'infuus', 'remsima', 'medicijnspiegel', 'geplend', 'spiegel', 'vedoluzomab', 'medicatiespiegel']","['A.s. maandag krijg ik de 3e infuus van vedolizumab.', '[PERSOON], Afgelopen dinsdag heb ik een infuus gehad van Vedolizumab.', 'woensdag heb ik weer een infuus vedolizumab.']"
73,96,73_gaat_vind_vertrouwen_vervelend,"['gaat', 'vind', 'vertrouwen', 'vervelend', 'lekker', 'goed', 'genant', 'kant', 'helemaal', 'echt']","['Het gaat niet goed.', 'Er gaat e.e.a. niet goed.', '[PERSOON] en [PERSOON],  Het gaat niet goed.']"
74,94,74_uitslag_bekend_uitslagen_goedemorgen,"['uitslag', 'bekend', 'uitslagen', 'goedemorgen', 'ontlasting', 'botscan', 'goedemiddag', 'hallo', 'calprotest', 'ingeleverd']","['Hallo, is de uitslag van mijn ontlasting al bekend?', 'Hallo [PERSOON] en [PERSOON],  Is de uitslag van de ontlasting al bekend?', 'Hallo,  Is de uitslag van mijn ontlasting al bekend.']"
75,94,75_bespreken_gesprek_overleggen_belafspraak,"['bespreken', 'gesprek', 'overleggen', 'belafspraak', 'spreken', 'overleg', 'hierover', 'besproken', 'wellicht', 'belangrijk']","['ik wil dit graag nog even met jullie bespreken.', 'Wil ik ook graag even verder bespreken.', 'Ik zou dit graag nog eens bespreken.']"
76,94,76_beter_voelde_voel_voelen,"['beter', 'voelde', 'voel', 'voelen', 'stuk', 'ging', 'gelukkig', 'stijf', 'verminderd', 'geleidelijk']","['Momenteel voel ik me ook zeker beter dan voorheen.', 'Voel me ook beter dan in maanden.', 'Ik voel me ook een stuk beter.']"
