Topic,Count,Name,Representation,Representative_Docs
21,459,21_lang_maanden_duurt_minuten,"['lang', 'maanden', 'duurt', 'minuten', 'jaar', 'tijd', 'duren', 'maand', 'periode', 'leeftijd']",
22,325,22_formulieren_formulier_buisje_papieren,"['formulieren', 'formulier', 'buisje', 'papieren', 'bloedprik', 'bloedafname', 'bloedprikken', 'potje', 'prikken', 'chemie']",
23,356,23_ziekenhuis_opgenomen_locatie_werk,"['ziekenhuis', 'opgenomen', 'locatie', 'werk', 'ontslagen', 'behandeling', 'patient', 'afdeling', 'komen', 'seh']",
24,303,24_formulieren_formulier_potje_toestemmingsformulier,"['formulieren', 'formulier', 'potje', 'toestemmingsformulier', 'opsturen', 'papieren', 'toesturen', 'bijgevoegd', 'ontvangen', 'sturen']",
25,327,25_toilet_vaker_rennen_gemiddeld,"['toilet', 'vaker', 'rennen', 'gemiddeld', 'nacht', 'keer', 'toiletbezoeken', 'hoef', 'plassen', 'aandrang']",
26,523,26_afspraak_staan_gepland_staat,"['afspraak', 'staan', 'gepland', 'staat', 'belafspraak', 'datum', 'agenda', 'telefonische', 'gemaakt', 'aanstaande']",
27,269,27_vaccinatie_vaccin_griepprik_vaccineren,"['vaccinatie', 'vaccin', 'griepprik', 'vaccineren', 'corona', 'vaccinaties', 'astrazeneca', 'pfizer', 'oproep', 'gevaccineerd']",
28,263,28_vakantie_vertrek_nederland_terug,"['vakantie', 'vertrek', 'nederland', 'terug', 'reizen', 'gaan', 'zomer', 'camping', 'rijden', 'weekje']",
29,248,29_uitslag_ontlasting_bekend_onderzoek,"['uitslag', 'ontlasting', 'bekend', 'onderzoek', 'ingeleverd', 'ontlastingsonderzoek', 'ontlastingstest', 'mailen', 'resultaten', 'ontlastingtest']",
30,300,30_moe_vermoeidheid_vermoeid_energie,"['moe', 'vermoeidheid', 'vermoeid', 'energie', 'voel', 'slap', 'slapen', 'merk', 'vermoeidheidsklachten', 'doodmoe']",
31,229,31_mri_scan_uitslag_gemaakt,"['mri', 'scan', 'uitslag', 'gemaakt', 'scans', 'gepland', 'dexa', 'dunne', 'ingepland', 'datum']",
32,280,32_recept_nieuw_originele_herhaal,"['recept', 'nieuw', 'originele', 'herhaal', 'vermelden', 'uitschrijven', 'krijgen', 'herhaalrecept', 'sturen', 'recepten']",
33,350,33_slijm_bloed_ontlasting_buikpijn,"['slijm', 'bloed', 'ontlasting', 'buikpijn', 'zit', 'diarree', 'soms', 'erbij', 'dunne', 'aandrang']",
34,210,34_apotheek_locatie_zorginstelling_telefoonnummer,"['apotheek', 'locatie', 'zorginstelling', 'telefoonnummer', 'fax', 'emailadres', 'gegevens', 'margraten', 'service', 'provincie']",
35,251,35_ibd_ibdcoach_team_periodieke,"['ibd', 'ibdcoach', 'team', 'periodieke', 'vragenlijst', 'sessie', 'ingevuld', 'inloggen', 'mijnibd', 'bericht']",
36,267,36_klachten_verergerd_dezelfde_verergeren,"['klachten', 'verergerd', 'dezelfde', 'verergeren', 'erger', 'worse', 'verbeterd', 'toegenomen', 'helaas', 'problemen']",
37,349,37_fijn_hoi_horen_goed,"['fijn', 'hoi', 'horen', 'goed', 'beste', 'hallo', 'prima', 'gaat', 'nieuws', 'klopt']",
38,190,38_snelle_reactie_bedankt_terugkoppeling,"['snelle', 'reactie', 'bedankt', 'terugkoppeling', 'dank', 'dankjewel', 'antwoord', 'reageren', 'hulp', 'handelen']",
39,351,39_beter_gaat_slechter_langzaam,"['beter', 'gaat', 'slechter', 'langzaam', 'stuk', 'begint', 'gelukkig', 'rustiger', 'ging', 'rustig']",
40,234,40_waardes_waarde_hoog_waarden,"['waardes', 'waarde', 'hoog', 'waarden', 'norm', 'laag', 'verhoogd', 'leverwaarde', 'leverwaardes', 'gedaald']",
41,334,41_mis_gegaan_weet_verkeerd,"['mis', 'gegaan', 'weet', 'verkeerd', 'begrijp', 'idee', 'fout', 'misgegaan', 'denk', 'verkeerde']",
42,262,42_bloedverlies_slijm_bloed_verlies,"['bloedverlies', 'slijm', 'bloed', 'verlies', 'helder', 'afvegen', 'zit', 'bloeden', 'bloedingen', 'zat']",
43,196,43_groet_vriendelijke_groetjes_hoor,"['groet', 'vriendelijke', 'groetjes', 'hoor', 'geb', 'groeten', 'afwachting', 'graag', 'datum', 'verblijf']",
44,319,44_gezicht_rode_huid_jeuk,"['gezicht', 'rode', 'huid', 'jeuk', 'rood', 'bultjes', 'benen', 'plek', 'vlekken', 'plekken']",
45,206,45_paracetamol_tramadol_pijnstillers_helpt,"['paracetamol', 'tramadol', 'pijnstillers', 'helpt', 'morfine', 'pijn', 'ibuprofen', 'pijnstiller', 'diclofenac', 'gepakt']",
46,251,46_sturen_verstuurd_post_toesturen,"['sturen', 'verstuurd', 'post', 'toesturen', 'mail', 'opsturen', 'opgestuurd', 'emailadres', 'mailen', 'verzonden']",
47,161,47_purinethol_nethol_puri_nieuw,"['purinethol', 'nethol', 'puri', 'nieuw', 'recept', 'herhaalrecept', 'aanvragen', 'herhaal', 'allopurinol', 'bestellen']",
48,216,48_uitslagen_bekend_bloed_ontlasting,"['uitslagen', 'bekend', 'bloed', 'ontlasting', 'uitslag', 'bloeduitslagen', 'bloedonderzoek', 'resultaten', 'weten', 'ingeleverd']",
49,244,49_klysma_klysmas_vezels_schuimklysma,"['klysma', 'klysmas', 'vezels', 'schuimklysma', 'gebruikt', 'movicolon', 'gebruiken', 'salofalk', 'zakjes', 'loperamide']",
50,249,50_apotheek_recept_ontvangen_zojuist,"['apotheek', 'recept', 'ontvangen', 'zojuist', 'leverbaar', 'herhaal', 'opgehaald', 'apotheken', 'aangekomen', 'gebeld']",
51,255,51_bloed_ontlasting_helder_soms,"['bloed', 'ontlasting', 'helder', 'soms', 'bloedverlies', 'rood', 'zit', 'donker', 'stoelgang', 'aambeien']",
52,273,52_risico_corona_risicogroep_werk,"['risico', 'corona', 'risicogroep', 'werk', 'coronavirus', 'ziek', 'werken', 'virus', 'maatregelen', 'thuis']",
53,281,53_zorgen_voel_ongerust_moedeloos,"['zorgen', 'voel', 'ongerust', 'moedeloos', 'echt', 'begin', 'bang', 'geschrokken', 'radeloos', 'beroerd']",
54,281,54_eten_eet_drink_drinken,"['eten', 'eet', 'drink', 'drinken', 'gegeten', 'eetlust', 'liter', 'voeding', 'water', 'probeer']",
55,213,55_alvast_vriendelijke_bedankt_groet,"['alvast', 'vriendelijke', 'bedankt', 'groet', 'groeten', 'dank', 'hartelijk', 'moeite', 'voorbaat', 'dankjewel']",
56,154,56_reactie_bedankt_alvast_dank,"['reactie', 'bedankt', 'alvast', 'dank', 'dankjewel', 'hartelijk', 'reacties', 'oke', 'befankt', 'respons']",
57,196,57_endoscopie_afdeling_gastroscopie_maagonderzoek,"['endoscopie', 'afdeling', 'gastroscopie', 'maagonderzoek', 'gepland', 'datum', 'voorbereiding', 'ingepland', 'functieafdeling', 'staat']",
58,245,58_ingeleverd_ontlasting_inleveren_leveren,"['ingeleverd', 'ontlasting', 'inleveren', 'leveren', 'buisje', 'afgeven', 'brengen', 'potje', 'lever', 'lab']",
59,156,59_hoor_graag_bvd_horen,"['hoor', 'graag', 'bvd', 'horen', 'gaarne', 'hoort', 'mening', 'hoors', 'theorie', 'hoop']",
60,251,60_goed_prima_gaat_blij,"['goed', 'prima', 'gaat', 'blij', 'gelukkig', 'voel', 'rest', 'tevreden', 'duidelijk', 'best']",
61,290,61_proberen_gaten_houden_toestemming,"['proberen', 'gaten', 'houden', 'toestemming', 'kenniskuren', 'rekening', 'zsm', 'meedoen', 'geef', 'houd']",
62,296,62_helaas_gebeurd_lukt_ophouden,"['helaas', 'gebeurd', 'lukt', 'ophouden', 'gelukt', 'geval', 'heden', 'lukken', 'jammer', 'toepassing']",
63,209,63_antibiotica_kuur_antibioticakuur_voorgeschreven,"['antibiotica', 'kuur', 'antibioticakuur', 'voorgeschreven', 'antibioticum', 'bacterie', 'ciprofloxacine', 'infectie', 'gekregen', 'doxycycline']",
64,287,64_situatie_voelt_verbetering_voel,"['situatie', 'voelt', 'verbetering', 'voel', 'echt', 'vind', 'gaat', 'slecht', 'goed', 'vervelend']",
65,247,65_vedolizumab_infliximab_infuus_remicade,"['vedolizumab', 'infliximab', 'infuus', 'remicade', 'entyvio', 'vedoluzimab', 'stelara', 'volgende', 'staat', 'krijg']",
66,131,66_thiosix_herhaalrecept_nieuw_calcium,"['thiosix', 'herhaalrecept', 'nieuw', 'calcium', 'uitschrijven', 'recept', 'apotheek', 'tabletten', 'kauwtabletten', 'kauwtablet']",
67,303,67_klopt_optie_kloppen_bijwerking,"['klopt', 'optie', 'kloppen', 'bijwerking', 'mogelijk', 'probleem', 'verantwoord', 'orde', 'doorgaan', 'veilig']",
68,128,68_snelle_reactie_bedankt_antwoord,"['snelle', 'reactie', 'bedankt', 'antwoord', 'dank', 'dankjewel', 'hoi', 'handelen', 'snel', 'bericht']",
69,131,69_hoor_graag_voorkeur_sinaasappelsmaak,"['hoor', 'graag', 'voorkeur', 'sinaasappelsmaak', 'sinaasappel', 'geniet', 'interesse', 'her', 'begrijpen', 'smaak']",
70,236,70_hoogte_melden_wilde_weten,"['hoogte', 'melden', 'wilde', 'weten', 'laat', 'doorgeven', 'stellen', 'hou', 'houd', 'meld']",
71,221,71_prikken_bloedprikken_geprikt_bloed,"['prikken', 'bloedprikken', 'geprikt', 'bloed', 'laten', 'voren', 'schildklier', 'verstandig', 'controleren', 'binnenkort']",
72,196,72_dun_ontlasting_zacht_dunne,"['dun', 'ontlasting', 'zacht', 'dunne', 'vaste', 'gevormd', 'diarree', 'hard', 'waterige', 'waterdun']",
73,149,73_coloscopie_colonscopie_colonoscopie_gepland,"['coloscopie', 'colonscopie', 'colonoscopie', 'gepland', 'gastroscopie', 'ondergaan', 'ingepland', 'staat', 'sedatie', 'inplannen']",
74,164,74_darmonderzoek_onderzoek_darmkanker_bevolkingsonderzoek,"['darmonderzoek', 'onderzoek', 'darmkanker', 'bevolkingsonderzoek', 'maagonderzoek', 'gepland', 'darm', 'plaatsvinden', 'aanstaande', 'geannuleerd']",
75,323,75_poli_afspraak_dokter_staan,"['poli', 'afspraak', 'dokter', 'staan', 'spreekuur', 'mdl', 'polie', 'polibezoek', 'bezoek', 'datum']",
76,153,76_vragenlijst_invullen_ingevuld_vragenlijsten,"['vragenlijst', 'invullen', 'ingevuld', 'vragenlijsten', 'vullen', 'vragen', 'periodieke', 'antwoorden', 'gesteld', 'evaluatie']",
77,160,77_vraag_vraagje_daarnaast_vragen,"['vraag', 'vraagje', 'daarnaast', 'vragen', 'vandaar', 'stel', 'vraagjes', 'hallo', 'aantal', 'wen']",
78,191,78_much_thank_very_dankjewel,"['much', 'thank', 'very', 'dankjewel', 'you', 'dank', 'oke', 'bedankt', 'vriendelijk', 'fijn']",
79,114,79_feestdagen_fijne_wensen_wens,"['feestdagen', 'fijne', 'wensen', 'wens', 'gezond', 'allereerst', 'prettige', 'paasdagen', 'alvast', 'gewenst']",
80,194,80_ontvangen_heden_brief_gekregen,"['ontvangen', 'heden', 'brief', 'gekregen', 'post', 'email', 'helaas', 'uitnodiging', 'reactie', 'bevestiging']",
81,151,81_onderzoek_onderzoeken_bevolkingsonderzoek_mee,"['onderzoek', 'onderzoeken', 'bevolkingsonderzoek', 'mee', 'meedoen', 'toestemming', 'roesje', 'deel', 'darmkanker', 'deelnemen']",
82,141,82_voorbaat_dank_alvast_reaktie,"['voorbaat', 'dank', 'alvast', 'reaktie', 'hartelijk', 'moeite', 'waarderen', 'bedankt', 'zorgdragen', 'genomen']",
83,195,83_daags_tablet_maal_tabletten,"['daags', 'tablet', 'maal', 'tabletten', 'gebruik', 'gram', 'innemen', 'zakjes', 'mezavant', 'slik']",
84,134,84_dermatoloog_dermatologie_doorverwijzing_verwijzing,"['dermatoloog', 'dermatologie', 'doorverwijzing', 'verwijzing', 'verwijsbrief', 'doorverwezen', 'huid', 'haaruitval', 'pedicure', 'vervolgafspraak']",
85,119,85_adres_verhuisd_locatie_mailadres,"['adres', 'verhuisd', 'locatie', 'mailadres', 'verhuizing', 'emailadres', 'oude', 'gewijzigd', 'have', 'doorgegeven']",
86,119,86_positief_corona_getest_negatief,"['positief', 'corona', 'getest', 'negatief', 'covid', 'test', 'positieve', 'coronatest', 'quarantaine', 'pcr']",
87,160,87_horen_fijn_nieuws_prima,"['horen', 'fijn', 'nieuws', 'prima', 'goed', 'fantastisch', 'helemaal', 'systeem', 'opluchting', 'gerust']",
88,261,88_nakijken_aub_geregeld_helpen,"['nakijken', 'aub', 'geregeld', 'helpen', 'achteraan', 'verlengen', 'krijgen', 'mogelijk', 'kijken', 'orde']",
89,335,89_informatie_hoor_graag_mogelijk,"['informatie', 'hoor', 'graag', 'mogelijk', 'indien', 'nodig', 'zekerheid', 'vragen', 'mogelijkheden', 'navragen']",
90,128,90_esomeprazol_omeprazol_pantoprazol_aristo,"['esomeprazol', 'omeprazol', 'pantoprazol', 'aristo', 'nexium', 'ondansetron', 'losec', 'daags', 'pantaprazol', 'capsules']",
91,253,91_volgende_komende_mailen_mail,"['volgende', 'komende', 'mailen', 'mail', 'weekend', 'aanstaande', 'morgen', 'aankomende', 'sturen', 'update']",
92,112,92_beste_reactie_bedankt_dank,"['beste', 'reactie', 'bedankt', 'dank', 'antwoord', 'informatie', 'terugkoppeling', 'uitleg', 'hartelijk', 'heer']",
93,211,93_mee_rekening_gebruiken_zorgen,"['mee', 'rekening', 'gebruiken', 'zorgen', 'ondernemen', 'nodig', 'actie', 'helpen', 'hiermee', 'houden']",
94,146,94_reactie_bedankt_groet_alvast,"['reactie', 'bedankt', 'groet', 'alvast', 'antwoord', 'dankjewel', 'vriendelijke', 'dank', 'hartelijk', 'hoi']",
95,97,95_bericht_bedankt_berichtje_dank,"['bericht', 'bedankt', 'berichtje', 'dank', 'dankjewel', 'mededeling', 'okay', 'mail', 'doorfaxxen', 'berichten']",
96,111,96_gewicht_kilo_afgevallen_weeg,"['gewicht', 'kilo', 'afgevallen', 'weeg', 'gewichtsverlies', 'afvallen', 'woog', 'weegt', 'halve', 'verliezen']",
97,174,97_gehoord_vernomen_vinden_terug,"['gehoord', 'vernomen', 'vinden', 'terug', 'heden', 'helaas', 'terugvinden', 'printer', 'aankomen', 'vermeld']",
98,135,98_pentasa_mesalazine_zetpillen_korrels,"['pentasa', 'mesalazine', 'zetpillen', 'korrels', 'granulaat', 'gram', 'gebruik', 'sachet', 'pentaza', 'savonds']",
99,229,99_nieuw_recept_bestellen_herhaalrecept,"['nieuw', 'recept', 'bestellen', 'herhaalrecept', 'questran', 'medicijnen', 'aanvragen', 'zetpillen', 'maagbeschermer', 'pillen']",
100,132,100_moeite_medewerking_hulp_bedankt,"['moeite', 'medewerking', 'hulp', 'bedankt', 'dank', 'alvast', 'meedenken', 'hartelijk', 'goede', 'zorgen']",
101,162,101_ontsteking_opvlamming_ontstekingen_ontstoken,"['ontsteking', 'opvlamming', 'ontstekingen', 'ontstoken', 'actief', 'fistel', 'onsteking', 'aanwezig', 'blaasontsteking', 'lichte']",
102,101,102_beclometason_budesonide_beclametason_zetpillen,"['beclometason', 'budesonide', 'beclametason', 'zetpillen', 'budenofalk', 'beclomethason', 'gebruik', 'klysma', 'mezavant', 'heer']",
103,141,103_wacht_afwachten_wachten_afwachting,"['wacht', 'afwachten', 'wachten', 'afwachting', 'geduld', 'telefoontje', 'bericht', 'gaten', 'oproep', 'kijk']",
104,99,104_hoor_graag_horen_hoop,"['hoor', 'graag', 'horen', 'hoop', 'denken', 'julllie', 'journaal', 'besluiten', 'hierover', 'litteken']",
105,149,105_hopelijk_hoop_hopen_gehoopt,"['hopelijk', 'hoop', 'hopen', 'gehoopt', 'vanzelf', 'verwacht', 'snel', 'blijft', 'hoopte', 'gaat']",
106,174,106_termijn_laat_hoelaat_verwachten,"['termijn', 'laat', 'hoelaat', 'verwachten', 'hoelang', 'weet', 'datum', 'tijdstip', 'uiterlijk', 'half']",
107,156,107_entocort_purinethol_puri_nethol,"['entocort', 'purinethol', 'puri', 'nethol', 'stoppen', 'gestart', 'gestopt', 'begonnen', 'besloten', 'bijsluiter']",
108,105,108_pentasa_mesalazine_recept_herhaalrecept,"['pentasa', 'mesalazine', 'recept', 'herhaalrecept', 'herhaal', 'granu', 'stix', 'aanvragen', 'nieuw', 'metoject']",
109,135,109_keer_gemiddeld_ontlasting_ontlastingsfrequentie,"['keer', 'gemiddeld', 'ontlasting', 'ontlastingsfrequentie', 'frequentie', 'toilet', 'volle', 'soms', 'dunne', 'vaker']",
110,223,110_tabletten_zetpillen_pillen_voorraad,"['tabletten', 'zetpillen', 'pillen', 'voorraad', 'medicijnen', 'azathiopirine', 'cortiment', 'zakjes', 'doosje', 'pilletjes']",
111,131,111_zwanger_bevallen_zwangerschap_zwangerschapstest,"['zwanger', 'bevallen', 'zwangerschap', 'zwangerschapstest', 'baby', 'dochter', 'echo', 'geboren', 'hartje', 'miskraam']",
112,149,112_afspraken_afspraak_gepland_gemaakt,"['afspraken', 'afspraak', 'gepland', 'gemaakt', 'staan', 'ontvangen', 'opstaan', 'inplannen', 'bevestiging', 'heden']",
113,226,113_geboortedatum_datum_eind_datums,"['geboortedatum', 'datum', 'eind', 'datums', 'foutje', 'ingeleverd', 'jaar', 'begin', 'gepland', 'hieruit']",
114,149,114_zalf_voorgeschreven_creme_lidocaine,"['zalf', 'voorgeschreven', 'creme', 'lidocaine', 'gekregen', 'huisarts', 'vaseline', 'gesmeerd', 'schimmel', 'dermatoloog']",
115,133,115_klachten_last_voel_ziek,"['klachten', 'last', 'voel', 'ziek', 'prima', 'rest', 'gelukkig', 'misselijkheid', 'klachtenvrij', 'fistels']",
116,102,116_bericht_hoi_dank_bedankt,"['bericht', 'hoi', 'dank', 'bedankt', 'dankjewel', 'info', 'terugkoppeling', 'berichtje', 'hartelijk', 'informatie']",
117,109,117_vloeistof_injectie_spuit_been,"['vloeistof', 'injectie', 'spuit', 'been', 'naald', 'injectieplaats', 'bijwerkingen', 'spuiten', 'inbrengen', 'gezet']",
118,219,118_verzetten_afspraak_verplaatst_verzet,"['verzetten', 'afspraak', 'verplaatst', 'verzet', 'verplaatsen', 'mogelijk', 'plannen', 'vervroegen', 'nieuwe', 'omzetten']",
119,91,119_bericht_dank_beste_bedankt,"['bericht', 'dank', 'beste', 'bedankt', 'hartelijk', 'mail', 'bestemd', 'voicemail', 'tekst', 'max']",
120,75,120_weekend_fijn_alvast_gewenst,"['weekend', 'fijn', 'alvast', 'gewenst', 'prettig', 'fijne', 'bedankt', 'dankjewel', 'wens', 'tum']",
121,84,121_scopie_gepland_anesthesist_staat,"['scopie', 'gepland', 'anesthesist', 'staat', 'sedatie', 'plaatsvinden', 'narcose', 'planning', 'lezer', 'dames']",
122,98,122_app_downloaden_telefoon_ondersteund,"['app', 'downloaden', 'telefoon', 'ondersteund', 'werkt', 'quanton', 'gedownload', 'cal', 'iphone', 'samsung']",
123,108,123_ophalen_apotheek_halen_afhalen,"['ophalen', 'apotheek', 'halen', 'afhalen', 'haal', 'ziekenhuis', 'medicijnen', 'morgen', 'opgehaald', 'bestellen']",
124,64,124_snelle_reactie_dank_beste,"['snelle', 'reactie', 'dank', 'beste', 'bedankt', 'actie', 'hartelijk', 'antwoord', 'reageren', 'mvr']",
125,73,125_quanton_cal_quantoncal_test,"['quanton', 'cal', 'quantoncal', 'test', 'zelftest', 'quant', 'nieuwe', 'opgestuurd', 'testen', 'uitgevoerd']",
126,84,126_reumatoloog_artrose_reuma_fibromyalgie,"['reumatoloog', 'artrose', 'reuma', 'fibromyalgie', 'verwijzing', 'gewrichtsklachten', 'behoeve', 'uitgesloten', 'ten', 'afspraak']",
127,248,127_afspraak_inplannen_plannen_belafspraak,"['afspraak', 'inplannen', 'plannen', 'belafspraak', 'ingepland', 'telefonische', 'termijn', 'nieuwe', 'korte', 'gemaakt']",
128,99,128_darmen_rustig_darmklachten_gelukkig,"['darmen', 'rustig', 'darmklachten', 'gelukkig', 'rommelen', 'gaat', 'onrustig', 'darm', 'voel', 'prima']",
129,208,129_medicatie_medicijnen_medicijn_gestopt,"['medicatie', 'medicijnen', 'medicijn', 'gestopt', 'gebruik', 'genomen', 'klachten', 'merk', 'slik', 'bijwerkingen']",
130,81,130_ontstekingswaarde_ontstekingswaarden_ontstekingswaardes_hoog,"['ontstekingswaarde', 'ontstekingswaarden', 'ontstekingswaardes', 'hoog', 'ontsteking', 'onstekingswaardes', 'waarden', 'onstekingswaarde', 'gezakt', 'intensief']",
131,119,131_bel_meld_trek_veranderen,"['bel', 'meld', 'trek', 'veranderen', 'veranderingen', 'trekken', 'verandering', 'contact', 'erger', 'indien']",
132,109,132_bekend_nieuwsgierig_hierover_weten,"['bekend', 'nieuwsgierig', 'hierover', 'weten', 'uitgekomen', 'zaken', 'stand', 'bijzonderheden', 'hoogte', 'uitwijst']",
133,69,133_hoor_alvast_graag_voorbaat,"['hoor', 'alvast', 'graag', 'voorbaat', 'bedankt', 'dankjulliewel', 'dank', 'medewerking', 'verneem', 'liefs']",
134,94,134_infuus_infusiecentrum_remicade_geprikt,"['infuus', 'infusiecentrum', 'remicade', 'geprikt', 'ingeleverd', 'afgenomen', 'infuuscentrum', 'ontlasting', 'infuse', 'bloed']",
135,123,135_stoppen_gestopt_roken_afbouwen,"['stoppen', 'gestopt', 'roken', 'afbouwen', 'stop', 'hiermee', 'sigaretten', 'ermee', 'mee', 'afbouw']",
136,116,136_stress_werk_tentamen_drukke,"['stress', 'werk', 'tentamen', 'drukke', 'druk', 'rol', 'stressvolle', 'ervaar', 'periode', 'spanning']",
137,94,137_ustekinumab_eustikinimab_ustekinimab_stelara,"['ustekinumab', 'eustikinimab', 'ustekinimab', 'stelara', 'spuit', 'the', 'injectie', 'gift', 'blood', 'verpleegkundigen']",
138,79,138_calcium_calci_chew_calcichew,"['calcium', 'calci', 'chew', 'calcichew', 'vitamine', 'herhaalrecept', 'calciumtabletten', 'recept', 'kauwtabletten', 'remeron']",
139,64,139_beste_medewerker_ster_best,"['beste', 'medewerker', 'ster', 'best', 'aandoen', 'loopband', 'handigst', 'verstandig', 'verstandigst', 'hey']",
140,100,140_verklaring_doktersverklaring_medische_bewijs,"['verklaring', 'doktersverklaring', 'medische', 'bewijs', 'aandoening', 'waarin', 'schriftelijke', 'medisch', 'toegang', 'ggd']",
141,83,141_balie_ophalen_poli_interne,"['balie', 'ophalen', 'poli', 'interne', 'papieren', 'leggen', 'polie', 'formulier', 'afgeven', 'uitprinten']",
142,103,142_ophalen_halen_morgen_haal,"['ophalen', 'halen', 'morgen', 'haal', 'afhalen', 'morgenvroeg', 'vanmiddag', 'komen', 'langs', 'inleveren']",
143,76,143_foto_bijlage_bijgevoegd_toegevoegd,"['foto', 'bijlage', 'bijgevoegd', 'toegevoegd', 'voegen', 'lukte', 'stuur', 'bestand', 'fotos', 'bijvoegen']",
144,83,144_alvast_hartelijk_vriendelijk_bedankt,"['alvast', 'hartelijk', 'vriendelijk', 'bedankt', 'dank', 'vast', 'enorm', 'toppie', 'nakijken', 'hartstikke']",
145,63,145_dietiste_voeding_voedingspatroon_aangepast,"['dietiste', 'voeding', 'voedingspatroon', 'aangepast', 'bijvoeding', 'verwijzing', 'eten', 'doorverwijzing', 'zuren', 'strakke']",
146,82,146_picoprep_moviprep_voorbereiding_drinken,"['picoprep', 'moviprep', 'voorbereiding', 'drinken', 'bisacodyl', 'liter', 'zakje', 'onderzoek', 'instructies', 'pipoprep']",
147,64,147_info_informatie_bedankt_dank,"['info', 'informatie', 'bedankt', 'dank', 'toelichting', 'hartelijk', 'oke', 'gegevens', 'inzicht', 'accoord']",
