Topic,Count,Name,Representation,Representative_Docs
10,529,10_test_thuistest_testen_gedaan,"['test', 'thuistest', 'testen', 'gedaan', 'zelftest', 'thuistesten', 'positief', 'getest', 'scannen', 'negatief']","['Zal ik doen ,ik heb nog een test.', 'Ik heb nog een test.', 'Hij scande de test niet.']"
11,570,11_hoi_prima_fijn_hallo,"['hoi', 'prima', 'fijn', 'hallo', 'bedankt', 'oke', 'bericht', 'dankjewel', 'dank', 'groetjes']","['Hoi  , dat is prima.', 'Hoi  ,  Dit is prima.', 'Hoi  ,   Dat is prima!']"
12,538,12_bloeduitslagen_bloeduitslag_bloedwaarden_uitslagen,"['bloeduitslagen', 'bloeduitslag', 'bloedwaarden', 'uitslagen', 'bloed', 'bekend', 'bloedwaardes', 'uitslag', 'bloedonderzoek', 'benieuwd']","['Zijn de bloeduitslagen al bekend.', 'De bloeduitslagen zijn volgens mij nog niet bekend.', 'zijn de bloeduitslagen al bekend?']"
13,533,13_ontlasting_dunne_stoelgang_waterige,"['ontlasting', 'dunne', 'stoelgang', 'waterige', 'dun', 'vaste', 'aandrang', 'soms', 'buikpijn', 'keer']","['Het is ook solid ontlasting.', 'Heb wel een pluiziger ontlasting.', '), 10-15 x per dag ontlasting.']"
14,613,14_mail_ontvangen_bericht_sturen,"['mail', 'ontvangen', 'bericht', 'sturen', 'post', 'gestuurd', 'email', 'verstuurd', 'opsturen', 'versturen']","['Ik heb nog geen bericht ontvangen.', 'Hallo, Dit is de mail die ik heb ontvangen.', 'Zij hebben daar een mail over ontvangen.']"
15,466,15_infuus_volgende_infuuscentrum_entyvio,"['infuus', 'volgende', 'infuuscentrum', 'entyvio', 'gepland', 'krijg', 'toegediend', 'staat', 'biological', 'aanstaande']","['Ik heb 9 augustus wel mijn infuus gehad.', 'Tijdens het infuus.', 'Op 10 maar moet ik in   zijn voor mijn infuus.']"
16,479,16_uitslag_resultaten_hiervan_bekend,"['uitslag', 'resultaten', 'hiervan', 'bekend', 'resultaat', 'daarvan', 'benieuwd', 'weten', 'duurt', 'graag']","['Heb je voor mij de uitslag?', 'Hebben jullie hier de uitslag van ?', 'Hebben jullie hier misschien al de uitslag van?']"
17,444,17_calprotectine_waarde_thuistest_test,"['calprotectine', 'waarde', 'thuistest', 'test', 'bekend', 'uitslag', 'gemeten', 'gedaan', 'bepalen', 'gestegen']","['hoe is de uitslag van de calprotectine?', 'En de calprotectine?', 'En de calprotectine is ook al binnen?']"
18,403,18_prednison_prednisolon_afgebouwd_afbouwen,"['prednison', 'prednisolon', 'afgebouwd', 'afbouwen', 'afbouwschema', 'starten', 'gestart', 'gebruik', 'slikken', 'slik']","['ik heb 10 dagen prednison gehad.', 'Ik neem nog 10 mg prednison.', 't/m 22-08 prednison 71/2 v.a.']"
19,406,19_klachten_verergerd_erger_verminderd,"['klachten', 'verergerd', 'erger', 'verminderd', 'toenemen', 'contact', 'verergeren', 'verbeterd', 'spelen', 'helaas']","['Heb geen klachten.', 'Ik hb en had ook eigenlijk geen klachten.', 'Zelf heb ik geen klachten.']"
20,355,20_crohn_ziekte_reuma_bechterew,"['crohn', 'ziekte', 'reuma', 'bechterew', 'rustig', 'combinatie', 'medicatie', 'ontstekingen', 'gerelateerd', 'ivm']","['Kan dit iets met de crohn te maken hebben en is hier iets aan te doen?', 'Zou het kunnen dat dit te maken heeft met Crohn?', 'Kan ik dit gewoon nemen of doet dit ook iets aan de crohn.']"
21,400,21_formulieren_formulier_potje_papieren,"['formulieren', 'formulier', 'potje', 'papieren', 'toestemmingsformulier', 'toesturen', 'opsturen', 'sturen', 'buisje', 'toestemming']","['Ik heb namelijk hier geen formulieren meer voor.', 'Ik heb de formulieren etc.', '  doe ik dat, ik heb nog formulieren hier.']"
22,367,22_poli_poliafspraak_afspraak_polie,"['poli', 'poliafspraak', 'afspraak', 'polie', 'polibezoek', 'interne', 'plannen', 'bellen', 'gepland', 'staan']","['5 juli heb ik toch n poli-afspraak bij  .', 'Ik heb morgenvrowg een afspraak op de poli', 'Er zou dan een afspraak gemaakr worden op de poli.']"
23,343,23_toilet_vaker_rennen_gemiddeld,"['toilet', 'vaker', 'rennen', 'gemiddeld', 'keer', 'plassen', 'nacht', 'hoef', 'toiletbezoeken', 'gaan']","['Meestal maar 1x per dag naar toilet.', ""Ga zo'n 4 - 6x per dag naar het toilet."", 'Kan sinds maandag niet naar het toilet.']"
24,360,24_alvast_bedankt_dank_vriendelijke,"['alvast', 'bedankt', 'dank', 'vriendelijke', 'groet', 'dankjewel', 'voorbaat', 'groetjes', 'groeten', 'hartelijk']","['Alvast bedankt met vriendelijke groet  ', 'Bedankt alvast, Met vriendelijke groet   ', 'Alvast bedankt, met vriendelijke groet,  ']"
25,350,25_vaccinatie_vaccin_griepprik_vaccinaties,"['vaccinatie', 'vaccin', 'griepprik', 'vaccinaties', 'gevaccineerd', 'vaccineren', 'astrazeneca', 'covid', 'pfizer', 'mensen']","['Ik neig naar het  BioNTech/Pfizer vaccin omdat dit geen vector vaccin is?', 'het vaccin van  ?', '12 mei heb ik mijn tweede vaccinatie met het Moderna vaccin in het  .']"
26,550,26_tabletten_tablet_dosis_dosering,"['tabletten', 'tablet', 'dosis', 'dosering', 'daags', 'innemen', 'gram', 'slik', 'mezavant', 'gebruik']","['Nog 15 tabletten dan!', 'Ik heb nog 24 tabletten.', 'Mijn tabletten zijn bijna op.']"
27,368,27_darmen_darm_darmklachten_dikke,"['darmen', 'darm', 'darmklachten', 'dikke', 'last', 'rustig', 'onrustig', 'laatste', 'merk', 'darmproblemen']","['Ik heb geen last van mijn darmen.', 'Ik heb de afgelopen dagen steeds meer last van mijn darmen.', 'Ik heb sinds een week of twee/drie meer last van mijn darmen.']"
28,383,28_waardes_waarde_waarden_hoog,"['waardes', 'waarde', 'waarden', 'hoog', 'gemeten', 'verhoging', 'crp', 'laag', 'gedaald', 'verhoogd']","['Wat zijn de afgelopen waardes van mijn Hb geweest?', 'mijn waardes zijn nu 139.', 'Zo ja, wat zijn deze waardes?']"
29,318,29_fijne_weekend_feestdagen_fijn,"['fijne', 'weekend', 'feestdagen', 'fijn', 'gewenst', 'alvast', 'wensen', 'wens', 'prettige', 'gezond']","['Alvast bedankt en fijne Feestdagen.', 'Alvast bedankt en fijne feestdagen!', 'fijne weekend alvast.']"
30,367,30_beste_dank_bericht_bedankt,"['beste', 'dank', 'bericht', 'bedankt', 'heer', 'reactie', 'hartelijk', 'geachte', 'antwoord', 'snelle']","['Beste  ,  Dank je wel voor het bericht.', 'Beste  ,  Dank voor het bericht.', 'Beste  , dank voor jouw bericht.']"
31,536,31_datum_middag_morgen_laat,"['datum', 'middag', 'morgen', 'laat', 'ochtend', 'gepland', 'half', 'the', 'geboortedatum', 'mogelijk']","['Datum van verzameling is  .', 'De datum is 18 november.', 'Er is nog geen datum gepland.']"
32,304,32_vriendelijke_groet_groeten_vriendelijk,"['vriendelijke', 'groet', 'groeten', 'vriendelijk', 'hartelijke', 'geb', 'groetjes', 'afwachting', 'bvd', 'contactpersoon']","['Met vriendelijke groet       Met', 'met vriendelijke groet,  ', 'Met vriendelijke  groet   .']"
33,391,33_buik_onderbuik_pijn_bovenbuik,"['buik', 'onderbuik', 'pijn', 'bovenbuik', 'opgezette', 'gevoel', 'links', 'last', 'ribben', 'rechts']","['Beste,  Sinds deze week heb ik veel last van mijn buik.', 'Mijn buik doet al drie weken heel naar.', 'Ik heb veel pijn in mijn buik.']"
34,315,34_hiermee_mee_weet_hieraan,"['hiermee', 'mee', 'weet', 'hieraan', 'ondernemen', 'oplossing', 'helpen', 'beste', 'hoor', 'actie']","['Ik weet niet wat ik hiermee moet?', 'Ik weet even niet wat ik hiermee moet?', 'Weet niet zo goed wat hiermee te doen?']"
35,284,35_ibd_ibdcoach_periodieke_gezondheidscheck,"['ibd', 'ibdcoach', 'periodieke', 'gezondheidscheck', 'vragenlijst', 'vullen', 'check', 'team', 'invullen', 'sessie']","['Hallo,  Is het mogelijk om de periodieke gezondheidscheck om de 3 maanden in te vullen?', 'Ik kreeg vandaag het verzoek om de periodieke vragenlijst in Mijn IBD Coach in te vullen.', 'Goede morgen Ibdcoach.']"
36,257,36_purinethol_nieuw_recept_herhaalrecept,"['purinethol', 'nieuw', 'recept', 'herhaalrecept', 'puri', 'nethol', 'allopurinol', 'aanvragen', 'bestellen', 'apotheek']","['Beste, graag krijg ik een recept voor purinethol.', 'Beste,  Zou ik weer een recept mogen krijgen voor de purinethol?', 'Het gaat om de purinethol.']"
37,275,37_vraag_vragen_vraagje_vraagjes,"['vraag', 'vragen', 'vraagje', 'vraagjes', 'tweetal', 'navragen', 'aantal', 'hallo', 'daarnaast', 'stellen']","['Hallo...ik heb een vraagje.', 'Hallo, Ik heb een vraagje.', 'Hallo,  Ik heb even een vraagje.']"
38,303,38_spuit_spuiten_zetten_vloeistof,"['spuit', 'spuiten', 'zetten', 'vloeistof', 'gezet', 'gespoten', 'zet', 'hyrimoz', 'naald', 'druppels']","['Dan spuit ik a.s. maandag weer.', 'Aangezien het ook een spuit is.', ' , Ik heb afgelopen maandag de tweede spuit om de zes weken gehad.']"
39,300,39_operatie_geopereerd_chirurg_chirurgie,"['operatie', 'geopereerd', 'chirurg', 'chirurgie', 'herstel', 'opereren', 'kaakchirurg', 'plaatsvinden', 'anesthesist', 'narcose']","['Nu hoor ik net dat mijn operatie pas over 3 weken.', 'Hoi   of   afgelopen maandag mijn operatie gehad.', 'Graag zou ik nu weten wat dat voor een operatie zou zijn.']"
40,361,40_bedankt_dank_alvast_dankjewel,"['bedankt', 'dank', 'alvast', 'dankjewel', 'hartelijk', 'moeite', 'hulp', 'voorbaat', 'oke', 'hartstikke']","['Alvast hartelijk dank !', 'Alvast hartelijk dank.', 'Alvast hartelijk dank!']"
41,262,41_zwanger_gynaecoloog_zwangerschap_bevallen,"['zwanger', 'gynaecoloog', 'zwangerschap', 'bevallen', 'miskraam', 'keizersnede', 'verloskundige', 'ongesteld', 'dochter', 'baby']","['Over 2 weken (week 25) ben ik weer 8 weken zwanger.', 'Ik ben bijna 15 weken zwanger.', 'Ik ben nu 28,5 zwanger.']"
42,303,42_vermoeidheid_moe_energie_vermoeid,"['vermoeidheid', 'moe', 'energie', 'vermoeid', 'voel', 'merk', 'vermoeidheidsklachten', 'inspanning', 'fit', 'sporten']","['Weinig energie en moe.', 'Beste,   De laatste tijd heb ik weinig energie en voel ik me vaak moe.', 'Maar ik heb wel last van vermoeidheid, geen energie.']"
43,266,43_darmonderzoek_darm_maagonderzoek_darmkanker,"['darmonderzoek', 'darm', 'maagonderzoek', 'darmkanker', 'bevolkingsonderzoek', 'onderzoek', 'dikke', 'slokdarm', 'darmen', 'maag']","['Beste,   Afgelopen vrijdag heb ik een darmonderzoek gehad.', 'Ook al heb ik dan het darmonderzoek nog niet gehad?', '9 september heb ik een darmonderzoek.']"
44,299,44_buikpijn_opgeblazen_maagklachten_last,"['buikpijn', 'opgeblazen', 'maagklachten', 'last', 'gevoel', 'ontzettende', 'maagstreek', 'buik', 'maagpijn', 'pijn']","['Af en toe nog wat buikpijn.', 'Ja ik heb ook elke dag buikpijn.', 'Minder buikpijn.']"
45,289,45_vakantie_vertrek_nederland_reizen,"['vakantie', 'vertrek', 'nederland', 'reizen', 'terug', 'gaan', 'geboekt', 'griekenland', 'eind', 'rijden']","['Ik ga vrijdag namelijk op vakantie.', 'Ik ben dan eigenlijk al op vakantie.....', 'Ik ga over 2 weken op vakantie.']"
46,207,46_pentasa_granulaat_zetpillen_pentaza,"['pentasa', 'granulaat', 'zetpillen', 'pentaza', 'korrels', 'gram', 'recept', 'herhaalrecept', 'gebruik', 'nieuw']","['Ik zou graag een nieuw recept willen voor de pentasa 1 x 4 g per dag.', 'Mag ik opnieuw een recept voor de pentasa  Met vriendelijke  ', 'Pentasa granulated 2gr  ']"
47,216,47_uitslagen_bekend_hiervan_inzien,"['uitslagen', 'bekend', 'hiervan', 'inzien', 'horen', 'zien', 'goed', 'doorgefaxt', 'vertellen', 'blij']","['Hoe zijn de uitslagen ?', 'Ik vroeg me af wat hier de uitslagen van waren?', 'Wat zijn de uitslagen?']"
48,214,48_mri_scan_mriscan_ctscan,"['mri', 'scan', 'mriscan', 'ctscan', 'uitslag', 'gemaakt', 'gepland', 'ingepland', 'bespreken', 'scans']","['Hallo,   agelopen zaterdag   ben ik voor de MRI scan geweest!', 'Hallo  /   Ik heb op 8 april a.s een MRI scan.', 'Uitslag mri scan.']"
49,195,49_endoscopie_afdeling_gepland_datum,"['endoscopie', 'afdeling', 'gepland', 'datum', 'ingepland', 'staat', 'voorbereiding', 'afspraak', 'plaatsvinden', 'endeldarm']","['Op 19 juni heb ik een endoscopie gehad.', 'Op woensdag 11 maart heb ik in   een endoscopie gehad.', 'Ik heb 7 April een endoscopie gehad.']"
50,245,50_formulieren_formulier_prikken_bloedafname,"['formulieren', 'formulier', 'prikken', 'bloedafname', 'bloedprik', 'bloedprikken', 'papieren', 'bloed', 'briefjes', 'sturen']","['Kun jij mij dan weer nieuwe formulieren sturen voor als ik weer bloed moet prikken.', 'Ik zal dan zodra Ik de formulieren heb, bloed gaan prikken.', 'Ik heb geen formulieren meer voor het prikken van het bloed.']"
51,258,51_bloed_ontlasting_helder_zit,"['bloed', 'ontlasting', 'helder', 'zit', 'soms', 'stoelgang', 'erbij', 'gevonden', 'rood', 'keer']","['Af en toe alleen wat bloed bij de ontlasting.', 'Nog steeds veel bloed bij de ontlasting.', 'Ik heb nog steeds bloed bij de ontlasting.']"
52,269,52_eten_eet_voeding_gegeten,"['eten', 'eet', 'voeding', 'gegeten', 'eetlust', 'ditiste', 'voedsel', 'brood', 'drinken', 'vloeibaar']","['Wat mag ik wel/ niet eten?', 'ook na het eten.', 'Eten gaat nog redelijk goed, ik eet misschien iets minder.']"
53,277,53_voel_voelde_echt_slecht,"['voel', 'voelde', 'echt', 'slecht', 'lekker', 'voelen', 'moedeloos', 'beter', 'ziek', 'goed']","['Verder voel ik me goed!', 'Voel mij ook heel goed.', 'Ik voel me redelijk.']"
54,295,54_hoor_graag_groetjes_groet,"['hoor', 'graag', 'groetjes', 'groet', 'vriendelijke', 'hoop', 'horen', 'hoogte', 'groeten', 'vernemen']","['Ik hoor het graag  ', 'Ik hoor graag van u.', 'Ik hoor t graag van jullie']"
55,325,55_lang_jaar_maanden_duurt,"['lang', 'jaar', 'maanden', 'duurt', 'interval', 'minuten', 'duren', 'keer', 'wachten', 'zon']","['Het is een jaar geleden.', 'Vorig jaar moest dat iedere 4 maanden.', 'Ik weet even niet meer zeker of ik het nog een keer moest doen dit jaar.']"
56,196,56_paracetamol_tramadol_helpt_pijnstillers,"['paracetamol', 'tramadol', 'helpt', 'pijnstillers', 'pijn', 'ibuprofen', 'pijnstiller', 'diclofenac', 'voorgeschreven', 'onderdrukken']","['En is er, buiten paracetamol, iets tegen de pijn te doen?', 'mag ik paracetamol/ibubrofen?', '  iedere dag vier paracetamol van 500mg.']"
57,415,57_hoop_wacht_afwachten_wachten,"['hoop', 'wacht', 'afwachten', 'wachten', 'proberen', 'hopelijk', 'kijken', 'blijft', 'snel', 'hopen']","['Dan wacht ik af tot 8 augustus.', 'Oké dan wacht ik tot maandag.', 'ik hoop dat het eerder kan, ik wacht het af.']"
58,270,58_pijn_pijnlijk_erger_zenuwpijn,"['pijn', 'pijnlijk', 'erger', 'zenuwpijn', 'rug', 'stekende', 'onderrug', 'heftig', 'zitten', 'plek']","['Dit is ondoenlijk van wege de pijn!', 'Geen pijn meer in.', 'Is er iets wat ik kan doen tegen de pijn?']"
59,170,59_klysmas_klysma_gebruikt_klismas,"['klysmas', 'klysma', 'gebruikt', 'klismas', 'gebruiken', 'salofalk', 'budenofalk', 'proberen', 'bestellen', 'begonnen']","['Zou ik nog een recept kunnen krijgen voor de klysmas ?', 'Moet ik dan nog klysmas gebruiken ?', 'Ik heb nu geen klysmas meer.']"
60,249,60_koorts_griep_verkoudheid_verkouden,"['koorts', 'griep', 'verkoudheid', 'verkouden', 'ziek', 'koude', 'rillingen', 'temperatuur', 'verhoging', 'lichte']","['dus geen koorts.', 'Dus geen koorts.', 'Nu heb ik geen koorts meer.']"
61,208,61_antibiotica_kuur_antibioticakuur_bacterie,"['antibiotica', 'kuur', 'antibioticakuur', 'bacterie', 'probiotica', 'gekregen', 'voorgeschreven', 'infectie', 'antibioticum', 'blaasontsteking']","['Hoi  ,  ik ben bij de huisarts geweest en heb een antibiotica kuur van 5 dagen gekregen.', 'Nee geen antibiotica kuur gehad.', 'Ik heb antibiotica gekregen.']"
62,177,62_vitamine_vitamines_doorsturen_spuit,"['vitamine', 'vitamines', 'doorsturen', 'spuit', 'vit', 'calcium', 'vitaminen', 'injecties', 'injectie', 'recept']","['De vitamine B12 die ook geprikt was, was 220.', 'Ook zou ik graag nog nieuwe herhalingsrecepten willen hebben voor mijn vitamine B12.', 'vitamine B12 in (25 ug).']"
63,232,63_goedemorgen_goedemiddag_goedendag_goede,"['goedemorgen', 'goedemiddag', 'goedendag', 'goede', 'goedenavond', 'dames', 'morgen', 'middag', 'bedankt', 'fijn']","['Goedemorgen,  Op 19 mei jl.', 'Goedemorgen, Ah!', 'Goedemorgen,  Dat zal ik doen!']"
64,253,64_gewrichten_handen_vingers_pijn,"['gewrichten', 'handen', 'vingers', 'pijn', 'arm', 'last', 'gewrichtsklachten', 'benen', 'rug', 'linker']","['- Pijn in gewrichten/peesaanhechtingen.', 'Ik heb wel heel veel kaat van mijn handen en andere gewrichten.', 'Sinds 10 dagen heb ik veel last van mijn gewrichten in mijn handen en doen mijn ellebogen veel pijn.']"
65,218,65_bloedverlies_bloed_helder_bloedingen,"['bloedverlies', 'bloed', 'helder', 'bloedingen', 'verlies', 'afvegen', 'rood', 'zat', 'spoortje', 'bloedbeeld']","['Dan wel met veel bloedverlies.', 'Ik heb nog steeds bloedverlies.', 'En veel bloedverlies.']"
66,177,66_apotheek_fax_margraten_naam,"['apotheek', 'fax', 'margraten', 'naam', 'gegevens', 'derrein', 'jaj', 'gasthuis', 'glacisweg', 'adres']","['Ik ga nog steeds naar apotheek   in het  .', 'Mijn apotheek is   in  .', 'Mijn apotheek is    .']"
67,274,67_werk_werken_thuis_werkgever,"['werk', 'werken', 'thuis', 'werkgever', 'school', 'kinderen', 'onderwijs', 'kinderdagverblijf', 'baan', 'stage']","['Wel ben ik weer meer aan het werk in mijn horecazaak.', 'Ik werk in het basisonderwijs.', 'Ik werk namelijk van ma t/m vr.']"
68,163,68_ijzer_ijzerinfuus_ijzergehalte_ijzertekort,"['ijzer', 'ijzerinfuus', 'ijzergehalte', 'ijzertekort', 'laag', 'ijzertabletten', 'tekort', 'infuus', 'gehalte', 'magnesium']","['Als het ijzer te laag wordt, heeft   me de vorige keer een ijzer infuus voorgeschreven.', 'Ik heb vorige week mijn ijzer infuus gehad.', 'Hallo,   Op 6 augustus heb ik mijn ijzer infuus gehad.']"
69,198,69_ontsteking_ontstekingswaarde_ontstekingen_ontstekingswaarden,"['ontsteking', 'ontstekingswaarde', 'ontstekingen', 'ontstekingswaarden', 'actief', 'ontstekingswaardes', 'hoog', 'reuma', 'zien', 'voorkomen']","['De ontsteking is nl.', 'de ontsteking lijkt niet minder te worden.', 'De ontsteking is nu wel weer weg.']"
70,172,70_advies_adviseren_tips_helpen,"['advies', 'adviseren', 'tips', 'helpen', 'graag', 'adviezen', 'hiermee', 'raad', 'raden', 'geven']","['Hebben jullie een advies voor mij?', 'Wat is jullie advies hierin?', 'Wat is jullie advies in deze?']"
71,224,71_keel_hoesten_keelpijn_mond,"['keel', 'hoesten', 'keelpijn', 'mond', 'tandarts', 'neus', 'hoest', 'tandvlees', 'ontstoken', 'tong']","['Beste  / ,  Ik heb al een paar dagen last van mijn keel.', 'Ik hoest nog steeds, geen keelpijn, maar wel door het hoesten een geirriteerde  keel.', 'Ik heb wel nog last van een pijnlijke keel en hoesten.']"
72,183,72_onderzoek_onderzoeken_meedoen_bevolkingsonderzoek,"['onderzoek', 'onderzoeken', 'meedoen', 'bevolkingsonderzoek', 'genteresseerd', 'darmkanker', 'studie', 'mee', 'roesje', 'deel']","['Zou graag mijn bijdrage aan dit onderzoek willen doen.', 'Zelf zou ik graag een onderzoek willen en welke maakt mij niet uit.', 'Wat heeft dit onderzoek uitgewezen?']"
73,183,73_gebeld_persoonlijk_bellen_mogelijkheden,"['gebeld', 'persoonlijk', 'bellen', 'mogelijkheden', 'vragen', 'spreken', 'gesprek', 'eiland', 'bespreken', 'belt']","['Ik zou haar graag persoonlijk spreken kan dat?', 'ze zou mij daar donderdag voor terug bellen maar ik ben niet gebeld.', 'Ik wil heel graag met haar overleggen wat de mogelijkheden zijn en wanneer ze het niet weet, de mogelijkheden bekijken om een second opinion in overleg aan te vragen.']"
74,184,74_slijm_ontlasting_bloed_zit,"['slijm', 'ontlasting', 'bloed', 'zit', 'soms', 'diarree', 'spoortje', 'zichtbaar', 'last', 'prop']","['Sinds 2 dagen heb ik weer wat slijm en bloed bij de ontlasting.', 'Geen bloed of slijm bij de ontlasting.', 'Ik heb eigenlijk nooit veel bloed of slijm bij mijn ontlasting gehad.']"
75,149,75_coloscopie_colonscopie_colonoscopie_gastroscopie,"['coloscopie', 'colonscopie', 'colonoscopie', 'gastroscopie', 'gepland', 'ondergaan', 'beelden', 'staat', 'biopten', 'sigmoidoscopie']","['Beste,  Vrijdag 22-4 a.s. heb ik een afspraak voor een coloscopie.', 'Ik heb de afspraak met   dat zij of   de coloscopie doet.', 'Ik heb 7 mei een coloscopie gehad.']"
76,174,76_snelle_reactie_dank_bedankt,"['snelle', 'reactie', 'dank', 'bedankt', 'antwoord', 'handelen', 'dankjewel', 'snel', 'reageert', 'hartelijk']","['Dag  ,  bedankt voor de snelle reactie!', 'Ok  , bedankt voor je snelle reactie.', ' ,  Bedankt voor de snelle reactie.']"
77,166,77_lab_biologicals_chemie_labformulieren,"['lab', 'biologicals', 'chemie', 'labformulieren', 'klinische', 'labbriefjes', 'labformulier', 'bureau', 'potje', 'labuitslagen']","['Overige lab uitslagen ook goed?', 'Hallo  / ,  Hoe was mijn lab van afgelopen dinsdag?', 'Wel een lab 4 en lab 1 formulier.']"
78,135,78_groeten_groet_groetjes_will,"['groeten', 'groet', 'groetjes', 'will', 'merci', 'wijsheid', 'paffen', 'schoonzus', 'groetje', 'geb']","['groeten  ', 'Groeten,   ', 'Groeten aan jou en iedereen,   ']"
79,140,79_dermatoloog_dermatologie_doorverwijzing_verwijzing,"['dermatoloog', 'dermatologie', 'doorverwijzing', 'verwijzing', 'verwijsbrief', 'doorverwezen', 'wondjes', 'ivm', 'haaruitval', 'vervolgafspraak']","['Morgen ga ik wederom naar mijn dermatoloog!', 'Of naar de dermatoloog.', 'Ik moest toch naar dermatoloog.']"
80,170,80_reactie_antwoord_bedankt_alvast,"['reactie', 'antwoord', 'bedankt', 'alvast', 'dank', 'tegemoet', 'dankjewel', 'hartelijk', 'zie', 'antwoorden']","['Bedankt voor je reactie!', 'Bedankt voor uw reactie!', 'Bedankt voor u reactie.']"
81,168,81_slijm_bloed_aambeien_soms,"['slijm', 'bloed', 'aambeien', 'soms', 'dun', 'normaal', 'vocht', 'slijmbeursontsteking', 'bloedverlies', 'komt']","['Verder geen bloed of slijm.', 'Maar wel nog veel bloed en slijm.', 'Maar geen bloed of slijm.']"
82,281,82_consult_telefonisch_spreekuur_psycholoog,"['consult', 'telefonisch', 'spreekuur', 'psycholoog', 'gesprek', 'telefonische', 'contact', 'afspraak', 'bespreken', 'second']","['Mag ook een telefonisch consult zijn.', 'Of wordt dit een telefonisch consult?', 'Ik had eigenlijk afgelopen maandag een telefonisch consult.']"
83,131,83_thiosix_herhaalrecept_nieuw_recept,"['thiosix', 'herhaalrecept', 'nieuw', 'recept', 'calcium', 'uitschrijven', 'apotheek', 'tabletten', 'aub', 'kauwtabletten']","['Is het mogelijk nog een recept te krijgen voor de thiosix?', 'Hoi   &  ,  Mijn Thiosix 10 mg is bijna op.', ' ,  Mijn medicatie van Thiosix is bijna op.']"
84,138,84_zetpillen_pillen_gebruik_gebruiken,"['zetpillen', 'pillen', 'gebruik', 'gebruiken', 'herhaalrecept', 'gestopt', 'anticonceptiepil', 'voorgeschreven', 'red', 'doosje']","['Zelfde dan de zetpillen.', 'Mijn zetpillen zijn bijna op.', 'Daarna weer zetpillen ?']"
