Topic,Count,Name,Representation,Representative_Docs
10,665,10_gebeld_contact_bellen_helaas,"['gebeld', 'contact', 'bellen', 'helaas', 'telefoon', 'telefonische', 'telefonisch', 'gemist', 'gemiste', 'telefoontje']","['Ben net al gebeld.', 'Maar ze heeft niet gebeld.', 'Ook afgelopen maandag ben ik niet gebeld.']"
11,506,11_calprotectine_calpro_waarde_thuistest,"['calprotectine', 'calpro', 'waarde', 'thuistest', 'test', 'uitslag', 'gedaan', 'bekend', 'crp', 'gemeten']","['En de calprotectine is ook al binnen?', 'En de  Calprotectine.', 'Is dat calprotectine?']"
12,851,12_mee_alternatief_nodig_bekend,"['mee', 'alternatief', 'nodig', 'bekend', 'klopt', 'gebruiken', 'optie', 'verstandig', 'orde', 'zaken']","['Moet ik hier iets mee?', 'Moet en kan ik hier nu iets mee ?', 'Of zijn er nog andere zaken waar ik rekening mee moet houden?']"
13,412,13_prednison_prednisolon_afgebouwd_afbouwen,"['prednison', 'prednisolon', 'afgebouwd', 'afbouwen', 'afbouwschema', 'gestart', 'gebruik', 'starten', 'stootkuur', 'slikken']","['ik heb 10 dagen prednison gehad.', 'Ben ik hier weg kan ik weer aan de prednison.', 't/m 22-08 prednison 71/2 v.a.']"
14,502,14_apotheek_recept_locatie_sturen,"['apotheek', 'recept', 'locatie', 'sturen', 'faxen', 'doorsturen', 'ophalen', 'nieuw', 'gefaxt', 'gestuurd']","['Het recept mag naar apotheek [LOCATIE].', 'Zouden jullie dit recept naar apotheek [LOCATIE] kunnen sturen?', 'Apotheek [LOCATIE] vroeg om een juist recept naar hen te sturen.']"
15,489,15_test_testen_thuistest_zelftest,"['test', 'testen', 'thuistest', 'zelftest', 'gedaan', 'thuis', 'thuistesten', 'zelftesten', 'uitvoeren', 'nieuwe']","['Ook de test voor thiopurinewaarden.', 'Of moet ik de zelf test doen?', 'Zal de test doen.']"
16,375,16_endoscopie_coloscopie_gastroscopie_gepland,"['endoscopie', 'coloscopie', 'gastroscopie', 'gepland', 'colonoscopie', 'afdeling', 'ingepland', 'staat', 'datum', 'afspraak']","['Beste [PERSOON], Mijn afspraak voor de endoscopie is op woensdag 18 november om 14:10.', 'Hallo,  Ik heb 2 weken geleden een endoscopie gehad.', 'Op 19 juni heb ik een endoscopie gehad.']"
17,525,17_koorts_keel_hoofdpijn_hoesten,"['koorts', 'keel', 'hoofdpijn', 'hoesten', 'keelpijn', 'verhoging', 'temperatuur', 'verkouden', 'last', 'hoest']","['Ik heb geen koorts.', 'dus geen koorts.', 'De koorts was zondag over.']"
18,460,18_toilet_keer_vaker_gemiddeld,"['toilet', 'keer', 'vaker', 'gemiddeld', 'rennen', 'nacht', 'frequentie', 'plassen', 'ontlasting', 'aandrang']","[""Ga zo'n 4 - 6x per dag naar het toilet."", 'Ga zeker 20x per dag naar toilet.', 'Kan sinds maandag niet naar het toilet.']"
19,461,19_prima_hoi_fijn_beste,"['prima', 'hoi', 'fijn', 'beste', 'hallo', 'goed', 'horen', 'oke', 'klopt', 'gelukkig']","['Hoi [PERSOON],  Beide is prima.', 'Hoi [PERSOON], is prima.', 'Hoi [PERSOON],   Dat is prima!']"
20,384,20_formulieren_formulier_potje_toestemmingsformulier,"['formulieren', 'formulier', 'potje', 'toestemmingsformulier', 'lab', 'opsturen', 'papieren', 'toesturen', 'post', 'sturen']","['Ik heb de formulieren binnen.', 'Ik heb namelijk hier geen formulieren meer voor.', 'Ik heb dus geen formulieren meer.']"
21,478,21_bellen_telefonisch_contact_opnemen,"['bellen', 'telefonisch', 'contact', 'opnemen', 'mogelijk', 'hierover', 'consult', 'gebeld', 'telefoon', 'telefoonnummer']","['[PERSOON],  Is het mogelijk dat jullie mij even bellen?', 'Beste,  Is het mogelijk om telefonisch contact te hebben ?', 'Is het mogelijk om vandaag telefonisch contact te hebben ?']"
22,362,22_ijzer_vitamine_ijzerinfuus_ijzergehalte,"['ijzer', 'vitamine', 'ijzerinfuus', 'ijzergehalte', 'laag', 'foliumzuur', 'tekort', 'vit', 'ferritine', 'magnesium']","['Ik heb vorige week mijn ijzer infuus gehad.', 'Is het tevens mogelijk om dan ook nog eens vitamine b12 en ijzer te laten prikken?', 'Hallo,   Op 6 augustus heb ik mijn ijzer infuus gehad.']"
23,371,23_formulieren_formulier_buisje_papieren,"['formulieren', 'formulier', 'buisje', 'papieren', 'potje', 'prikken', 'bloedprikken', 'bloedprik', 'bloedafname', 'chemie']","['Overigens heb ik alleen een formulier voor bloedprikken en ontlasting test voor december gekregen, dus ik neem aan dat ik de formulieren (en potje) voor over 6 maanden nog wel eens krijg.', 'Ik heb nog geen formulieren voor bloed en ontlasting (wel een buisje).', 'Ik heb geen formulieren meer voor het prikken van het bloed.']"
24,421,24_klachten_verergerd_verergeren_toenemen,"['klachten', 'verergerd', 'verergeren', 'toenemen', 'verminderd', 'erger', 'dezelfde', 'problemen', 'verminderen', 'klacht']","['Verder heb ik nog de klachten die ik reeds had.', 'Toch heb ik nog steeds klachten.', 'Ik heb ook klachten.']"
25,400,25_spuit_spuiten_injectie_zetten,"['spuit', 'spuiten', 'injectie', 'zetten', 'gezet', 'injecties', 'prikken', 'zet', 'volgende', 'nieuwe']","['Ik moet volgende week weer de spuit zetten.', 'Ik moet deze donderdag weer de spuit zetten.', 'Beste [PERSOON],  Als ik het dus goed begrijp, mag ik deze week niet spuiten en volgende week dus de eerste spuit van 10mg zetten.']"
26,554,26_sturen_nakijken_mogelijk_post,"['sturen', 'nakijken', 'mogelijk', 'post', 'aub', 'mail', 'opsturen', 'toesturen', 'verstuurd', 'opgestuurd']","['Kunt u dit aub nakijken?', 'Kunt u dat voor me nakijken aub?', 'Zouden jullie dat aub voor mij willen nakijken?']"
27,394,27_bloeduitslagen_bloeduitslag_uitslagen_bekend,"['bloeduitslagen', 'bloeduitslag', 'uitslagen', 'bekend', 'uitslag', 'bloed', 'bloedonderzoek', 'bloedwaarden', 'bloedprikken', 'prikken']","['De bloeduitslagen zijn volgens mij nog niet bekend.', 'zijn de bloeduitslagen al bekend?', '[PERSOON], Zijn de bloeduitslagen al bekend?']"
28,283,28_fijne_weekend_feestdagen_fijn,"['fijne', 'weekend', 'feestdagen', 'fijn', 'gewenst', 'alvast', 'wensen', 'wens', 'gezond', 'prettige']","['Alvast bedankt en fijne feestdagen!', 'Fijne jaarwisseling alvast.', 'fijne weekend alvast.']"
29,501,29_pijn_gewrichten_last_pijnlijk,"['pijn', 'gewrichten', 'last', 'pijnlijk', 'handen', 'rug', 'vingers', 'onderrug', 'hoofdpijn', 'erger']","['Pijn is al wat minder.', 'Maar ik heb af en toe meer pijn.', 'Ik heb omzettend veel pijn gehad.']"
30,334,30_operatie_geopereerd_chirurg_stoma,"['operatie', 'geopereerd', 'chirurg', 'stoma', 'chirurgie', 'verwijderd', 'dikke', 'darm', 'anesthesist', 'keizersnede']","['Nu hoor ik net dat mijn operatie pas over 3 weken.', 'Graag zou ik nu weten wat dat voor een operatie zou zijn.', '[PERSOON] en [PERSOON] ivm een operatie.']"
31,411,31_infliximab_ustekinumab_vedolizumab_infuus,"['infliximab', 'ustekinumab', 'vedolizumab', 'infuus', 'remicade', 'entyvio', 'vedoluzimab', 'stelara', 'the', 'volgende']","['Om de 8 weken krijg ik via een infuus de Vedolizumab en wel op 22 maart en op 17 mei.', 'Ik heb precies een week geleden mijn infuus (ustekinumab) gehad.', '[PERSOON]  een vraag ibd coach  vragen altijd naar vedolizumab is dat het zelfde als ustekinumab  gr [PERSOON]']"
32,454,32_anus_rode_huid_gezicht,"['anus', 'rode', 'huid', 'gezicht', 'jeuk', 'plek', 'rood', 'bultjes', 'benen', 'abces']","['Momenteel zit mijn gezicht vol met wondjes die ontstaan vanuit rode jeukende bultjes ( geen puisten ), ook op mijn hoofd heb ik hier en daar flinke wondjes en ik vroeg mij dan ook af of het mogelijk is een doorverwijzing te kunnen krijgen naar een dermatoloog + of het mogelijk door de medicatie komt?', 'Daarnaast merk ik op dat ik op mijn huid wat uitslag heb en sinds kort rode vlekken in mijn gezicht begin te krijgen.', 'Ik heb sinds een paar weken last van jeuk in mijn gezicht voorhoofd , kaaklijn dit worden uiteindelijk rode bultjes .']"
33,499,33_maanden_lang_duurt_jaar,"['maanden', 'lang', 'duurt', 'jaar', 'minuten', 'tijd', 'duren', 'periode', 'maand', 'leeftijd']","['Ik maak me toch wel een beetje zorgen en de afspraak duurt nog 4 weken, zo lang.', 'Hoop dat het niet heel lang duurt.', 'Dit duurt me te lang.']"
34,287,34_vriendelijke_groet_groeten_vriendelijk,"['vriendelijke', 'groet', 'groeten', 'vriendelijk', 'will', 'geb', 'hartelijke', 'groetjes', 'persoonlocatie', 'contactpersoon']","['Met vriendelijke groet [PERSOON]', 'met vriendelijke groet, [PERSOON]', 'Met vriendelijke groet, [PERSOON].']"
35,463,35_prikken_bloed_laten_bloedprikken,"['prikken', 'bloed', 'laten', 'bloedprikken', 'geprikt', 'bloedgeprikt', 'gaan', 'ziekenhuis', 'gisteren', 'hoi']","['Ik heb overigens gisterenochtend bloed laten prikken.', 'Ik heb 19 november voor het laatst mijn bloed laten prikken.', 'Vrijdag 5 februari heb ik bloed laten prikken.']"
36,294,36_vaccinatie_vaccin_griepprik_vaccinaties,"['vaccinatie', 'vaccin', 'griepprik', 'vaccinaties', 'vaccineren', 'corona', 'astrazeneca', 'pfizer', 'gevaccineerd', 'oproep']","['Beste,  Ik had een vraag over de vaccinatie van corona.', 'Hoe is dat voor het corona vaccin?', 'Verder heb ik een vraag omtrent het corona vaccin.']"
37,273,37_vakantie_vertrek_nederland_terug,"['vakantie', 'vertrek', 'nederland', 'terug', 'gaan', 'reizen', 'zomer', 'weekend', 'eind', 'camping']","['Ik ben dan eigenlijk al op vakantie.....', 'Over drie weken ga ik met vakantie naar Kirgizië.', 'Ga 5 oktober voor een week op vakantie.']"
38,251,38_mri_scan_uitslag_gemaakt,"['mri', 'scan', 'uitslag', 'gemaakt', 'ctscan', 'scans', 'gepland', 'dunne', 'botscan', 'ingepland']","['Beste [PERSOON]/[PERSOON],  ik heb a.s. donderdag 12 aug. een Mri scan.', 'Uitslag mri scan.', 'wanneer moet ik voor de mri?']"
39,278,39_ontlasting_ingeleverd_inleveren_leveren,"['ontlasting', 'ingeleverd', 'inleveren', 'leveren', 'afgeven', 'brengen', 'lab', 'potje', 'ziekenhuis', 'lever']","['Ik heb de ontlasting net ingeleverd', 'Verder heb ik ontlasting ingeleverd.', 'Ik heb maandag nog ontlasting ingeleverd.']"
40,361,40_moe_vermoeidheid_vermoeid_energie,"['moe', 'vermoeidheid', 'vermoeid', 'energie', 'slaap', 'voel', 'slapen', 'slap', 'merk', 'uitgeput']","['Weinig energie en moe.', 'Ben wel wat moe/weinig energie maar dat kan ook door de hitte zijn he..  [PERSOON]', 'Beste,   De laatste tijd heb ik weinig energie en voel ik me vaak moe.']"
41,400,41_ontlasting_waterige_dun_dunne,"['ontlasting', 'waterige', 'dun', 'dunne', 'vaste', 'diarree', 'hard', 'waterdun', 'waterig', 'water']","['sinds 3 dagen heb ik geen ontlasting.', 'De ontlasting is natter maar wel elastischer aan het worden.', 'Heb wel een pluiziger ontlasting.']"
42,243,42_uitslag_ontlasting_bekend_onderzoek,"['uitslag', 'ontlasting', 'bekend', 'onderzoek', 'ingeleverd', 'informeren', 'resultaten', 'hallo', 'mailen', 'kweek']","['Hoe is de uitslag van de ontlasting?', 'Was de uitslag van de ontlasting ook al binnen ?', '[PERSOON] en [PERSOON],  Is de uitslag van de ontlasting misschien al binnen?']"
43,241,43_bereikbaar_telefoonnummer_nummer_telefonisch,"['bereikbaar', 'telefoonnummer', 'nummer', 'telefonisch', 'bereiken', 'hele', 'morgen', 'bellen', 'telefoon', 'beschikbaar']","['Ben zelf niet altijd bereikbaar.', 'Ik ben altijd bereikbaar op [ID] [PERSOON]', 'Ja ik ben bereikbaar.']"
44,329,44_sorry_excuses_late_hallo,"['sorry', 'excuses', 'late', 'hallo', 'ongemak', 'hoi', 'vragen', 'lastig', 'vele', 'persoonpersoon']","['Sorry [PERSOON].', 'Hoi [PERSOON], Sorry voor de storing!', 'Sorry dat ik er nu pas naar vraag.']"
45,287,45_waarde_waardes_hoog_waarden,"['waarde', 'waardes', 'hoog', 'waarden', 'verhoogd', 'norm', 'valt', 'leverwaardes', 'leverwaarde', 'gemeten']","['Zo ja, wat zijn deze waardes?', 'mijn waardes zijn nu 139.', 'Zo ja, wat zijn daar de waardes van geweest?']"
46,287,46_groetjes_mvg_groeten_groet,"['groetjes', 'mvg', 'groeten', 'groet', 'mvrgr', 'hum', 'paffen', 'bvd', 'swinkels', 'beckers']","['groetjes [PERSOON]  [PERSOON]', 'Tot maandag en groetjes [PERSOON]', 'Groetjes,  [PERSOON].']"
47,272,47_vraag_vraagje_vragen_vraagjes,"['vraag', 'vraagje', 'vragen', 'vraagjes', 'daarnaast', 'tweetal', 'goedemiddag', 'stellen', 'goedenavond', 'hallo']","['Hallo, Ik heb een vraagje.', 'Hallo,  Ik heb een vraagje.', 'Hallo, ik heb een vraagje.']"
48,253,48_ibd_ibdcoach_periodieke_team,"['ibd', 'ibdcoach', 'periodieke', 'team', 'vragenlijst', 'sessie', 'bericht', 'beste', 'vullen', 'inloggen']","['Hallo IBD Coach, ik heb op 18 oktober j.l.', 'Beste ibd coach,  Op 7 aug.j.l.', 'Mag via de IBD-coach.']"
49,267,49_recept_nieuw_herhaal_krijgen,"['recept', 'nieuw', 'herhaal', 'krijgen', 'sturen', 'recepten', 'aub', 'uitschrijven', 'herhaalrecept', 'zorginstelling']","['Als dat zo is zou ik dan een nieuw recept mogen?', 'Kunnen jullie een recept voor mij maken?', 'Kunnen jullie het recept a.u.b. z.s.m.']"
50,340,50_ontvangen_heden_bericht_brief,"['ontvangen', 'heden', 'bericht', 'brief', 'gekregen', 'gestuurd', 'email', 'mail', 'helaas', 'uitnodiging']","['Tot op heden heb ik geen reactie mogen ontvangen.', 'helaas tot heden geen reactie ontvangen.', 'Ik heb nog geen bericht ontvangen.']"
51,198,51_apotheek_locatie_zorginstelling_fax,"['apotheek', 'locatie', 'zorginstelling', 'fax', 'telefoonnummer', 'apotheekderrein', 'margraten', 'service', 'jaj', 'emailadres']","['Apotheek [LOCATIE].', 'De apotheek is inmiddels niet meer in De [LOCATIE].', 'Ps: apotheek [LOCATIE]']"
52,368,52_hoor_graag_hoop_antwoord,"['hoor', 'graag', 'hoop', 'antwoord', 'duidelijkheid', 'tegemoet', 'snel', 'horen', 'helpen', 'hopelijk']","['Ik hoor het heel graag.', 'Graag hoor ik van jullie!', 'Ik hoor het graag van u.']"
53,207,53_paracetamol_tramadol_pijnstillers_helpt,"['paracetamol', 'tramadol', 'pijnstillers', 'helpt', 'pijn', 'morfine', 'pijnstiller', 'ibuprofen', 'diclofenac', 'gebruik']","['En is er, buiten paracetamol, iets tegen de pijn te doen?', '[PERSOON] iedere dag vier paracetamol van 500mg.', 'mag ik paracetamol/ibubrofen?']"
54,264,54_apotheek_recept_ontvangen_zojuist,"['apotheek', 'recept', 'ontvangen', 'zojuist', 'herhaal', 'opgehaald', 'leverbaar', 'gebeld', 'meegekregen', 'gekregen']","['Nu is het recept nog niet binnen bij de apotheek.', 'Recept is nog niet bij de apotheek?', 'Er was echter geen recept bij de apotheek.']"
55,314,55_ziekenhuis_locatie_opgenomen_werk,"['ziekenhuis', 'locatie', 'opgenomen', 'werk', 'ontslagen', 'behandeling', 'patient', 'the', 'lig', 'komen']","['Het was niet het ziekenhuis zelf.', 'Dit ga ik nu doen in het [ZIEKENHUIS].', 'Moet ik dan naar het ziekenhuis.']"
56,331,56_fijn_horen_prima_blij,"['fijn', 'horen', 'prima', 'blij', 'nieuws', 'goed', 'helemaal', 'duidelijk', 'fantastisch', 'succes']","['Dat is fijn om te horen.', 'Ah fijn om te horen!!', 'Fijn om te horen.']"
57,319,57_darmen_darmklachten_diarree_last,"['darmen', 'darmklachten', 'diarree', 'last', 'darm', 'diaree', 'onrustig', 'rustig', 'laatste', 'voel']","['Ik heb weer last van mijn darmen.', 'Ik heb sinds een week of twee/drie meer last van mijn darmen.', 'Ik heb geen last van mijn darmen.']"
58,222,58_uitslagen_bekend_bloed_ontlasting,"['uitslagen', 'bekend', 'bloed', 'ontlasting', 'uitslag', 'bloeduitslagen', 'resultaten', 'weten', 'bloedonderzoek', 'ingeleverd']","['Hallo [PERSOON], Zijn de uitslagen van bloed en ontlasting al bekend?', 'En is mijn bloed en of ontlasting uitslagen al bekend.', 'Zijn de uitslagen van bloed en ontlasting al bekend?']"
59,158,59_purinethol_nieuw_recept_herhaalrecept,"['purinethol', 'nieuw', 'recept', 'herhaalrecept', 'aanvragen', 'allopurinol', 'apotheek', 'puri', 'bestellen', 'nethol']","['Dat is purinethol 50mg naar apotheek de [LOCATIE].', 'Hi, kunnen jullie een nieuw recept voor purinethol naar de apotheek in [LOCATIE] sturen?', 'Beste,  Graag zou ik een nieuw recept krijgen van purinethol.']"
60,216,60_antibiotica_kuur_antibioticakuur_voorgeschreven,"['antibiotica', 'kuur', 'antibioticakuur', 'voorgeschreven', 'bacterie', 'antibioticum', 'gekregen', 'ciprofloxacine', 'infectie', 'doxycycline']","['Ze hebben mij daar een antibiotica kuur voorgeschreven.', 'Hoi [PERSOON],  ik ben bij de huisarts geweest en heb een antibiotica kuur van 5 dagen gekregen.', 'Nee geen antibiotica kuur gehad.']"
61,299,61_klysmas_klysma_schuimklysmas_loperamide,"['klysmas', 'klysma', 'schuimklysmas', 'loperamide', 'gebruikt', 'vezels', 'movicolon', 'metamucil', 'psylliumvezels', 'gebruiken']","['Ik heb mijn klysmas weer en neem deze vandaag weer in.', 'Ik heb nu geen klysmas meer.', 'Moet ik dan nog klysmas gebruiken ?']"
62,284,62_risico_risicogroep_corona_werken,"['risico', 'risicogroep', 'corona', 'werken', 'werk', 'coronavirus', 'ziek', 'maatregelen', 'thuis', 'virus']","['Dus ik val wel onder de risicogroep, maar omdat het nu allemaal rustiger is qua corona kan ik gewoon weer werken op een bso?', 'Of val ik niet meer onder de risicogroep.', 'Ik maak me een beetje zorgen omdat ik onder de risicogroep val door mijn medicatie.']"
63,193,63_darmonderzoek_onderzoek_darmkanker_bevolkingsonderzoek,"['darmonderzoek', 'onderzoek', 'darmkanker', 'bevolkingsonderzoek', 'gepland', 'maagonderzoek', 'narcose', 'darm', 'sedatie', 'roesje']","['Beste,   Afgelopen vrijdag heb ik een darmonderzoek gehad.', 'Ook al heb ik dan het darmonderzoek nog niet gehad?', '9 september heb ik een darmonderzoek.']"
64,277,64_zorgen_ongerust_moedeloos_echt,"['zorgen', 'ongerust', 'moedeloos', 'echt', 'bang', 'voel', 'begin', 'geschrokken', 'langzaam', 'serieus']","['En maak me toch wel wat zorgen.', 'Daar maak ik me dan zorgen over.', 'Ik maak me erg veel zorgen.']"
65,187,65_advies_adviseren_adviezen_tips,"['advies', 'adviseren', 'adviezen', 'tips', 'graag', 'raad', 'aanraden', 'raden', 'hiermee', 'adviseert']","['Graag uw advies.', 'Graag jullie advies over wat te doen.', 'Graag uw advies hierin.']"
66,153,66_hoor_graag_groetjes_groet,"['hoor', 'graag', 'groetjes', 'groet', 'vriendelijke', 'alvast', 'mvg', 'mvrgr', 'groeten', 'voorbaat']","['Ik hoor graag van jullie  [PERSOON]', 'Ik hoor graag van u.  Vr.gr.', 'Ik hoor t graag   M vr gr [PERSOON] [PERSOON]']"
67,149,67_snelle_reactie_bedankt_dank,"['snelle', 'reactie', 'bedankt', 'dank', 'antwoord', 'reageren', 'dankjewel', 'hartelijk', 'hulp', 'handelen']","['Zal ik doen, heel erg bedankt voor de snelle reactie!', 'Bedankt voor de snelle reactie!', 'Heel erg bedankt voor de snelle reactie.']"
68,131,68_thiosix_herhaalrecept_nieuw_recept,"['thiosix', 'herhaalrecept', 'nieuw', 'recept', 'calcium', 'apotheek', 'uitschrijven', 'tabletten', 'kauwtabletten', 'aub']","['Is het mogelijk nog een recept te krijgen voor de thiosix?', 'Goedemorgen, Kunnen jullie een nieuw recept maken voor de thiosix?', 'Hoi [PERSOON] & [PERSOON],  Mijn Thiosix 10 mg is bijna op.']"
69,181,69_vragenlijst_invullen_ingevuld_vullen,"['vragenlijst', 'invullen', 'ingevuld', 'vullen', 'vragenlijsten', 'periodieke', 'vragen', 'gezondheidscheck', 'antwoorden', 'check']","['Vragenlijst ingevuld.', 'Ja, ik heb een vragenlijst ingevuld.', 'Ik kan niet verder met het invullen van de vragenlijst']"
70,137,70_snelle_reactie_beste_dank,"['snelle', 'reactie', 'beste', 'dank', 'bedankt', 'antwoord', 'terugkoppeling', 'uitleg', 'hartelijk', 'informatie']","['Beste [PERSOON], dank voor de snelle reactie!', 'Beste [PERSOON],  Dank voor uw snelle reactie.', 'Beste [PERSOON],  Dank voor uw snelle reactie!!!']"
71,199,71_adres_locatie_verhuisd_woon,"['adres', 'locatie', 'verhuisd', 'woon', 'emailadres', 'verhuizen', 'oude', 'verhuizing', 'mailadres', 'gewijzigd']","['Het nieuwe adres is [LOCATIE], [LOCATIE].', 'Adres is [LOCATIE]/A1, [LOCATIE].', 'Mijn adres is: [LOCATIE]-2  [LOCATIE].']"
72,191,72_bericht_dank_bedankt_hoi,"['bericht', 'dank', 'bedankt', 'hoi', 'antwoord', 'info', 'dankjewel', 'hallo', 'dankuwel', 'hartelijk']","['Hoi [PERSOON],  Dank voor je bericht.', 'Hoi [PERSOON],  Dank je wel voor je bericht.', 'Hoi [PERSOON], dank je wel voor je bericht.']"
73,260,73_hiermee_hieraan_oplossen_wijsheid,"['hiermee', 'hieraan', 'oplossen', 'wijsheid', 'weet', 'beste', 'ondernemen', 'eraan', 'vervolgstap', 'vraag']","['Wat kunnen we hieraan doen?', 'Als dat zo is wat kan ik of kunnen wij hieraan doen?', 'Hoe kunnen wij dit het beste oplossen?']"
74,289,74_zetpillen_tabletten_pillen_voorraad,"['zetpillen', 'tabletten', 'pillen', 'voorraad', 'stuks', 'doosje', 'medicijnen', 'zakjes', 'cortiment', 'heen']","['Mijn tabletten zijn bijna op.', 'Nog 15 tabletten dan!', 'Deze tabletten zijn namelijk op.']"
75,173,75_dankjewel_dank_bedankt_voorbaat,"['dankjewel', 'dank', 'bedankt', 'voorbaat', 'dankje', 'hartelijk', 'oke', 'fijn', 'hoi', 'mvrgr']","['[PERSOON],  dank je wel!', 'Met dank, [PERSOON]', 'dankjewel [PERSOON]  dat zal ik zeker doen  bedankt.']"
76,186,76_datum_geboortedatum_vriendelijke_groet,"['datum', 'geboortedatum', 'vriendelijke', 'groet', 'geb', 'gebdatum', 'mvg', 'persoonlocatie', 'hpm', 'geboorte']","['Met vriendelijke groet,  [PERSOON] ([DATUM])', 'Met vriendelijke groet,   [PERSOON] [DATUM]', 'Met vriendelijke groet,  [PERSOON] [DATUM] [ID]']"
77,394,77_helaas_lukt_gebeurd_gelukt,"['helaas', 'lukt', 'gebeurd', 'gelukt', 'ophouden', 'heden', 'werk', 'houden', 'geval', 'functioneren']","['Dit is tot op heden nog steeds niet gebeurd.', 'Helaas is dat niet gebeurd.', 'Dit is helaas niet gebeurd.']"
78,202,78_bedankt_alvast_dank_hartelijk,"['bedankt', 'alvast', 'dank', 'hartelijk', 'dankjewel', 'oke', 'voorbaat', 'vriendelijk', 'hartstikke', 'super']","['Alvast bedankt!!', 'Alvast hartelijk bedankt!', 'Alvast hartelijk bedankt.']"
79,137,79_dermatoloog_dermatologie_doorverwijzing_verwijzing,"['dermatoloog', 'dermatologie', 'doorverwijzing', 'verwijzing', 'verwijsbrief', 'doorverwezen', 'huisarts', 'genomen', 'afspraak', 'haaruitval']","['Morgen ga ik wederom naar mijn dermatoloog!', 'Of naar de dermatoloog.', 'Ik moest toch naar dermatoloog.']"
80,282,80_gehoord_vernomen_vinden_wist,"['gehoord', 'vernomen', 'vinden', 'wist', 'helaas', 'terug', 'heden', 'verschil', 'vermeld', 'huis']","['Ik heb hier niets over gehoord.', 'Maar ik heb hier nog niks van gehoord.', 'Heb echter nog steeds niks van jullie gehoord.']"
