Topic,Count,Name,Representation,Representative_Docs
17,466,17_huis_buisje_thuis_potje,"['huis', 'buisje', 'thuis', 'potje', 'zakjes', 'gebruikt', 'voorraad', 'liggen', 'ingeleverd', 'laatste']",
18,236,18_zwanger_zwangerschap_bevallen_bevalling,"['zwanger', 'zwangerschap', 'bevallen', 'bevalling', 'geboren', 'baby', 'miskraam', 'dochter', 'kinderwens', 'verloskundige']",
19,292,19_eten_eet_gegeten_voeding,"['eten', 'eet', 'gegeten', 'voeding', 'eetlust', 'voedsel', 'probeer', 'slik', 'voedingsmiddelen', 'knoflook']",
20,267,20_vakantie_vertrek_reizen_weekend,"['vakantie', 'vertrek', 'reizen', 'weekend', 'buitenland', 'gaan', 'genieten', 'camping', 'rijden', 'weekje']",
21,247,21_voel_klachten_probleem_prima,"['voel', 'klachten', 'probleem', 'prima', 'goed', 'gelukkig', 'rest', 'gaat', 'last', 'ziek']",
22,282,22_infuus_duurt_periode_interval,"['infuus', 'duurt', 'periode', 'interval', 'duurde', 'alweer', 'schema', 'lang', 'running', 'quarantaine']",
23,324,23_diarree_diaree_slijm_buikpijn,"['diarree', 'diaree', 'slijm', 'buikpijn', 'water', 'krampen', 'dunne', 'waterdunne', 'waterige', 'overgeven']",
24,189,24_mri_scan_scans_gemaakt,"['mri', 'scan', 'scans', 'gemaakt', 'uitslag', 'dunne', 'dexa', 'bespreken', 'ingepland', 'kanker']",
25,198,25_antibiotica_kuur_antibioticakuur_probiotica,"['antibiotica', 'kuur', 'antibioticakuur', 'probiotica', 'bacterie', 'antibioticum', 'infectie', 'voorgeschreven', 'gekregen', 'blaasontsteking']",
26,338,26_apotheek_recept_faxen_locatie,"['apotheek', 'recept', 'faxen', 'locatie', 'sturen', 'nieuw', 'recepten', 'verstuurd', 'doorsturen', 'gestuurd']",
27,347,27_meld_zsm_prima_oke,"['meld', 'zsm', 'prima', 'oke', 'meedoen', 'ophalen', 'regel', 'trek', 'bereikbaar', 'bel']",
28,224,28_vaccin_vaccinatie_vaccinaties_vaccineren,"['vaccin', 'vaccinatie', 'vaccinaties', 'vaccineren', 'gevaccineerd', 'pfizer', 'astrazeneca', 'mensen', 'moderna', 'aanmerking']",
29,227,29_calprotectine_calpro_thuistest_test,"['calprotectine', 'calpro', 'thuistest', 'test', 'gedaan', 'calprosmart', 'zelftest', 'waarde', 'bepaling', 'meten']",
30,201,30_gebeld_belt_bellen_vragen,"['gebeld', 'belt', 'bellen', 'vragen', 'uwv', 'gesprek', 'spreken', 'persoonlijk', 'denkt', 'gaf']",
31,197,31_calprotectine_waarde_bekend_uitslag,"['calprotectine', 'waarde', 'bekend', 'uitslag', 'calproteine', 'gemeten', 'gestegen', 'hoog', 'gezakt', 'verhoogd']",
32,202,32_gehoord_vernomen_heden_ontvangen,"['gehoord', 'vernomen', 'heden', 'ontvangen', 'helaas', 'gekregen', 'bevestiging', 'kloppen', 'feedback', 'verwijzing']",
33,255,33_volgende_komende_vorige_weekje,"['volgende', 'komende', 'vorige', 'weekje', 'infuus', 'ingeleverd', 'aankomende', 'begin', 'wekelijks', 'uitstellen']",
34,243,34_operatie_chirurg_chirurgie_anesthesist,"['operatie', 'chirurg', 'chirurgie', 'anesthesist', 'geopereerd', 'scopie', 'tofacitinib', 'plaatsvinden', 'opereren', 'ingreep']",
35,315,35_absoluut_volhouden_trek_helaas,"['absoluut', 'volhouden', 'trek', 'helaas', 'lukt', 'voorkomen', 'doorgaan', 'houd', 'geval', 'helemaal']",
36,371,36_buikpijn_buik_darmen_last,"['buikpijn', 'buik', 'darmen', 'last', 'maag', 'pijn', 'buikkrampen', 'krampen', 'darmklachten', 'misselijk']",
37,193,37_onderzoek_onderzoeken_ontlastingsonderzoek_studie,"['onderzoek', 'onderzoeken', 'ontlastingsonderzoek', 'studie', 'meedoen', 'bevolkingsonderzoek', 'toestemming', 'gegevens', 'deelnemen', 'mee']",
38,235,38_gebeld_gemist_gemiste_telefoon,"['gebeld', 'gemist', 'gemiste', 'telefoon', 'telefoontje', 'helaas', 'oproep', 'nummer', 'sorry', 'bellen']",
39,156,39_dermatoloog_dermatologie_doorverwijzing_verwijzing,"['dermatoloog', 'dermatologie', 'doorverwijzing', 'verwijzing', 'oogarts', 'huid', 'verwijsbrief', 'doorverwezen', 'huiduitslag', 'verwijderen']",
40,159,40_snelle_reactie_antwoord_dank,"['snelle', 'reactie', 'antwoord', 'dank', 'bedankt', 'handelen', 'spoedige', 'reageert', 'hopende', 'hartelijk']",
41,165,41_endoscopie_afdeling_gepland_plaatsvinden,"['endoscopie', 'afdeling', 'gepland', 'plaatsvinden', 'staat', 'anesthesie', 'datum', 'voorbereiding', 'ingepland', 'functieafdeling']",
42,201,42_injectie_injecties_stelara_ustekinumab,"['injectie', 'injecties', 'stelara', 'ustekinumab', 'infusen', 'zetten', 'spuit', 'biologicals', 'volgende', 'gezet']",
43,154,43_apotheek_recept_ontvangen_fout,"['apotheek', 'recept', 'ontvangen', 'fout', 'zojuist', 'leverbaar', 'vergeten', 'aangekomen', 'zeggen', 'picoprep']",
44,306,44_doorgaan_mee_verstandig_hiermee,"['doorgaan', 'mee', 'verstandig', 'hiermee', 'stoppen', 'rekening', 'bedoeling', 'nodig', 'kastje', 'blijven']",
45,138,45_paracetamol_tramadol_helpt_ibuprofen,"['paracetamol', 'tramadol', 'helpt', 'ibuprofen', 'pijn', 'onderdrukken', 'pijnstiller', 'gepakt', 'pijnstillers', 'codeine']",
46,177,46_keel_mond_neus_keelpijn,"['keel', 'mond', 'neus', 'keelpijn', 'oor', 'hoesten', 'tong', 'hoest', 'oorontsteking', 'ontstoken']",
47,180,47_informatie_voldoende_info_hopende,"['informatie', 'voldoende', 'info', 'hopende', 'bekend', 'geinformeerd', 'hoogte', 'hoop', 'hiermee', 'ter']",
48,155,48_wacht_afwachten_wachten_geduld,"['wacht', 'afwachten', 'wachten', 'geduld', 'afwachting', 'geruststelling', 'oke', 'hopen', 'hoort', 'oproep']",
49,145,49_lab_biologicals_labformulieren_laboratorium,"['lab', 'biologicals', 'labformulieren', 'laboratorium', 'bureau', 'labformulier', 'biological', 'formulieren', 'potje', 'labbriefjes']",
50,207,50_bereikbaar_werk_middag_werken,"['bereikbaar', 'werk', 'middag', 'werken', 'ochtend', 'school', 'hele', 'half', 'lukken', 'vrije']",
51,156,51_mogelijk_optie_mogelijkheden_alternatief,"['mogelijk', 'optie', 'mogelijkheden', 'alternatief', 'alternatieven', 'termijn', 'indien', 'eventueel', 'hoor', 'korte']",
52,289,52_afspraak_plannen_inplannen_nieuwe,"['afspraak', 'plannen', 'inplannen', 'nieuwe', 'gemaakt', 'gepland', 'termijn', 'afspraken', 'ingepland', 'tijdstip']",
53,119,53_feestdagen_fijne_wensen_wens,"['feestdagen', 'fijne', 'wensen', 'wens', 'gezond', 'allereerst', 'prettige', 'gewenst', 'paasdagen', 'alvast']",
54,169,54_maal_keer_gemiddeld_daags,"['maal', 'keer', 'gemiddeld', 'daags', 'volle', 'frequentie', 'ontlastingsfrequentie', 'normaal', 'ene', 'minstens']",
55,140,55_gewicht_kilo_afgevallen_weeg,"['gewicht', 'kilo', 'afgevallen', 'weeg', 'gewichtsverlies', 'afvallen', 'gram', 'verliezen', 'weegt', 'eet']",
56,129,56_corona_positief_coronatest_getest,"['corona', 'positief', 'coronatest', 'getest', 'negatief', 'maatregelen', 'milde', 'coronavrij', 'perikelen', 'quarantaine']",
57,140,57_hoor_graag_brandend_her,"['hoor', 'graag', 'brandend', 'her', 'lezen', 'voorkeur', 'originele', 'oke', 'fijn', 'vinden']",
58,117,58_reactie_bedankt_alvast_dank,"['reactie', 'bedankt', 'alvast', 'dank', 'reaktie', 'hartelijk', 'dankjewel', 'voorbaat', 'uitzagen', 'reacties']",
59,166,59_werk_werken_werkgever_baan,"['werk', 'werken', 'werkgever', 'baan', 'thuis', 'onderwijs', 'fulltime', 'uren', 'zorg', 'kinderdagverblijf']",
60,155,60_app_telefoon_downloaden_gsm,"['app', 'telefoon', 'downloaden', 'gsm', 'ondersteund', 'scannen', 'iphone', 'code', 'telefoons', 'competentiecentrum']",
61,126,61_griep_griepprik_buikgriep_griepspuit,"['griep', 'griepprik', 'buikgriep', 'griepspuit', 'griepklachten', 'ziek', 'jaarlijkse', 'griepverschijnselen', 'heftige', 'halen']",
62,201,62_uitslag_uitslagen_bekend_resultaten,"['uitslag', 'uitslagen', 'bekend', 'resultaten', 'hiervan', 'daarvan', 'gevolgen', 'effect', 'onverwachts', 'resultaat']",
63,135,63_ibd_ibdcoach_team_sessie,"['ibd', 'ibdcoach', 'team', 'sessie', 'periodieke', 'mijnbiologicalcoach', 'procedure', 'vragenlijst', 'vragen', 'afmelden']",
64,145,64_advies_adviseren_graag_raad,"['advies', 'adviseren', 'graag', 'raad', 'tips', 'adviseert', 'hiermee', 'boosterprik', 'kinderen', 'manier']",
65,127,65_waardes_waarde_waarden_norm,"['waardes', 'waarde', 'waarden', 'norm', 'gedaald', 'gemeten', 'goed', 'allemaal', 'benieuwd', 'oplopen']",
66,127,66_ijzer_ijzerinfuus_ijzergehalte_laag,"['ijzer', 'ijzerinfuus', 'ijzergehalte', 'laag', 'ijzertekort', 'tekort', 'magnesium', 'ijzertabletten', 'gecontroleerd', 'geprikt']",
67,209,67_vervelend_echt_vind_gaat,"['vervelend', 'echt', 'vind', 'gaat', 'goed', 'slecht', 'moedeloos', 'voelt', 'vertrouwen', 'lekker']",
68,209,68_morgen_morgenvroeg_ophalen_vandaag,"['morgen', 'morgenvroeg', 'ophalen', 'vandaag', 'langs', 'morgenochtend', 'inleveren', 'kom', 'vanmiddag', 'breng']",
69,260,69_apotheek_ophalen_halen_locatie,"['apotheek', 'ophalen', 'halen', 'locatie', 'ziekenhuis', 'afhalen', 'opgehaald', 'voorraad', 'haal', 'apotheker']",
70,173,70_crp_verhoogd_waarde_verhoging,"['crp', 'verhoogd', 'waarde', 'verhoging', 'hoog', 'stijgen', 'ontstekingswaarden', 'cijfers', 'ontstekingswaarde', 'gestegen']",
71,118,71_vitamine_vitamines_vitaminen_multivitamine,"['vitamine', 'vitamines', 'vitaminen', 'multivitamine', 'calcium', 'foliumzuur', 'vit', 'ijzer', 'mineralen', 'floradix']",
72,180,72_formulieren_formulier_toesturen_opsturen,"['formulieren', 'formulier', 'toesturen', 'opsturen', 'benodigde', 'sturen', 'opgestuurd', 'potje', 'papieren', 'balie']",
73,187,73_darmen_buikpijn_rustig_rustiger,"['darmen', 'buikpijn', 'rustig', 'rustiger', 'darm', 'gelukkig', 'voel', 'buik', 'darmklachten', 'energie']",
74,119,74_vedolizumab_vedoluzimab_hyrimoz_infuus,"['vedolizumab', 'vedoluzimab', 'hyrimoz', 'infuus', 'entyvio', 'remsima', 'vedoluzomab', 'medicijnspiegel', 'geplend', 'spiegel']",
75,168,75_uitslag_bekend_uitslagen_ingeleverd,"['uitslag', 'bekend', 'uitslagen', 'ingeleverd', 'goedemorgen', 'ontlasting', 'goedemiddag', 'resultaten', 'botscan', 'informeren']",
76,173,76_arts_huisarts_dokter_doorgekregen,"['arts', 'huisarts', 'dokter', 'doorgekregen', 'ontvangen', 'endoscopie', 'vergeten', 'afdeling', 'gebeld', 'verpleegkundige']",
77,163,77_weet_verkeerd_begrepen_snap,"['weet', 'verkeerd', 'begrepen', 'snap', 'begrijp', 'wist', 'idee', 'verwarrend', 'sorry', 'onduidelijk']",
78,178,78_moe_vermoeid_energie_vermoeidheid,"['moe', 'vermoeid', 'energie', 'vermoeidheid', 'uitgeput', 'extreem', 'voel', 'doodmoe', 'moeheid', 'merk']",
79,279,79_bespreken_overleggen_gesprek_overleg,"['bespreken', 'overleggen', 'gesprek', 'overleg', 'belafspraak', 'besproken', 'discussie', 'vragen', 'duidelijkheid', 'wellicht']",
80,99,80_reumatoloog_reuma_reumatologie_artrose,"['reumatoloog', 'reuma', 'reumatologie', 'artrose', 'reumatische', 'gewrichtsklachten', 'verwijzing', 'crohn', 'knie', 'fibromyalgie']",
81,147,81_moeite_medewerking_bedankt_hulp,"['moeite', 'medewerking', 'bedankt', 'hulp', 'dank', 'alvast', 'dankjewel', 'hartelijk', 'hartstikke', 'steun']",
82,160,82_beter_verbetering_gaat_gelukkig,"['beter', 'verbetering', 'gaat', 'gelukkig', 'veranderd', 'verbeterd', 'stuk', 'verschil', 'makkelijker', 'hoop']",
83,149,83_beter_voelde_voel_voelen,"['beter', 'voelde', 'voel', 'voelen', 'stuk', 'gelukkig', 'ging', 'rust', 'verminderd', 'gaat']",
84,95,84_spiegel_ustekinumab_spiegels_prikken,"['spiegel', 'ustekinumab', 'spiegels', 'prikken', 'geprikt', 'bekend', 'humira', 'uitslag', 'dalspiegel', 'mailen']",
85,115,85_afspraken_afspraak_gemaakt_gepland,"['afspraken', 'afspraak', 'gemaakt', 'gepland', 'uitnodiging', 'ontvangen', 'staan', 'nieuwe', 'vervolgafspraak', 'gekregen']",
86,94,86_pentasa_herhaalrecept_granulaat_recept,"['pentasa', 'herhaalrecept', 'granulaat', 'recept', 'sachet', 'aanvragen', 'nieuw', 'metoject', 'herhaal', 'aub']",
87,144,87_hiervan_uitslag_uitslagen_resultaten,"['hiervan', 'uitslag', 'uitslagen', 'resultaten', 'benieuwd', 'weten', 'vernemen', 'doorgeven', 'about', 'results']",
88,124,88_zorgen_bang_ongerust_angst,"['zorgen', 'bang', 'ongerust', 'angst', 'begin', 'schrok', 'best', 'beangstigend', 'eng', 'hierdoor']",
89,165,89_verstuurd_sturen_opsturen_toesturen,"['verstuurd', 'sturen', 'opsturen', 'toesturen', 'tegenbericht', 'post', 'opgestuurd', 'mailen', 'toegestuurd', 'wilt']",
90,118,90_groeten_vriendelijke_alvast_groet,"['groeten', 'vriendelijke', 'alvast', 'groet', 'voorbaat', 'bedankt', 'dank', 'datum', 'siao', 'hartelijk']",
91,92,91_antwoord_dank_bedankt_hartelijk,"['antwoord', 'dank', 'bedankt', 'hartelijk', 'uitleg', 'toelichting', 'merci', 'begrip', 'duidelijke', 'antwoorden']",
92,144,92_verkouden_koorts_verkoudheid_keelpijn,"['verkouden', 'koorts', 'verkoudheid', 'keelpijn', 'koud', 'grieperig', 'hoesten', 'hoest', 'koude', 'lichte']",
93,112,93_hoofdpijn_duizelig_migraine_hoofd,"['hoofdpijn', 'duizelig', 'migraine', 'hoofd', 'vermoeidheid', 'moe', 'zenuwpijn', 'gevoel', 'licht', 'erge']",
94,122,94_groetjes_groet_vriendelijke_hoor,"['groetjes', 'groet', 'vriendelijke', 'hoor', 'groeten', 'graag', 'geb', 'verneem', 'partner', 'geachte']",
95,190,95_gebeurd_heden_gelukt_weet,"['gebeurd', 'heden', 'gelukt', 'weet', 'gewenste', 'daarvan', 'uitslag', 'aankomen', 'helaas', 'plan']",
96,119,96_maanden_maand_maandelijks_jaar,"['maanden', 'maand', 'maandelijks', 'jaar', 'ingevuld', 'half', 'vragenlijst', 'maandelijkse', 'leeftijd', 'controle']",
97,95,97_adres_verhuisd_locatie_verhuizen,"['adres', 'verhuisd', 'locatie', 'verhuizen', 'oude', 'gewijzigd', 'verhuist', 'wonen', 'postcode', 'juiste']",
98,93,98_voorbaat_dank_hartelijk_alvast,"['voorbaat', 'dank', 'hartelijk', 'alvast', 'waardeer', 'handelen', 'dankje', 'hartelijke', 'neemt', 'groot']",
99,142,99_huid_gezicht_jeuk_droge,"['huid', 'gezicht', 'jeuk', 'droge', 'rode', 'vlekken', 'acne', 'wondjes', 'bultjes', 'eczeem']",
100,85,100_urine_nier_uroloog_kweek,"['urine', 'nier', 'uroloog', 'kweek', 'urinekweek', 'nierfunctie', 'urineweginfectie', 'gecontroleerd', 'infectie', 'blaasontsteking']",
101,84,101_info_informatie_bedankt_dank,"['info', 'informatie', 'bedankt', 'dank', 'hartelijk', 'gegevens', 'dankjewel', 'oke', 'vriendelijk', 'alstublieft']",
102,89,102_verzekering_zorgverzekering_aanvraag_zorgverzekeraar,"['verzekering', 'zorgverzekering', 'aanvraag', 'zorgverzekeraar', 'vergoed', 'kosten', 'medisch', 'hypotheek', 'gezondheidsverklaring', 'risico']",
103,136,103_ontvangen_mail_brief_gestuurd,"['ontvangen', 'mail', 'brief', 'gestuurd', 'email', 'heden', 'bericht', 'melding', 'post', 'helaas']",
104,173,104_gepland_eind_begin_staat,"['gepland', 'eind', 'begin', 'staat', 'controle', 'staan', 'afspraak', 'jaar', 'poli', 'infuus']",
105,91,105_pentasa_pentaza_korrels_zetpillen,"['pentasa', 'pentaza', 'korrels', 'zetpillen', 'gram', 'granulaat', 'gebruik', 'mesalazine', 'savonds', 'compact']",
106,134,106_apotheek_zorginstelling_locatie_provincie,"['apotheek', 'zorginstelling', 'locatie', 'provincie', 'jaj', 'derrein', 'telefoonnummer', 'glacisweg', 'fax', 'service']",
107,118,107_anus_vagina_endeldarm_aambeien,"['anus', 'vagina', 'endeldarm', 'aambeien', 'abces', 'branderig', 'pijnlijke', 'pijnlijk', 'bult', 'gebied']",
108,267,108_wilde_melden_doorgeven_doorgegeven,"['wilde', 'melden', 'doorgeven', 'doorgegeven', 'dacht', 'weten', 'reminder', 'genoteerd', 'oeps', 'woorden']",
109,154,109_spuiten_spuit_vloeistof_zetten,"['spuiten', 'spuit', 'vloeistof', 'zetten', 'liter', 'leveren', 'gezet', 'granulaat', 'infuus', 'buisje']",
110,85,110_dietiste_dieet_voeding_letten,"['dietiste', 'dieet', 'voeding', 'letten', 'afvallen', 'bijvoeding', 'nutridrink', 'glutenvrij', 'machtiging', 'volgen']",
111,98,111_colitis_ulcerosa_colitus_collitis,"['colitis', 'ulcerosa', 'colitus', 'collitis', 'symptomen', 'ulserosa', 'pancreatitis', 'diagnose', 'vermoeden', 'ziekte']",
112,87,112_gynaecoloog_gyneacoloog_gynaecologie_verloskundige,"['gynaecoloog', 'gyneacoloog', 'gynaecologie', 'verloskundige', 'verwijzing', 'behandeld', 'echo', 'doorverwezen', 'kindje', 'uroloog']",
113,82,113_vit_laag_foliumzuur_injectie,"['vit', 'laag', 'foliumzuur', 'injectie', 'eff', 'injecties', 'ampullen', 'kalium', 'klaargelegd', 'waarde']",
114,80,114_hoor_vernemen_bvd_gaarne,"['hoor', 'vernemen', 'bvd', 'gaarne', 'meekan', 'schuldig', 'liefs', 'geluid', 'oren', 'gehoor']",
115,98,115_sorry_excuses_late_ongemak,"['sorry', 'excuses', 'late', 'ongemak', 'lastig', 'spijt', 'overlast', 'berichtje', 'laat', 'jammer']",
116,85,116_drinken_drink_liter_water,"['drinken', 'drink', 'liter', 'water', 'alcohol', 'gedronken', 'glas', 'drankje', 'vocht', 'moviprep']",
117,128,117_consult_telefonisch_telefonische_omzetten,"['consult', 'telefonisch', 'telefonische', 'omzetten', 'afspraak', 'gesprek', 'mogelijk', 'omgezet', 'plannen', 'contact']",
118,90,118_stress_rol_spanning_periode,"['stress', 'rol', 'spanning', 'periode', 'relatie', 'enorm', 'stressvolle', 'vader', 'werk', 'verkeer']",
119,71,119_purinethol_nethol_puri_nieuw,"['purinethol', 'nethol', 'puri', 'nieuw', 'aanvragen', 'recept', 'bestellen', 'voorraad', 'allopurinol', 'voorraadje']",
120,172,120_opgelost_vanzelf_beclametason_houdbaarheidsdatum,"['opgelost', 'vanzelf', 'beclametason', 'houdbaarheidsdatum', 'hopen', 'hopelijk', 'sloeg', 'ineens', 'gestopt', 'loopt']",
121,63,121_cardioloog_hart_hartkloppingen_overslagen,"['cardioloog', 'hart', 'hartkloppingen', 'overslagen', 'vaatcentrum', 'moeheid', 'hartfilmpje', 'cardiologen', 'afwijkingen', 'extreme']",
122,88,122_koorts_koortslip_ziek_voel,"['koorts', 'koortslip', 'ziek', 'voel', 'verhoging', 'gelukkig', 'zwelling', 'hoofdpijn', 'zolang', 'doorgebroken']",
123,112,123_akkoord_klopt_duidelijk_okay,"['akkoord', 'klopt', 'duidelijk', 'okay', 'bedoel', 'begrijpt', 'bevestiging', 'bevestigen', 'helemaal', 'correct']",
124,81,124_hieraan_hiermee_helpen_eraan,"['hieraan', 'hiermee', 'helpen', 'eraan', 'probleem', 'mee', 'verhelpen', 'ertegen', 'hiertegen', 'kunnnen']",
125,183,125_gebeld_telefonisch_contact_vandaag,"['gebeld', 'telefonisch', 'contact', 'vandaag', 'gisteren', 'telefonische', 'vanmorgen', 'consult', 'bel', 'goedemorgen']",
126,92,126_toilet_toiletpapier_slijm_erbij,"['toilet', 'toiletpapier', 'slijm', 'erbij', 'bloed', 'papier', 'soms', 'verlies', 'bloedverlies', 'zit']",
127,77,127_bericht_berichtje_bedankt_dank,"['bericht', 'berichtje', 'bedankt', 'dank', 'dankjewel', 'berichten', 'danke', 'hartelijk', 'voort', 'goeie']",
128,74,128_snelle_reactie_dankjewel_bedankt,"['snelle', 'reactie', 'dankjewel', 'bedankt', 'antwoord', 'hoi', 'dank', 'hallo', 'reageren', 'befankt']",
129,91,129_vraagje_vraag_vraagjes_daarnaast,"['vraagje', 'vraag', 'vraagjes', 'daarnaast', 'vragen', 'scopie', 'wek', 'korte', 'dingetje', 'marij']",
130,135,130_oorzaak_reden_uitleggen_verschil,"['oorzaak', 'reden', 'uitleggen', 'verschil', 'vreemd', 'elkaar', 'verklaring', 'hiervan', 'mee', 'komt']",
131,63,131_coronavirus_virus_corona_besmetting,"['coronavirus', 'virus', 'corona', 'besmetting', 'dichterbij', 'weerstand', 'getest', 'maatregelen', 'sterkte', 'risico']",
132,182,132_vanmorgen_gisteren_ochtend_vanochtend,"['vanmorgen', 'gisteren', 'ochtend', 'vanochtend', 'gespoten', 'vandaag', 'heftig', 'wakker', 'gister', 'gedaan']",
133,158,133_gepland_scopie_infuus_staat,"['gepland', 'scopie', 'infuus', 'staat', 'planning', 'stelera', 'eind', 'volgende', 'ingeleverd', 'entyvio']",
134,62,134_oke_prima_dank_dankjewel,"['oke', 'prima', 'dank', 'dankjewel', 'okay', 'bedankt', 'duidelijk', 'helemaal', 'orde', 'klopt']",
135,80,135_thiosix_herhaalrecept_calcium_nieuw,"['thiosix', 'herhaalrecept', 'calcium', 'nieuw', 'recept', 'uitschrijven', 'apotheek', 'kauwtabletten', 'artsen', 'svp']",
136,55,136_beclometason_zetpillen_beclomethason_beclametason,"['beclometason', 'zetpillen', 'beclomethason', 'beclametason', 'duspetal', 'pentasa', 'mezavant', 'supp', 'gebruik', 'bloedverlies']",
137,158,137_verwachten_inplannen_gepland_duurt,"['verwachten', 'inplannen', 'gepland', 'duurt', 'lang', 'ingepland', 'plannen', 'termijn', 'controle', 'duren']",
138,72,138_foto_bestand_bijgevoegd_bijgaand,"['foto', 'bestand', 'bijgevoegd', 'bijgaand', 'stuur', 'groot', 'lukte', 'blaasje', 'fotos', 'bijvoegen']",
139,63,139_much_thank_very_you,"['much', 'thank', 'very', 'you', 'voorbaat', 'hartelijk', 'vriendelijk', 'dank', 'bedankt', 'hulp']",
140,158,140_aanstaande_donderdagochtend_komende_infuus,"['aanstaande', 'donderdagochtend', 'komende', 'infuus', 'inloop', 'aankomende', 'weekend', 'spuit', 'scopie', 'beginnen']",
141,54,141_allergische_allergie_tabletje_geslikt,"['allergische', 'allergie', 'tabletje', 'geslikt', 'intolerantie', 'maandagavond', 'reactie', 'tabletjes', 'melatonine', 'allergietest']",
142,173,142_mail_post_email_sturen,"['mail', 'post', 'email', 'sturen', 'mailtje', 'verzonden', 'emailadres', 'adres', 'fax', 'gestuurd']",
143,64,143_chew_calci_omeprazol_originele,"['chew', 'calci', 'omeprazol', 'originele', 'calchi', 'forlax', 'sulfasalazine', 'kauwtablet', 'tablet', 'noodzaak']",
144,124,144_wakker_nacht_vannacht_slapen,"['wakker', 'nacht', 'vannacht', 'slapen', 'pijn', 'nachts', 'krampen', 'bed', 'gisteravond', 'nachten']",
145,93,145_bericht_dank_beste_bedankt,"['bericht', 'dank', 'beste', 'bedankt', 'medewerker', 'hartelijk', 'ster', 'mail', 'afmelding', 'jewel']",
146,100,146_maandagmiddag_aanstaande_prima_haal,"['maandagmiddag', 'aanstaande', 'prima', 'haal', 'opperde', 'inleiding', 'simponie', 'kortdag', 'gerekend', 'chron']",
147,58,147_horen_fijn_gerust_sinaasappel,"['horen', 'fijn', 'gerust', 'sinaasappel', 'gesteld', 'adequaat', 'goed', 'geweldig', 'lief', 'smaak']",
148,165,148_herhaalrecept_psylliumvezels_nieuw_azathioprine,"['herhaalrecept', 'psylliumvezels', 'nieuw', 'azathioprine', 'recept', 'tablet', 'daags', 'pillen', 'tabletten', 'compres']",
