Topic,Count,Name,Representation,Representative_Docs
20,438,20_alvast_bedankt_moeite_dank,"['alvast', 'bedankt', 'moeite', 'dank', 'hartelijk', 'dankjewel', 'vriendelijk', 'much', 'hulp', 'thank']",
21,540,21_datum_middag_gepland_laat,"['datum', 'middag', 'gepland', 'laat', 'half', 'ochtend', 'tijdstip', 'morgen', 'prima', 'staat']",
22,283,22_vraag_vraagje_vragen_vraagjes,"['vraag', 'vraagje', 'vragen', 'vraagjes', 'tweetal', 'daarnaast', 'vandaar', 'stellen', 'aantal', 'navragen']",
23,381,23_beter_gaat_slechter_vanzelf,"['beter', 'gaat', 'slechter', 'vanzelf', 'ging', 'rustig', 'erger', 'geworden', 'begint', 'slecht']",
24,356,24_buik_onderbuik_pijn_bovenbuik,"['buik', 'onderbuik', 'pijn', 'bovenbuik', 'rug', 'opgezette', 'links', 'onderrug', 'ribben', 'rechts']",
25,330,25_darmen_darm_darmklachten_dikke,"['darmen', 'darm', 'darmklachten', 'dikke', 'rustig', 'last', 'slokdarm', 'onrustig', 'laatste', 'merk']",
26,306,26_operatie_chirurg_geopereerd_chirurgie,"['operatie', 'chirurg', 'geopereerd', 'chirurgie', 'anesthesist', 'anesthesie', 'opereren', 'plaatsvinden', 'gesprek', 'narcose']",
27,247,27_purinethol_puri_nethol_nieuw,"['purinethol', 'puri', 'nethol', 'nieuw', 'recept', 'herhaalrecept', 'allopurinol', 'aanvragen', 'herhaal', 'bestellen']",
28,472,28_tabletten_dosis_tablet_dosering,"['tabletten', 'dosis', 'tablet', 'dosering', 'daags', 'innemen', 'gram', 'slik', 'voorgeschreven', 'afbouwen']",
29,240,29_ibd_periodieke_ibdcoach_gezondheidscheck,"['ibd', 'periodieke', 'ibdcoach', 'gezondheidscheck', 'check', 'vragenlijst', 'vullen', 'invullen', 'ingevuld', 'team']",
30,232,30_uitslagen_bekend_hiervan_doorgefaxt,"['uitslagen', 'bekend', 'hiervan', 'doorgefaxt', 'inzien', 'zijner', 'horen', 'zien', 'goed', 'blij']",
31,261,31_vakantie_vertrek_nederland_reizen,"['vakantie', 'vertrek', 'nederland', 'reizen', 'zuid', 'afrika', 'terug', 'rijden', 'griekenland', 'gaan']",
32,276,32_spuit_spuiten_zetten_vloeistof,"['spuit', 'spuiten', 'zetten', 'vloeistof', 'gezet', 'gespoten', 'zet', 'druppels', 'blood', 'volle']",
33,269,33_waardes_waarde_waarden_hoog,"['waardes', 'waarde', 'waarden', 'hoog', 'gemeten', 'gedaald', 'laag', 'verhoogd', 'norm', 'gestegen']",
34,289,34_hiermee_hieraan_mee_weet,"['hiermee', 'hieraan', 'mee', 'weet', 'ermee', 'ondernemen', 'eraan', 'belangrijker', 'rekening', 'oplossing']",
35,354,35_geregeld_klopt_verstandig_probleem,"['geregeld', 'klopt', 'verstandig', 'probleem', 'bedoeling', 'verkeerd', 'gebruiken', 'optie', 'nodig', 'verantwoord']",
36,282,36_beste_bericht_dank_bedankt,"['beste', 'bericht', 'dank', 'bedankt', 'heer', 'reactie', 'geachte', 'hartelijk', 'uitleg', 'informatie']",
37,267,37_vaccinatie_vaccin_vaccinaties_covid,"['vaccinatie', 'vaccin', 'vaccinaties', 'covid', 'vaccineren', 'gevaccineerd', 'immuunsysteem', 'pfizer', 'astrazeneca', 'mensen']",
38,208,38_pentasa_granulaat_korrels_pentaza,"['pentasa', 'granulaat', 'korrels', 'pentaza', 'zetpillen', 'gram', 'sachet', 'recept', 'herhaalrecept', 'compact']",
39,240,39_toilet_vaker_plassen_gemiddeld,"['toilet', 'vaker', 'plassen', 'gemiddeld', 'keer', 'toiletbezoeken', 'aandrang', 'rennen', 'dringend', 'nacht']",
40,208,40_reactie_antwoord_bedankt_alvast,"['reactie', 'antwoord', 'bedankt', 'alvast', 'dank', 'dankjewel', 'hartelijk', 'vast', 'antwoorden', 'toelichting']",
41,405,41_wacht_hoop_afwachten_wachten,"['wacht', 'hoop', 'afwachten', 'wachten', 'vervolgstappen', 'kijken', 'gaten', 'snel', 'stappen', 'blijft']",
42,246,42_vriendelijke_groet_alvast_voorbaat,"['vriendelijke', 'groet', 'alvast', 'voorbaat', 'groeten', 'dank', 'bedankt', 'hartelijk', 'mvrgr', 'dankjewel']",
43,275,43_pijn_pijnlijk_zenuwpijn_erger,"['pijn', 'pijnlijk', 'zenuwpijn', 'erger', 'zitten', 'pijnen', 'lopen', 'heftig', 'voelt', 'verga']",
44,196,44_advies_adviseren_tips_graag,"['advies', 'adviseren', 'tips', 'graag', 'raad', 'adviezen', 'raden', 'hiermee', 'geven', 'adviseert']",
45,193,45_endoscopie_afdeling_gepland_ingepland,"['endoscopie', 'afdeling', 'gepland', 'ingepland', 'voorbereiding', 'plaatsvinden', 'staat', 'datum', 'anesthesie', 'afspraak']",
46,239,46_eten_eet_gegeten_voeding,"['eten', 'eet', 'gegeten', 'voeding', 'brood', 'drinken', 'eetlust', 'voedsel', 'voedingsmiddelen', 'vloeibaar']",
47,235,47_fijne_feestdagen_weekend_gewenst,"['fijne', 'feestdagen', 'weekend', 'gewenst', 'alvast', 'wensen', 'groet', 'fijn', 'wens', 'gezond']",
48,232,48_bloed_ontlasting_helder_zit,"['bloed', 'ontlasting', 'helder', 'zit', 'soms', 'rood', 'gevonden', 'donker', 'stoelgang', 'erbij']",
49,317,49_lang_maanden_jaar_duurt,"['lang', 'maanden', 'jaar', 'duurt', 'duren', 'wachten', 'interval', 'periode', 'minuten', 'tussenperiode']",
50,263,50_voel_slecht_voelde_echt,"['voel', 'slecht', 'voelde', 'echt', 'lekker', 'voelen', 'moedeloos', 'beter', 'ziek', 'goed']",
51,246,51_formulieren_formulier_bloedafname_prikken,"['formulieren', 'formulier', 'bloedafname', 'prikken', 'bloedprik', 'papieren', 'bloedprikken', 'bloed', 'bloedprikformulieren', 'briefjes']",
52,254,52_buikpijn_last_maagklachten_ontzettende,"['buikpijn', 'last', 'maagklachten', 'ontzettende', 'buik', 'misselijk', 'buikpijnklachten', 'erge', 'avond', 'maagpijn']",
53,211,53_darmonderzoek_darm_maagonderzoek_onderzoek,"['darmonderzoek', 'darm', 'maagonderzoek', 'onderzoek', 'dikke', 'maag', 'darmen', 'darmspecialist', 'gepland', 'dunne']",
54,287,54_hoi_bericht_hallo_dankjewel,"['hoi', 'bericht', 'hallo', 'dankjewel', 'bedankt', 'fijn', 'dank', 'info', 'prima', 'groetjes']",
55,172,55_klysma_klysmas_schuimklysma_klisma,"['klysma', 'klysmas', 'schuimklysma', 'klisma', 'gebruikt', 'budenofalk', 'gebruiken', 'salofalk', 'clisma', 'proberen']",
56,204,56_antibiotica_kuur_antibioticakuur_bacterie,"['antibiotica', 'kuur', 'antibioticakuur', 'bacterie', 'probiotica', 'antibioticum', 'voorgeschreven', 'infectie', 'gekregen', 'doxycycline']",
57,201,57_koorts_griep_verkoudheid_verkouden,"['koorts', 'griep', 'verkoudheid', 'verkouden', 'ziek', 'verhoging', 'grieperig', 'lichte', 'hoofdpijn', 'verschijnselen']",
58,255,58_gaat_goed_blij_gelukkig,"['gaat', 'goed', 'blij', 'gelukkig', 'prima', 'kant', 'rest', 'helemaal', 'orde', 'ging']",
59,191,59_onderzoek_bevolkingsonderzoek_darmkanker_onderzoeken,"['onderzoek', 'bevolkingsonderzoek', 'darmkanker', 'onderzoeken', 'meedoen', 'meegedaan', 'deelname', 'mee', 'studie', 'roesje']",
60,204,60_zwanger_zwangerschap_bevallen_zwangerschapstest,"['zwanger', 'zwangerschap', 'bevallen', 'zwangerschapstest', 'miskraam', 'ongesteld', 'dochter', 'baby', 'kinderwens', 'geboren']",
61,174,61_slijm_soms_bloed_dun,"['slijm', 'soms', 'bloed', 'dun', 'afvegen', 'waterig', 'normaal', 'slijmbeursontsteking', 'hard', 'bloedverlies']",
62,163,62_ijzer_ijzerinfuus_ijzergehalte_ijzertekort,"['ijzer', 'ijzerinfuus', 'ijzergehalte', 'ijzertekort', 'laag', 'tekort', 'ijzertabletten', 'infuus', 'gehalte', 'magnesium']",
63,249,63_gewrichten_handen_vingers_pijn,"['gewrichten', 'handen', 'vingers', 'pijn', 'arm', 'benen', 'rug', 'last', 'spierpijn', 'armen']",
64,165,64_vitamine_vitamines_vit_doorsturen,"['vitamine', 'vitamines', 'vit', 'doorsturen', 'spuit', 'vitaminen', 'injecties', 'spuiten', 'injectie', 'laag']",
65,185,65_slijm_ontlasting_bloed_zit,"['slijm', 'ontlasting', 'bloed', 'zit', 'soms', 'diarree', 'spoortje', 'dunne', 'prop', 'zichtbaar']",
66,202,66_bloedverlies_bloed_helder_bloedingen,"['bloedverlies', 'bloed', 'helder', 'bloedingen', 'verlies', 'rood', 'zat', 'spoortje', 'erbij', 'kleur']",
67,157,67_snelle_reactie_bedankt_dankjewel,"['snelle', 'reactie', 'bedankt', 'dankjewel', 'dank', 'antwoord', 'hulp', 'reageren', 'hartelijk', 'nogmaals']",
68,166,68_paracetamol_tramadol_amitriptyline_helpt,"['paracetamol', 'tramadol', 'amitriptyline', 'helpt', 'ibuprofen', 'onderdrukken', 'pijnstiller', 'pijn', 'arcoxia', 'slik']",
69,156,69_coloscopie_colonscopie_gastroscopie_gepland,"['coloscopie', 'colonscopie', 'gastroscopie', 'gepland', 'ondergaan', 'colonosc', 'chromo', 'beelden', 'biopten', 'staat']",
70,231,70_werk_werken_werkgever_thuis,"['werk', 'werken', 'werkgever', 'thuis', 'stage', 'school', 'onderwijs', 'baan', 'uren', 'diensten']",
71,162,71_gebeld_persoonlijk_mogelijkheden_gesprek,"['gebeld', 'persoonlijk', 'mogelijkheden', 'gesprek', 'bellen', 'spreken', 'vragen', 'belt', 'bespreken', 'aanbod']",
72,162,72_lab_chemie_labformulieren_biologicals,"['lab', 'chemie', 'labformulieren', 'biologicals', 'klinische', 'formulieren', 'biological', 'labbriefjes', 'bureau', 'labformulier']",
73,153,73_zetpillen_pillen_herhaal_gebruiken,"['zetpillen', 'pillen', 'herhaal', 'gebruiken', 'herhaalrecept', 'gebruik', 'gestopt', 'prikpil', 'anticonceptiepil', 'voorgeschreven']",
74,149,74_hoor_groet_vriendelijke_groetjes,"['hoor', 'groet', 'vriendelijke', 'groetjes', 'graag', 'horen', 'mvg', 'groeten', 'hartelijke', 'verneem']",
75,125,75_dermatoloog_dermatologie_doorverwijzing_verwijzing,"['dermatoloog', 'dermatologie', 'doorverwijzing', 'verwijzing', 'verwijsbrief', 'doorverwezen', 'vervolgafspraak', 'kalknagels', 'langsgaan', 'huid']",
76,132,76_hoor_graag_kim_her,"['hoor', 'graag', 'kim', 'her', 'ongemak', 'indien', 'sorry', 'voorbaat', 'weten', 'bedankt']",
77,194,77_moe_energie_vermoeid_voel,"['moe', 'energie', 'vermoeid', 'voel', 'extreem', 'merk', 'ziek', 'uitgeput', 'energielevel', 'doodmoe']",
78,133,78_kilo_gewicht_afgevallen_weeg,"['kilo', 'gewicht', 'afgevallen', 'weeg', 'gewichtsverlies', 'afvallen', 'woog', 'verliezen', 'roken', 'weegt']",
79,156,79_huid_gezicht_jeuk_rode,"['huid', 'gezicht', 'jeuk', 'rode', 'vlekken', 'acne', 'droge', 'bultjes', 'jeukende', 'benen']",
80,218,80_ziekenhuis_opgenomen_ontslagen_ambulance,"['ziekenhuis', 'opgenomen', 'ontslagen', 'ambulance', 'hulp', 'locatie', 'komen', 'verpleegkundigen', 'lig', 'spoedeisende']",
81,135,81_thiosix_herhaalrecept_calcium_nieuw,"['thiosix', 'herhaalrecept', 'calcium', 'nieuw', 'uitschrijven', 'recept', 'tabletten', 'apotheek', 'kauwtabletten', 'kauwtablet']",
82,150,82_adres_locatie_mailadres_gewijzigd,"['adres', 'locatie', 'mailadres', 'gewijzigd', 'verhuisd', 'emailadres', 'oude', 'verhuizing', 'doorgestuurd', 'wijzigen']",
83,169,83_brief_ontvangen_briefjes_handtekening,"['brief', 'ontvangen', 'briefjes', 'handtekening', 'briefje', 'bijgevoegde', 'stempel', 'voorzien', 'post', 'afspraakbrief']",
84,221,84_consult_telefonisch_spreekuur_telefonische,"['consult', 'telefonisch', 'spreekuur', 'telefonische', 'gesprek', 'plannen', 'internist', 'afspraak', 'contact', 'bespreken']",
85,157,85_keel_hoesten_keelpijn_hoest,"['keel', 'hoesten', 'keelpijn', 'hoest', 'neus', 'oor', 'keelontsteking', 'oorontsteking', 'droge', 'last']",
86,136,86_anus_fistel_abces_branderig,"['anus', 'fistel', 'abces', 'branderig', 'endeldarm', 'gevoel', 'vagina', 'fistels', 'pijn', 'pijnlijke']",
87,142,87_bericht_bedankt_update_berichtje,"['bericht', 'bedankt', 'update', 'berichtje', 'dank', 'dankjewel', 'terugkoppeling', 'reaktie', 'mededeling', 'okay']",
88,188,88_omeprazol_esomeprazol_daags_chew,"['omeprazol', 'esomeprazol', 'daags', 'chew', 'calci', 'sulfasalazine', 'stuks', 'pantoprazol', 'capsules', 'tablet']",
89,121,89_cortiment_afbouwen_stoppen_beclometason,"['cortiment', 'afbouwen', 'stoppen', 'beclometason', 'slik', 'verbetering', 'starten', 'citalopram', 'slikken', 'onderste']",
90,152,90_hoor_graag_horen_hoop,"['hoor', 'graag', 'horen', 'hoop', 'bvd', 'gaarne', 'vernemen', 'hoort', 'marjo', 'julllie']",
91,148,91_slaap_slapen_wakker_bed,"['slaap', 'slapen', 'wakker', 'bed', 'geslapen', 'nachtrust', 'nachten', 'vannacht', 'snachts', 'nacht']",
92,105,92_quanton_cal_quantoncal_test,"['quanton', 'cal', 'quantoncal', 'test', 'app', 'zelftest', 'gedownload', 'gedaan', 'telefoon', 'downloaden']",
93,115,93_mri_scan_uitslag_datum,"['mri', 'scan', 'uitslag', 'datum', 'gepland', 'gemaakt', 'plaats', 'dunne', 'ingepland', 'nek']",
94,158,94_oorzaak_reden_komt_mee,"['oorzaak', 'reden', 'komt', 'mee', 'gevolgen', 'ligt', 'sprake', 'hiervan', 'idee', 'oorzaken']",
95,210,95_ziekenhuis_langs_verhuisd_verhuizen,"['ziekenhuis', 'langs', 'verhuisd', 'verhuizen', 'huis', 'locatie', 'opgenomen', 'kom', 'brunssum', 'thuis']",
96,132,96_verzekering_zorgverzekering_aanvraag_risico,"['verzekering', 'zorgverzekering', 'aanvraag', 'risico', 'uwv', 'vergoed', 'kosten', 'medische', 'levensverzekering', 'zorgverzekeraar']",
97,153,97_diarree_buikpijn_water_remmer,"['diarree', 'buikpijn', 'water', 'remmer', 'overgeven', 'overgegeven', 'eten', 'hevige', 'last', 'erger']",
98,106,98_ogen_oogarts_oog_wijsheid,"['ogen', 'oogarts', 'oog', 'wijsheid', 'oogontsteking', 'ontstoken', 'opticien', 'rood', 'zicht', 'droge']",
99,88,99_voorbaat_dank_siao_hartelijk,"['voorbaat', 'dank', 'siao', 'hartelijk', 'alvast', 'aanbevolen', 'hartelijke', 'hou', 'moeite', 'hoor']",
100,95,100_spiegel_dalspiegel_spiegels_medicijnspiegel,"['spiegel', 'dalspiegel', 'spiegels', 'medicijnspiegel', 'bekend', 'prikken', 'medicatiespiegel', 'geprikt', 'antistoffen', 'uitslag']",
101,117,101_sessie_inloggen_sessies_account,"['sessie', 'inloggen', 'sessies', 'account', 'melding', 'wachtwoord', 'ingevuld', 'ingelogd', 'invullen', 'staat']",
102,90,102_tandarts_mond_tong_tandvlees,"['tandarts', 'mond', 'tong', 'tandvlees', 'kaakchirurg', 'ontstoken', 'kaakchirurgie', 'aften', 'tanden', 'gehemelte']",
103,131,103_mdl_arts_artsen_huisarts,"['mdl', 'arts', 'artsen', 'huisarts', 'medische', 'verpleegkundige', 'seh', 'afspraak', 'chirurg', 'klinieken']",
104,230,104_besproken_vreemd_keuze_opvolger,"['besproken', 'vreemd', 'keuze', 'opvolger', 'navragen', 'medewerker', 'begrepen', 'nagevraagd', 'wilt', 'sticker']",
105,93,105_colitis_ulcerosa_colitus_collitis,"['colitis', 'ulcerosa', 'colitus', 'collitis', 'symptomen', 'diagnose', 'ulserosa', 'pancreatitis', 'opgetreden', 'pouch']",
106,87,106_infliximab_infuus_infliximap_subcutaan,"['infliximab', 'infuus', 'infliximap', 'subcutaan', 'bijwerking', 'remicade', 'dalspiegel', 'volgende', 'eliquis', 'apixaban']",
107,90,107_urine_nier_nieren_urinekweek,"['urine', 'nier', 'nieren', 'urinekweek', 'urineweginfectie', 'nierfunctie', 'gecontroleerd', 'kweek', 'niersteen', 'infectie']",
108,199,108_melden_doorgeven_wilde_weten,"['melden', 'doorgeven', 'wilde', 'weten', 'bespreken', 'hoeft', 'meld', 'laten', 'laat', 'aangeven']",
109,81,109_calpro_thuistest_calprotest_waarde,"['calpro', 'thuistest', 'calprotest', 'waarde', 'calprosmart', 'test', 'gedaan', 'medewerker', 'uitslag', 'hoger']",
110,136,110_controle_controles_controlestrook_afspraak,"['controle', 'controles', 'controlestrook', 'afspraak', 'jaarlijkse', 'controleer', 'komen', 'jaar', 'gemaakt', 'afdeling']",
111,132,111_krampen_buikkrampen_buikklachten_kramp,"['krampen', 'buikkrampen', 'buikklachten', 'kramp', 'flinke', 'last', 'voeten', 'lucht', 'koortslip', 'menstruatie']",
112,117,112_vragenlijst_ingevuld_invullen_vragenlijsten,"['vragenlijst', 'ingevuld', 'invullen', 'vragenlijsten', 'vullen', 'antwoorden', 'lijst', 'maandelijkse', 'vragen', 'maandelijks']",
113,115,113_zorgen_ongerust_bang_begin,"['zorgen', 'ongerust', 'bang', 'begin', 'angstig', 'beangstigend', 'geschrokken', 'hierdoor', 'bezorgd', 'ernstige']",
114,293,114_gebeurd_oplossen_gelukt_helaas,"['gebeurd', 'oplossen', 'gelukt', 'helaas', 'heden', 'geval', 'oplossing', 'probleem', 'lossen', 'opgelost']",
115,156,115_nacht_ochtend_ene_loop,"['nacht', 'ochtend', 'ene', 'loop', 'avond', 'avonds', 'morgens', 'overdag', 'savonds', 'keer']",
116,112,116_hoofdpijn_duizelig_duizeligheid_hoofd,"['hoofdpijn', 'duizelig', 'duizeligheid', 'hoofd', 'migraine', 'hartkloppingen', 'licht', 'erge', 'last', 'gevoel']",
117,151,117_injectie_injecties_infusen_injecteren,"['injectie', 'injecties', 'infusen', 'injecteren', 'gezet', 'zetten', 'simponi', 'spuit', 'pil', 'prikpennen']",
118,94,118_scopie_gepland_sedatie_staat,"['scopie', 'gepland', 'sedatie', 'staat', 'plaatsvinden', 'botscan', 'getroffen', 'lezer', 'dames', 'besproken']",
119,80,119_reumatoloog_reumatologie_artrose_fibromyalgie,"['reumatoloog', 'reumatologie', 'artrose', 'fibromyalgie', 'hematoloog', 'verwijzing', 'gewrichtsklachten', 'reuma', 'consult', 'opnemen']",
120,78,120_ustekinumab_ustekinimab_the_injection,"['ustekinumab', 'ustekinimab', 'the', 'injection', 'and', 'started', 'blood', 'injectie', 'already', 'spiegel']",
121,78,121_snelle_reactie_dankjewel_bedankt,"['snelle', 'reactie', 'dankjewel', 'bedankt', 'hoi', 'antwoord', 'dank', 'hallo', 'handelen', 'reageren']",
122,155,122_bekend_wijsheid_weet_duidelijk,"['bekend', 'wijsheid', 'weet', 'duidelijk', 'trant', 'onbekend', 'vedo', 'naam', 'nieuwsgierig', 'hierover']",
123,109,123_ontsteking_ontstekingen_actief_genezen,"['ontsteking', 'ontstekingen', 'actief', 'genezen', 'reuma', 'teken', 'voorkomen', 'uveitis', 'aanwezig', 'erythema']",
124,78,124_vedolizumab_vedoluzimab_infuus_geplend,"['vedolizumab', 'vedoluzimab', 'infuus', 'geplend', 'entyvio', 'systeem', 'staat', 'naast', 'toegediend', 'poliafspraak']",
125,118,125_prikken_prik_handiger_laten,"['prikken', 'prik', 'handiger', 'laten', 'schildklier', 'prikbriefje', 'prikdag', 'prikpen', 'morgen', 'geprikt']",
126,95,126_psylliumvezels_metamucil_suikervrij_teva,"['psylliumvezels', 'metamucil', 'suikervrij', 'teva', 'orange', 'macrogol', 'magnesiumhydroxide', 'movicolon', 'volcolon', 'granulaat']",
127,192,127_goedemorgen_goedemiddag_goede_fijne,"['goedemorgen', 'goedemiddag', 'goede', 'fijne', 'morgen', 'goedendag', 'fijn', 'your', 'goedenavond', 'bedankt']",
128,76,128_stoma_stomaverpleegkundige_verwijderd_operatie,"['stoma', 'stomaverpleegkundige', 'verwijderd', 'operatie', 'darm', 'tijdelijk', 'dikke', 'opinion', 'second', 'heffen']",
129,135,129_mogelijk_mogelijkheden_hoor_alternatief,"['mogelijk', 'mogelijkheden', 'hoor', 'alternatief', 'optie', 'verneem', 'opgezocht', 'termijn', 'korte', 'indien']",
130,84,130_app_telefoon_downloaden_ondersteund,"['app', 'telefoon', 'downloaden', 'ondersteund', 'apparaat', 'geinstalleerd', 'werkt', 'samsung', 'afbeelding', 'vraagt']",
131,95,131_excuses_sorry_late_vele,"['excuses', 'sorry', 'late', 'vele', 'ongemak', 'excuus', 'geduld', 'jammer', 'reactie', 'lastig']",
132,84,132_gehoord_vernomen_heden_hierover,"['gehoord', 'vernomen', 'heden', 'hierover', 'helaas', 'hierop', 'snap', 'kwartaal', 'deliteren', 'nieuws']",
133,171,133_last_overdag_winderigheid_wetende,"['last', 'overdag', 'winderigheid', 'wetende', 'aandrang', 'hinder', 'soms', 'schrok', 'ondervind', 'weekend']",
134,78,134_azathioprine_daags_tablet_compres,"['azathioprine', 'daags', 'tablet', 'compres', 'klinion', 'ampul', 'forlax', 'code', 'vergoed', 'zakje']",
135,85,135_vermoeidheid_vermoeidheidsklachten_last_aanwezig,"['vermoeidheid', 'vermoeidheidsklachten', 'last', 'aanwezig', 'mentaal', 'houdt', 'algehele', 'enorme', 'toegenomen', 'chronische']",
136,63,136_reactie_antwoord_dankjewel_hoi,"['reactie', 'antwoord', 'dankjewel', 'hoi', 'bedankt', 'hallo', 'dank', 'gereageerd', 'bijgaand', 'uitsluiten']",
137,82,137_temperatuur_kortademigheid_koud_warm,"['temperatuur', 'kortademigheid', 'koud', 'warm', 'kortademig', 'temp', 'graden', 'adem', 'rillingen', 'koude']",
138,79,138_beste_best_advies_adviezen,"['beste', 'best', 'advies', 'adviezen', 'gezondheid', 'aandoen', 'handigst', 'gyn', 'verstandigst', 'hey']",
139,140,139_misselijk_eetlust_overgeven_misselijkheid,"['misselijk', 'eetlust', 'overgeven', 'misselijkheid', 'braken', 'eten', 'maag', 'gegeten', 'eet', 'vermoeid']",
140,123,140_zalf_creme_smeren_gesmeerd,"['zalf', 'creme', 'smeren', 'gesmeerd', 'lidocaine', 'druppels', 'oordruppels', 'helpt', 'hydrocortison', 'ontstekingsremmende']",
141,135,141_jeukt_rode_rood_plek,"['jeukt', 'rode', 'rood', 'plek', 'gezwollen', 'bultjes', 'dik', 'voelt', 'vlek', 'pijnlijk']",
142,125,142_prima_fijn_fantastisch_nieuws,"['prima', 'fijn', 'fantastisch', 'nieuws', 'helemaal', 'systeem', 'scheelt', 'oke', 'mooi', 'super']",
143,72,143_drinken_liter_drink_gedronken,"['drinken', 'liter', 'drink', 'gedronken', 'water', 'alcohol', 'vloeistof', 'vocht', 'thee', 'dorst']",
144,76,144_stress_rol_periode_stressvolle,"['stress', 'rol', 'periode', 'stressvolle', 'speelt', 'spanning', 'werk', 'grenzen', 'druk', 'lijf']",
145,59,145_reactie_groet_alvast_vriendelijke,"['reactie', 'groet', 'alvast', 'vriendelijke', 'afwachting', 'bedankt', 'hartelijke', 'groetjes', 'antwoord', 'tegemoet']",
146,58,146_calprotectine_ingeleverd_waarde_ingeleverde,"['calprotectine', 'ingeleverd', 'waarde', 'ingeleverde', 'brengen', 'ontlasting', 'bepaling', 'calprotectinebepaling', 'bepalen', 'meten']",
147,155,147_hoogte_voldoende_hoop_duidelijkheid,"['hoogte', 'voldoende', 'hoop', 'duidelijkheid', 'hopende', 'afwachting', 'weten', 'geinformeerd', 'hiermee', 'houd']",
