Topic,Count,Name,Representation,Representative_Docs
19,263,19_vakantie_vertrek_reizen_weekend,"['vakantie', 'vertrek', 'reizen', 'weekend', 'gaan', 'buitenland', 'terug', 'camping', 'weekje', 'zuid']",
20,451,20_dun_stukjes_ontsteking_fistel,"['dun', 'stukjes', 'ontsteking', 'fistel', 'ontlasting', 'komt', 'soms', 'aanwezig', 'ophouden', 'druk']",
21,296,21_infuus_duurt_periode_interval,"['infuus', 'duurt', 'periode', 'interval', 'alweer', 'duurde', 'lang', 'schema', 'wachten', 'inschatten']",
22,276,22_vraag_vraagje_vragen_vraagjes,"['vraag', 'vraagje', 'vragen', 'vraagjes', 'navragen', 'daarnaast', 'vandaar', 'benieuwd', 'antwoord', 'aantal']",
23,299,23_eten_eet_eetlust_gegeten,"['eten', 'eet', 'eetlust', 'gegeten', 'voeding', 'voedsel', 'probeer', 'lactose', 'slik', 'voedingsmiddelen']",
24,231,24_vaccinatie_vaccin_vaccinaties_vaccineren,"['vaccinatie', 'vaccin', 'vaccinaties', 'vaccineren', 'gevaccineerd', 'astrazeneca', 'pfizer', 'mensen', 'aanmerking', 'moderna']",
25,279,25_moe_vermoeid_slaap_slapen,"['moe', 'vermoeid', 'slaap', 'slapen', 'energie', 'vermoeidheid', 'wakker', 'extreem', 'nachten', 'geslapen']",
26,292,26_prednisolon_prednison_afbouwen_dosering,"['prednisolon', 'prednison', 'afbouwen', 'dosering', 'gestart', 'losec', 'dosis', 'gram', 'afbouwschema', 'tabletten']",
27,396,27_afspraak_staan_gepland_staat,"['afspraak', 'staan', 'gepland', 'staat', 'aanstaande', 'datum', 'opstaan', 'gemaakt', 'controle', 'ingepland']",
28,262,28_volgende_komende_vorige_infuus,"['volgende', 'komende', 'vorige', 'infuus', 'weekje', 'ingeleverd', 'aankomende', 'begin', 'uitstellen', 'inleveren']",
29,192,29_mri_scan_scans_gemaakt,"['mri', 'scan', 'scans', 'gemaakt', 'uitslag', 'dunne', 'bespreken', 'ingepland', 'dexa', 'datum']",
30,207,30_antibiotica_kuur_antibioticakuur_bacterie,"['antibiotica', 'kuur', 'antibioticakuur', 'bacterie', 'probiotica', 'antibioticum', 'infectie', 'voorgeschreven', 'gekregen', 'blaasontsteking']",
31,260,31_operatie_chirurg_chirurgie_geopereerd,"['operatie', 'chirurg', 'chirurgie', 'geopereerd', 'anesthesist', 'coloscopie', 'anesthesie', 'opereren', 'scopie', 'tofacitinib']",
32,262,32_formulier_formulieren_toestemmingsformulier_toesturen,"['formulier', 'formulieren', 'toestemmingsformulier', 'toesturen', 'opsturen', 'papieren', 'ondertekenen', 'post', 'sturen', 'benodigde']",
33,187,33_pentasa_pentaza_granulaat_korrels,"['pentasa', 'pentaza', 'granulaat', 'korrels', 'zetpillen', 'gram', 'sachet', 'recept', 'herhaalrecept', 'nieuw']",
34,206,34_gehoord_heden_vernomen_ontvangen,"['gehoord', 'heden', 'vernomen', 'ontvangen', 'helaas', 'gekregen', 'bevestiging', 'kloppen', 'feedback', 'verwijzing']",
35,210,35_gebeld_bellen_vragen_belt,"['gebeld', 'bellen', 'vragen', 'belt', 'uwv', 'spreken', 'naam', 'gesprek', 'persoonlijk', 'denkt']",
36,204,36_wacht_afwachten_wachten_afwachting,"['wacht', 'afwachten', 'wachten', 'afwachting', 'geduld', 'stellen', 'bericht', 'hopen', 'wijs', 'uitstellen']",
37,325,37_doorgaan_verstandig_mee_rekening,"['doorgaan', 'verstandig', 'mee', 'rekening', 'hiermee', 'stoppen', 'blijven', 'nodig', 'ondernemen', 'gebruiken']",
38,398,38_voel_lekker_echt_slecht,"['voel', 'lekker', 'echt', 'slecht', 'ziek', 'last', 'voelde', 'misselijk', 'gevoel', 'totaal']",
39,293,39_telefoonnummer_bellen_nummer_bereikbaar,"['telefoonnummer', 'bellen', 'nummer', 'bereikbaar', 'emailadres', 'telefonisch', 'bereiken', 'opnemen', 'fax', 'contact']",
40,176,40_endoscopie_gepland_afdeling_functieafdeling,"['endoscopie', 'gepland', 'afdeling', 'functieafdeling', 'staat', 'plaatsvinden', 'datum', 'ingepland', 'anesthesie', 'voorbereiding']",
41,255,41_gebeld_gemist_gemiste_telefoon,"['gebeld', 'gemist', 'gemiste', 'telefoon', 'helaas', 'oproep', 'telefoontje', 'sorry', 'nummer', 'bellen']",
42,159,42_dermatoloog_dermatologie_doorverwijzing_verwijzing,"['dermatoloog', 'dermatologie', 'doorverwijzing', 'verwijzing', 'oogarts', 'huid', 'verwijsbrief', 'doorverwezen', 'huiduitslag', 'creme']",
43,138,43_fijne_feestdagen_wensen_wens,"['fijne', 'feestdagen', 'wensen', 'wens', 'gewenst', 'gezond', 'allereerst', 'prettige', 'alvast', 'paasdagen']",
44,314,44_afspraak_plannen_inplannen_nieuwe,"['afspraak', 'plannen', 'inplannen', 'nieuwe', 'gemaakt', 'gepland', 'ingepland', 'termijn', 'afspraken', 'jaar']",
45,141,45_hoor_graag_lezen_brandend,"['hoor', 'graag', 'lezen', 'brandend', 'her', 'voorkeur', 'originele', 'oke', 'fijn', 'vinden']",
46,155,46_reactie_bedankt_alvast_dankjewel,"['reactie', 'bedankt', 'alvast', 'dankjewel', 'dank', 'reaktie', 'hartelijk', 'voorbaat', 'hoi', 'oke']",
47,185,47_onderzoek_onderzoeken_bevolkingsonderzoek_studie,"['onderzoek', 'onderzoeken', 'bevolkingsonderzoek', 'studie', 'meedoen', 'ontlastingsonderzoek', 'toestemming', 'mee', 'deelnemen', 'aanvullend']",
48,240,48_injectie_injecties_stelara_ustekinumab,"['injectie', 'injecties', 'stelara', 'ustekinumab', 'zetten', 'infusen', 'infliximab', 'spuit', 'volgende', 'biologicals']",
49,135,49_corona_positief_coronatest_getest,"['corona', 'positief', 'coronatest', 'getest', 'negatief', 'maatregelen', 'milde', 'test', 'quarantaine', 'ivm']",
50,179,50_keel_mond_neus_keelpijn,"['keel', 'mond', 'neus', 'keelpijn', 'hoesten', 'oor', 'tong', 'hoest', 'oorontsteking', 'ontstoken']",
51,157,51_apotheek_recept_ontvangen_zojuist,"['apotheek', 'recept', 'ontvangen', 'zojuist', 'vergeten', 'leverbaar', 'zeggen', 'aangekomen', 'picoprep', 'moviprep']",
52,148,52_waardes_waarde_waarden_crp,"['waardes', 'waarde', 'waarden', 'crp', 'gemeten', 'norm', 'benieuwd', 'gedaald', 'goed', 'cijfers']",
53,138,53_gewicht_kilo_afgevallen_weeg,"['gewicht', 'kilo', 'afgevallen', 'weeg', 'gewichtsverlies', 'afvallen', 'verliezen', 'eet', 'weegt', 'gewichtstoename']",
54,143,54_paracetamol_tramadol_helpt_ibuprofen,"['paracetamol', 'tramadol', 'helpt', 'ibuprofen', 'pijn', 'pijnstillers', 'onderdrukken', 'pijnstiller', 'gepakt', 'slik']",
55,274,55_trek_doorgaan_absoluut_volhouden,"['trek', 'doorgaan', 'absoluut', 'volhouden', 'lukt', 'voorkomen', 'houd', 'zitten', 'hoeft', 'verhinderd']",
56,170,56_keer_maal_daags_gemiddeld,"['keer', 'maal', 'daags', 'gemiddeld', 'volle', 'normaal', 'ontlastingsfrequentie', 'frequentie', 'soms', 'ene']",
57,154,57_mogelijk_optie_mogelijkheden_alternatief,"['mogelijk', 'optie', 'mogelijkheden', 'alternatief', 'alternatieven', 'indien', 'hoor', 'eventueel', 'termijn', 'kosten']",
58,238,58_groet_hoor_groetjes_vriendelijke,"['groet', 'hoor', 'groetjes', 'vriendelijke', 'fijne', 'graag', 'groeten', 'afwachting', 'verblijf', 'betekenen']",
59,141,59_lab_biologicals_bureau_laboratorium,"['lab', 'biologicals', 'bureau', 'laboratorium', 'labformulier', 'biological', 'labformulieren', 'labbriefjes', 'formulieren', 'potje']",
60,161,60_app_telefoon_downloaden_gsm,"['app', 'telefoon', 'downloaden', 'gsm', 'code', 'ondersteund', 'iphone', 'scannen', 'competentiecentrum', 'telefoons']",
61,190,61_hiervan_uitslagen_resultaten_uitslag,"['hiervan', 'uitslagen', 'resultaten', 'uitslag', 'benieuwd', 'weten', 'vertellen', 'resultaat', 'doorgeven', 'vernemen']",
62,132,62_ibd_ibdcoach_team_sessie,"['ibd', 'ibdcoach', 'team', 'sessie', 'periodieke', 'mijnbiologicalcoach', 'vragen', 'vragenlijst', 'procedure', 'ontvang']",
63,211,63_oke_meedoen_prima_zsm,"['oke', 'meedoen', 'prima', 'zsm', 'halen', 'toestemming', 'meld', 'ophalen', 'jazeker', 'ermee']",
64,329,64_telefonisch_gebeld_telefonische_bellen,"['telefonisch', 'gebeld', 'telefonische', 'bellen', 'vandaag', 'contact', 'bel', 'telefoontje', 'morgen', 'bereikbaar']",
65,132,65_ijzer_ijzerinfuus_ijzergehalte_laag,"['ijzer', 'ijzerinfuus', 'ijzergehalte', 'laag', 'ijzertekort', 'ijzertabletten', 'tekort', 'magnesium', 'geprikt', 'gecontroleerd']",
66,165,66_werk_werken_werkgever_baan,"['werk', 'werken', 'werkgever', 'baan', 'thuis', 'onderwijs', 'fulltime', 'uren', 'zorg', 'kinderdagverblijf']",
67,124,67_griep_griepprik_buikgriep_griepspuit,"['griep', 'griepprik', 'buikgriep', 'griepspuit', 'ziek', 'jaarlijkse', 'griepklachten', 'griepverschijnselen', 'halen', 'oproep']",
68,124,68_vitamine_vitamines_vitaminen_calcium,"['vitamine', 'vitamines', 'vitaminen', 'calcium', 'multivitamine', 'foliumzuur', 'vit', 'fosfatase', 'ijzer', 'ferritine']",
69,219,69_bereikbaar_middag_werk_ochtend,"['bereikbaar', 'middag', 'werk', 'ochtend', 'hele', 'werken', 'half', 'school', 'ivm', 'vrijdagen']",
70,160,70_arts_huisarts_ontvangen_endoscopie,"['arts', 'huisarts', 'ontvangen', 'endoscopie', 'dokter', 'vergeten', 'afdeling', 'doorgekregen', 'gehoord', 'ziekenhuis']",
71,212,71_morgen_ophalen_vandaag_morgenvroeg,"['morgen', 'ophalen', 'vandaag', 'morgenvroeg', 'langs', 'kom', 'morgenochtend', 'vanmiddag', 'inleveren', 'infuus']",
72,125,72_vedolizumab_vedoluzimab_hyrimoz_infuus,"['vedolizumab', 'vedoluzimab', 'hyrimoz', 'infuus', 'remsima', 'entyvio', 'remeron', 'spiegel', 'medicijnspiegel', 'geplend']",
73,193,73_vind_vervelend_gaat_goed,"['vind', 'vervelend', 'gaat', 'goed', 'echt', 'vertrouwen', 'slecht', 'lekker', 'voelt', 'moedeloos']",
74,185,74_uitslag_bekend_uitslagen_ontlasting,"['uitslag', 'bekend', 'uitslagen', 'ontlasting', 'ingeleverd', 'goedemorgen', 'goedemiddag', 'resultaten', 'informeren', 'hallo']",
75,319,75_bespreken_overleggen_gesprek_overleg,"['bespreken', 'overleggen', 'gesprek', 'overleg', 'belafspraak', 'besproken', 'vragen', 'graag', 'discussie', 'vervolgafspraak']",
76,149,76_beter_voelde_voel_voelen,"['beter', 'voelde', 'voel', 'voelen', 'stuk', 'gelukkig', 'rustiger', 'ging', 'rust', 'stukken']",
77,98,77_reumatoloog_reuma_reumatologie_artrose,"['reumatoloog', 'reuma', 'reumatologie', 'artrose', 'reumatische', 'gewrichtsklachten', 'verwijzing', 'crohn', 'remsima', 'knie']",
78,173,78_koorts_verkouden_verkoudheid_koud,"['koorts', 'verkouden', 'verkoudheid', 'koud', 'keelpijn', 'ziek', 'grieperig', 'hoesten', 'hoest', 'koude']",
79,190,79_gestopt_medicatie_stoppen_medicijnen,"['gestopt', 'medicatie', 'stoppen', 'medicijnen', 'sigaretten', 'roken', 'medicijn', 'gebruik', 'zetpillen', 'jaar']",
80,162,80_weet_begrijp_idee_begrepen,"['weet', 'begrijp', 'idee', 'begrepen', 'snap', 'verwarrend', 'onduidelijk', 'duidelijk', 'wist', 'verkeerd']",
81,125,81_moeite_hulp_bedankt_alvast,"['moeite', 'hulp', 'bedankt', 'alvast', 'dank', 'dankjewel', 'meedenken', 'hartelijk', 'steun', 'zorgen']",
82,161,82_beter_gaat_verbetering_gelukkig,"['beter', 'gaat', 'verbetering', 'gelukkig', 'veranderd', 'stuk', 'verbeterd', 'verschil', 'makkelijker', 'hoop']",
83,172,83_sturen_verstuurd_opsturen_toesturen,"['sturen', 'verstuurd', 'opsturen', 'toesturen', 'post', 'tegenbericht', 'opgestuurd', 'helpen', 'mailen', 'toegestuurd']",
84,97,84_antwoord_dank_bedankt_uitleg,"['antwoord', 'dank', 'bedankt', 'uitleg', 'hartelijk', 'toelichting', 'merci', 'begrip', 'duidelijke', 'antwoorden']",
85,129,85_alvast_vriendelijke_groeten_groet,"['alvast', 'vriendelijke', 'groeten', 'groet', 'voorbaat', 'bedankt', 'dank', 'siao', 'datum', 'moeite']",
86,182,86_heen_tabletten_pillen_voorraad,"['heen', 'tabletten', 'pillen', 'voorraad', 'zetpillen', 'tablet', 'azathiopirine', 'medicijnen', 'thiosix', 'azethoprine']",
87,125,87_afspraken_afspraak_uitnodiging_gepland,"['afspraken', 'afspraak', 'uitnodiging', 'gepland', 'ontvangen', 'staan', 'gemaakt', 'nieuwe', 'sessie', 'heden']",
88,132,88_maanden_maand_maandelijks_jaar,"['maanden', 'maand', 'maandelijks', 'jaar', 'maandelijkse', 'ingevuld', 'half', 'vragenlijst', 'controle', 'eind']",
89,135,89_advies_wijsheid_adviseren_graag,"['advies', 'wijsheid', 'adviseren', 'graag', 'tips', 'boosterprik', 'kinderen', 'raad', 'stellen', 'groet']",
90,88,90_spiegel_prikken_spiegels_bekend,"['spiegel', 'prikken', 'spiegels', 'bekend', 'geprikt', 'ustekinumab', 'uitslag', 'humira', 'laten', 'medicijnspiegel']",
91,120,91_zorgen_bang_ongerust_begin,"['zorgen', 'bang', 'ongerust', 'begin', 'angst', 'hierdoor', 'beangstigend', 'begrijpt', 'baart', 'echt']",
92,155,92_informatie_info_hopende_vertellen,"['informatie', 'info', 'hopende', 'vertellen', 'weten', 'ter', 'voldoende', 'informeren', 'hierover', 'kenniskuren']",
93,111,93_hoofdpijn_duizelig_migraine_hoofd,"['hoofdpijn', 'duizelig', 'migraine', 'hoofd', 'vermoeidheid', 'vreselijke', 'gevoel', 'zenuwpijn', 'duizeligheid', 'last']",
94,111,94_oplossing_oplossen_vervolgstappen_vervolgstap,"['oplossing', 'oplossen', 'vervolgstappen', 'vervolgstap', 'gaan', 'stappen', 'ondernemen', 'aanpak', 'eraan', 'toekomst']",
95,109,95_beste_ondernemen_vertellen_what,"['beste', 'ondernemen', 'vertellen', 'what', 'slim', 'spullen', 'adviezen', 'dankuwel', 'tussentijd', 'stappen']",
96,81,96_voorbaat_dank_hartelijk_dankje,"['voorbaat', 'dank', 'hartelijk', 'dankje', 'hartelijke', 'groot', 'alweer', 'duidelijk', 'alvast', 'hoor']",
97,102,97_adres_verhuisd_locatie_verhuizen,"['adres', 'verhuisd', 'locatie', 'verhuizen', 'mailadres', 'gewijzigd', 'oude', 'veranderd', 'emailadres', 'wijzigen']",
98,84,98_urine_nier_uroloog_nierfunctie,"['urine', 'nier', 'uroloog', 'nierfunctie', 'urinekweek', 'kweek', 'urineweginfectie', 'nieren', 'gecontroleerd', 'blaasontsteking']",
99,85,99_info_informatie_bedankt_dank,"['info', 'informatie', 'bedankt', 'dank', 'hartelijk', 'gegevens', 'dankjewel', 'oke', 'vriendelijk', 'alstublieft']",
100,170,100_lang_duurt_duren_tijd,"['lang', 'duurt', 'duren', 'tijd', 'vind', 'wachten', 'geduld', 'langzaam', 'ongeduldig', 'hoop']",
101,110,101_bericht_dank_beste_bedankt,"['bericht', 'dank', 'beste', 'bedankt', 'hartelijk', 'mail', 'mvg', 'afmelding', 'natterman', 'inzicht']",
102,230,102_daags_tabletten_tablet_slik,"['daags', 'tabletten', 'tablet', 'slik', 'gebruik', 'azathioprine', 'mezavant', 'sulfasalazine', 'maal', 'day']",
103,166,103_oorzaak_reden_vreemd_uitleggen,"['oorzaak', 'reden', 'vreemd', 'uitleggen', 'verschil', 'elkaar', 'mee', 'verklaring', 'hiervan', 'komt']",
104,110,104_bericht_bedankt_dankjewel_hoi,"['bericht', 'bedankt', 'dankjewel', 'hoi', 'dank', 'berichtje', 'hallo', 'emailadres', 'hgl', 'vriendelijke']",
105,83,105_verzekering_zorgverzekering_aanvraag_kosten,"['verzekering', 'zorgverzekering', 'aanvraag', 'kosten', 'medisch', 'zorgverzekeraar', 'hypotheek', 'gezondheidsverklaring', 'risico', 'opgevraagd']",
106,184,106_hoor_graag_horen_hoop,"['hoor', 'graag', 'horen', 'hoop', 'dankjulliewel', 'hoogte', 'uwv', 'vernemen', 'voorbaat', 'alvast']",
107,107,107_anus_vagina_aambeien_abces,"['anus', 'vagina', 'aambeien', 'abces', 'pijnlijk', 'branderig', 'gebied', 'pijnlijke', 'gevoel', 'binnenkant']",
108,158,108_spuit_spuiten_vloeistof_zetten,"['spuit', 'spuiten', 'vloeistof', 'zetten', 'leveren', 'naald', 'gebruiken', 'pompje', 'gezet', 'laxeren']",
109,78,109_colitis_ulcerosa_colitus_collitis,"['colitis', 'ulcerosa', 'colitus', 'collitis', 'symptomen', 'ulcerative', 'ulserosa', 'plots', 'diagnose', 'vermoeden']",
110,85,110_gynaecoloog_gyneacoloog_gynaecologie_gyneacologie,"['gynaecoloog', 'gyneacoloog', 'gynaecologie', 'gyneacologie', 'verloskundige', 'verwijzing', 'doorverwezen', 'behandeld', 'echo', 'verwijzen']",
111,108,111_sorry_late_excuses_ongemak,"['sorry', 'late', 'excuses', 'ongemak', 'lastig', 'spijt', 'overlast', 'jammer', 'laat', 'berichtje']",
112,86,112_nethol_puri_purinethol_herhaal,"['nethol', 'puri', 'purinethol', 'herhaal', 'herhaalrecept', 'nieuw', 'recept', 'tablet', 'apotheek', 'bestellen']",
113,141,113_thiosix_apotheek_herhaalrecept_mtx,"['thiosix', 'apotheek', 'herhaalrecept', 'mtx', 'bestellen', 'foliumzuur', 'recept', 'nieuw', 'locatie', 'esomeprazol']",
114,87,114_hieraan_hiermee_probleem_mee,"['hieraan', 'hiermee', 'probleem', 'mee', 'helpen', 'eraan', 'geregeld', 'ertegen', 'verhelpen', 'hiertegen']",
115,88,115_koorts_koortslip_ziek_voel,"['koorts', 'koortslip', 'ziek', 'voel', 'verhoging', 'gelukkig', 'hoofdpijn', 'zwelling', 'zolang', 'duizelig']",
116,90,116_dietiste_dieet_voeding_nutridrink,"['dietiste', 'dieet', 'voeding', 'nutridrink', 'dietist', 'letten', 'afvallen', 'bijvoeding', 'eten', 'aangepast']",
117,101,117_stress_periode_rol_spanning,"['stress', 'periode', 'rol', 'spanning', 'relatie', 'stressvolle', 'werk', 'vader', 'enorm', 'moeilijk']",
118,86,118_vit_foliumzuur_injectie_laag,"['vit', 'foliumzuur', 'injectie', 'laag', 'eff', 'injecties', 'ampullen', 'kalium', 'spuit', 'klaargelegd']",
119,308,119_wilde_melden_weten_dacht,"['wilde', 'melden', 'weten', 'dacht', 'doorgeven', 'doorgegeven', 'schrok', 'zekerheid', 'hoeft', 'meld']",
120,80,120_fijne_goedemiddag_hartelijk_medewerking,"['fijne', 'goedemiddag', 'hartelijk', 'medewerking', 'wens', 'gewenst', 'dank', 'bedankt', 'your', 'dankjewel']",
121,125,121_waarde_verhoogd_verhoging_hoog,"['waarde', 'verhoogd', 'verhoging', 'hoog', 'hoger', 'gestegen', 'waarden', 'stijgen', 'crp', 'waardes']",
122,138,122_huid_gezicht_jeuk_droge,"['huid', 'gezicht', 'jeuk', 'droge', 'rode', 'acne', 'vlekken', 'eczeem', 'huiduitslag', 'wondjes']",
123,150,123_gepland_eind_staat_controle,"['gepland', 'eind', 'staat', 'controle', 'begin', 'staan', 'coloscopie', 'afspraak', 'poli', 'scopie']",
124,70,124_cardioloog_hart_hartkloppingen_hartslag,"['cardioloog', 'hart', 'hartkloppingen', 'hartslag', 'vaatcentrum', 'overslagen', 'bloeddruk', 'moeheid', 'hartfilmpje', 'cardiologen']",
125,185,125_telefonisch_contact_opnemen_bellen,"['telefonisch', 'contact', 'opnemen', 'bellen', 'spreken', 'elkaar', 'overleggen', 'hierover', 'telefoon', 'mogelijk']",
126,224,126_bekend_uitslag_uitslagen_resultaten,"['bekend', 'uitslag', 'uitslagen', 'resultaten', 'daarvan', 'doorgefaxt', 'hiervan', 'beschikbaar', 'gevolgen', 'effect']",
127,123,127_ontvangen_brief_email_mail,"['ontvangen', 'brief', 'email', 'mail', 'gestuurd', 'heden', 'post', 'helaas', 'bericht', 'opgenomen']",
128,85,128_bericht_bedankt_berichtje_dank,"['bericht', 'bedankt', 'berichtje', 'dank', 'dankjewel', 'mail', 'berichten', 'harte', 'hartelijk', 'danke']",
129,60,129_weekend_fijn_alvast_prettig,"['weekend', 'fijn', 'alvast', 'prettig', 'groetjes', 'bedankt', 'dankjewel', 'gewenst', 'groet', 'hartelijke']",
130,61,130_coronavirus_virus_corona_besmetting,"['coronavirus', 'virus', 'corona', 'besmetting', 'dichterbij', 'weerstand', 'getest', 'maatregelen', 'risico', 'sterkte']",
131,165,131_donderdagochtend_infuus_komende_weekend,"['donderdagochtend', 'infuus', 'komende', 'weekend', 'aanstaande', 'inloop', 'scopie', 'aankomende', 'spreekuur', 'volgende']",
132,108,132_akkoord_duidelijk_klopt_toestemming,"['akkoord', 'duidelijk', 'klopt', 'toestemming', 'geef', 'okay', 'helemaal', 'bedoel', 'begrijpt', 'bevestiging']",
133,189,133_bericht_omgaand_gaarne_tekst,"['bericht', 'omgaand', 'gaarne', 'tekst', 'berichtje', 'vandaar', 'gestuurd', 'stuur', 'genoteerd', 'doorgeven']",
134,65,134_beclometason_zetpillen_beclomethason_beclametason,"['beclometason', 'zetpillen', 'beclomethason', 'beclametason', 'pentasa', 'duspetal', 'mezalazine', 'gebruik', 'supp', 'beclamethason']",
135,67,135_purinethol_nethol_nieuw_puri,"['purinethol', 'nethol', 'nieuw', 'puri', 'aanvragen', 'recept', 'voorraad', 'bestellen', 'allopurinol', 'herhaalrecept']",
136,209,136_gisteren_vanmorgen_ochtend_vanochtend,"['gisteren', 'vanmorgen', 'ochtend', 'vanochtend', 'vandaag', 'gespoten', 'gister', 'eindelijk', 'kwam', 'heftig']",
137,77,137_foto_bestand_bijgevoegd_stuur,"['foto', 'bestand', 'bijgevoegd', 'stuur', 'bijgaand', 'beelden', 'groot', 'lukte', 'bijvoegen', 'blaasje']",
138,78,138_drinken_drink_liter_water,"['drinken', 'drink', 'liter', 'water', 'alcohol', 'gedronken', 'glas', 'vocht', 'drankje', 'dranken']",
139,66,139_oke_dank_prima_bedankt,"['oke', 'dank', 'prima', 'bedankt', 'dankjewel', 'okay', 'duidelijk', 'helemaal', 'orde', 'klopt']",
140,190,140_annuleren_verzetten_geannuleerd_afspraak,"['annuleren', 'verzetten', 'geannuleerd', 'afspraak', 'afzeggen', 'verzet', 'vervallen', 'verplaatst', 'vakantie', 'vervroegd']",
141,208,141_infuus_gepland_staat_scopie,"['infuus', 'gepland', 'staat', 'scopie', 'eind', 'volgende', 'stelera', 'uitgerekend', 'entyvio', 'planning']",
142,129,142_opgelost_beclametason_houdbaarheidsdatum_vanzelf,"['opgelost', 'beclametason', 'houdbaarheidsdatum', 'vanzelf', 'sloeg', 'ineens', 'verdwijnt', 'einde', 'gordelroos', 'toepassing']",
143,64,143_much_thank_very_you,"['much', 'thank', 'very', 'you', 'voorbaat', 'hartelijk', 'bedankt', 'vriendelijk', 'dank', 'hulp']",
144,135,144_vinden_formulieren_potje_formulier,"['vinden', 'formulieren', 'potje', 'formulier', 'papieren', 'buisje', 'huis', 'printer', 'laboratoriumformulieren', 'thuis']",
145,74,145_calci_chew_omeprazol_originele,"['calci', 'chew', 'omeprazol', 'originele', 'calchi', 'forlax', 'sulfasalazine', 'noodzaak', 'stuks', 'kauwtablet']",
146,57,146_allergische_allergie_tabletje_geslikt,"['allergische', 'allergie', 'tabletje', 'geslikt', 'intolerantie', 'reactie', 'maandagavond', 'tabletjes', 'allergietest', 'raadpleeg']",
147,111,147_consult_telefonisch_telefonische_omzetten,"['consult', 'telefonisch', 'telefonische', 'omzetten', 'afspraak', 'omgezet', 'mogelijk', 'psycholoog', 'behandelplan', 'bespreken']",
148,73,148_top_fijn_dankjewel_super,"['top', 'fijn', 'dankjewel', 'super', 'dankje', 'hartstikke', 'dank', 'bedankt', 'vast', 'horen']",
